Transaction_ID,Customer_Age,Annual_Income,Transaction_Amount,Transactions_Last_30_Days,Distance_From_Home_Km,Online_Transaction,Device_Type,Merchant_Category,International_Transaction,Previous_Fraud_Count,Account_Age_Months,Fraud
TXN01676,34,48871.0,244.65,6,3.2,No,Mobile,Grocery,No,0,97,0
TXN01677,42,97901.0,906.06,11,8.6,Yes,Mobile,Healthcare,No,1,38,0
TXN01678,36,23499.0,90.06,10,6.3,Yes,Mobile,Travel,No,0,58,0
TXN01679,34,45505.0,227.87,11,10.3,Yes,Mobile,Dining,No,0,64,0
TXN01680,18,67283.0,66.1,14,30.4,Yes,Desktop,Clothing,No,0,58,0
TXN01681,28,67565.0,109.69,15,29.9,No,Desktop,Healthcare,No,0,15,0
TXN01682,43,101096.0,122.87,11,3.1,No,Mobile,Healthcare,No,0,37,1
TXN01683,57,94305.0,102.78,10,4.3,No,Mobile,Dining,No,1,29,0
TXN01684,37,48368.0,860.83,18,2.1,No,Mobile,Clothing,No,0,52,0
TXN01685,42,98719.0,93.9,7,31.5,Yes,Mobile,Electronics,Yes,0,25,0
TXN01686,48,39886.0,191.9,9,6.1,Yes,Desktop,Electronics,No,0,57,0
TXN01687,29,83616.0,25.62,12,7.2,No,Mobile,Clothing,No,0,42,0
TXN01688,42,124222.0,169.54,11,19.5,Yes,Tablet,Fuel,No,1,51,0
TXN01689,30,95017.0,299.21,12,8.6,Yes,Tablet,Travel,No,0,51,0
TXN01690,48,57681.0,78.68,19,1.5,No,Mobile,Travel,No,0,33,0
TXN01691,40,47372.0,16.11,10,6.9,Yes,Desktop,Grocery,No,0,64,0
TXN01692,41,27646.0,116.35,17,11.9,Yes,Mobile,Clothing,No,0,102,0
TXN01693,29,63249.0,121.66,10,15.2,Yes,Mobile,Healthcare,No,1,60,0
TXN01694,46,33298.0,214.17,11,12.4,Yes,Tablet,Electronics,No,0,29,0
TXN01695,61,38491.0,599.57,11,1.5,No,Desktop,Clothing,No,1,70,0
TXN01696,27,32185.0,88.54,17,4.4,No,Mobile,Dining,Yes,0,37,0
TXN01697,34,44708.0,60.49,11,15.9,Yes,Desktop,Grocery,No,0,87,0
TXN01698,41,54312.0,47.18,14,25.5,No,Desktop,Dining,No,0,68,0
TXN01699,47,62207.0,140.61,11,0.6,No,Desktop,Grocery,No,0,53,1
TXN01700,32,41976.0,176.09,12,0.5,Yes,Mobile,Electronics,No,0,51,0
TXN01701,18,88989.0,77.55,9,12.4,No,Desktop,Travel,No,0,59,1
TXN01702,53,50081.0,223.73,12,9.5,Yes,Desktop,Clothing,No,0,26,0
TXN01703,46,38585.0,174.13,8,2.0,No,Desktop,Travel,No,0,33,0
TXN01704,19,60896.0,124.22,12,9.5,No,Mobile,Electronics,No,0,48,0
TXN01705,31,133078.0,58.3,15,44.0,Yes,Mobile,Clothing,No,0,61,0
TXN01706,55,63953.0,81.61,20,12.0,No,Mobile,Healthcare,No,1,90,0
TXN01707,54,46714.0,17.18,13,7.2,No,Mobile,Dining,No,0,68,0
TXN01708,48,27660.0,144.91,12,21.1,Yes,Desktop,Fuel,No,0,56,0
TXN01709,36,49829.0,122.56,14,2.9,Yes,Desktop,Fuel,No,0,18,0
TXN01710,39,61133.0,139.53,12,6.4,Yes,Mobile,Electronics,No,0,92,0
TXN01711,37,46197.0,179.64,7,9.0,Yes,Desktop,Healthcare,No,0,41,0
TXN01712,50,25995.0,163.39,14,8.4,Yes,Desktop,Grocery,No,0,79,0
TXN01713,28,37509.0,109.86,12,30.5,Yes,Mobile,Travel,Yes,0,90,0
TXN01714,29,105834.0,124.76,7,4.2,Yes,Mobile,Dining,No,0,69,0
TXN01715,49,104861.0,39.02,18,0.7,Yes,Mobile,Fuel,No,0,89,0
TXN01716,38,36905.0,75.23,17,29.8,No,Mobile,Travel,No,1,57,1
TXN01717,53,74446.0,124.94,13,2.9,No,Mobile,Electronics,No,0,25,0
TXN01718,31,32362.0,66.61,15,5.7,No,Mobile,Travel,No,0,49,0
TXN01719,37,103469.0,238.8,12,9.1,Yes,Desktop,Clothing,No,0,46,1
TXN01720,28,61417.0,70.85,13,44.7,No,Mobile,Fuel,No,0,102,0
TXN01721,38,84324.0,142.67,14,9.2,No,Mobile,Healthcare,No,0,110,0
TXN01722,22,25420.0,131.73,9,7.1,No,Tablet,Dining,No,0,60,0
TXN01723,33,74610.0,218.0,16,10.5,No,Desktop,Grocery,No,0,48,0
TXN01724,22,54810.0,246.69,9,42.4,No,Desktop,Grocery,No,0,52,0
TXN01725,46,80697.0,209.08,14,20.4,Yes,Mobile,Clothing,No,1,71,0
TXN01726,46,83015.0,22.26,19,2.2,Yes,Desktop,Healthcare,No,0,45,0
TXN01727,19,56653.0,311.94,15,19.5,Yes,Mobile,Clothing,No,1,127,0
TXN01728,53,41970.0,407.21,12,22.1,Yes,Desktop,Travel,Yes,1,16,1
TXN01729,65,78116.0,81.6,10,14.1,No,Mobile,Grocery,No,0,31,0
TXN01730,39,53531.0,145.01,9,12.8,Yes,Mobile,Fuel,No,0,61,0
TXN01731,31,37136.0,58.84,13,7.0,No,Tablet,Healthcare,No,0,55,0
TXN01732,69,36353.0,25.25,10,12.3,No,Mobile,Dining,No,0,29,0
TXN01733,23,28293.0,66.45,10,16.1,Yes,Mobile,Grocery,No,1,78,0
TXN01734,38,43715.0,77.9,13,1.6,Yes,Mobile,Grocery,No,0,60,0
TXN01735,40,90337.0,90.34,21,3.6,Yes,Mobile,Electronics,No,0,73,0
TXN01736,53,59582.0,55.72,9,2.6,No,Mobile,Grocery,No,1,38,0
TXN01737,42,43334.0,66.74,10,22.1,No,Desktop,Grocery,No,0,75,0
TXN01738,33,79006.0,118.95,11,13.7,No,Mobile,Fuel,No,0,90,0
TXN01739,28,37815.0,64.8,15,7.2,Yes,Mobile,Healthcare,Yes,1,61,0
TXN01740,34,57411.0,185.36,15,21.0,Yes,Desktop,Grocery,No,0,29,0
TXN01741,27,50729.0,207.02,8,15.1,Yes,Desktop,Electronics,No,0,89,0
TXN01742,39,78096.0,805.77,9,29.4,Yes,Tablet,Electronics,No,0,30,0
TXN01743,32,27047.0,295.31,13,1.0,No,Mobile,Clothing,No,0,25,0
TXN01744,22,37515.0,145.76,16,8.5,Yes,Mobile,Electronics,No,0,82,0
TXN01745,52,26315.0,73.06,6,14.7,Yes,Mobile,Grocery,No,0,20,0
TXN01746,33,48936.0,151.79,14,2.8,Yes,Tablet,Clothing,No,0,21,0
TXN01747,24,94867.0,155.83,13,4.8,Yes,Mobile,Travel,No,0,139,0
TXN01748,36,43811.0,79.59,12,6.5,Yes,Desktop,Travel,No,0,62,0
TXN01749,39,43708.0,224.63,20,19.0,Yes,Tablet,Fuel,Yes,0,28,0
TXN01750,19,81419.0,39.21,6,8.2,Yes,Mobile,Healthcare,No,0,45,0
TXN01751,42,88959.0,98.69,17,8.1,No,Mobile,Travel,No,0,90,0
TXN01752,26,52851.0,187.2,17,6.8,Yes,Mobile,Fuel,No,1,67,0
TXN01753,57,74848.0,95.34,9,3.1,No,Mobile,Fuel,No,0,14,0
TXN01754,44,33876.0,101.71,14,30.8,No,Desktop,Clothing,No,2,114,0
TXN01755,34,102250.0,107.48,14,4.6,No,Mobile,Electronics,No,0,49,1
TXN01756,30,144640.0,61.5,14,10.1,Yes,Desktop,Dining,Yes,0,45,0
TXN01757,37,69538.0,306.93,9,1.9,No,Mobile,Fuel,No,0,37,0
TXN01758,45,21529.0,53.15,17,6.8,No,Mobile,Healthcare,No,0,36,0
TXN01759,38,42783.0,154.78,14,28.1,Yes,Mobile,Grocery,Yes,1,76,0
TXN01760,36,72465.0,167.07,12,64.8,No,Mobile,Electronics,No,0,75,0
TXN01761,39,45498.0,56.18,14,5.4,Yes,Mobile,Grocery,No,0,60,0
TXN01762,31,97497.0,127.23,14,2.0,No,Desktop,Grocery,No,0,21,0
TXN01763,34,71665.0,57.96,14,4.5,Yes,Desktop,Travel,No,0,63,0
TXN01764,18,40022.0,365.16,15,4.8,No,Tablet,Grocery,No,0,51,0
TXN01765,49,55804.0,48.25,14,12.4,Yes,Tablet,Clothing,No,0,21,0
TXN01766,41,36786.0,71.12,11,8.2,Yes,Mobile,Fuel,No,0,67,0
TXN01767,29,50662.0,45.07,13,17.6,Yes,Desktop,Healthcare,No,0,121,0
TXN01768,59,42853.0,40.5,7,14.5,Yes,Mobile,Grocery,No,0,142,0
TXN01769,39,93315.0,428.57,17,3.5,Yes,Desktop,Healthcare,No,0,119,0
TXN01770,27,142528.0,185.25,15,18.4,Yes,Mobile,Grocery,No,1,49,0
TXN01771,47,28884.0,134.25,7,22.6,Yes,Mobile,Travel,No,0,18,0
TXN01772,42,23147.0,70.97,10,10.9,Yes,Desktop,Grocery,No,0,39,0
TXN01773,42,49255.0,248.04,14,31.5,Yes,Mobile,Fuel,No,0,31,0
TXN01774,33,27772.0,62.06,13,18.3,Yes,Mobile,Fuel,No,0,97,0
TXN01775,43,56156.0,226.42,10,10.9,Yes,Mobile,Grocery,No,0,90,0
TXN01776,35,77042.0,59.71,9,28.4,Yes,Desktop,Fuel,No,0,41,0
TXN01777,44,107737.0,71.66,12,11.0,Yes,Mobile,Clothing,No,0,44,0
TXN01778,18,60217.0,220.11,13,8.8,Yes,Mobile,Clothing,No,0,42,0
TXN01779,33,50421.0,239.5,16,5.3,Yes,Tablet,Fuel,No,0,32,0
TXN01780,57,22580.0,193.54,16,25.7,Yes,Mobile,Travel,No,0,99,0
TXN01781,30,55652.0,51.82,14,1.6,Yes,Tablet,Healthcare,No,0,45,0
TXN01782,31,56793.0,83.94,18,7.7,Yes,Tablet,Electronics,No,0,45,0
TXN01783,33,73322.0,136.05,14,9.3,Yes,Mobile,Clothing,No,1,44,0
TXN01784,25,39985.0,60.83,12,9.7,Yes,Desktop,Electronics,No,0,68,0
TXN01785,18,45221.0,359.34,16,12.7,Yes,Tablet,Dining,No,0,64,0
TXN01786,35,28282.0,17.57,17,8.5,No,Mobile,Healthcare,No,0,72,0
TXN01787,39,19614.0,64.36,14,3.6,No,Mobile,Electronics,No,0,22,0
TXN01788,37,33398.0,79.83,17,23.3,No,Desktop,Clothing,No,0,90,0
TXN01789,36,27131.0,12.33,16,12.9,Yes,Mobile,Clothing,No,0,98,0
TXN01790,38,63998.0,39.27,17,23.4,Yes,Mobile,Grocery,Yes,0,69,0
TXN01791,49,43561.0,197.89,16,3.9,No,Desktop,Fuel,No,0,58,0
TXN01792,36,43169.0,122.94,14,12.2,Yes,Mobile,Electronics,No,0,32,0
TXN01793,32,35316.0,422.42,14,15.0,Yes,Desktop,Travel,No,0,51,0
TXN01794,35,18000.0,413.09,10,5.8,Yes,Mobile,Dining,No,0,45,0
TXN01795,44,108427.0,169.68,8,20.1,Yes,Desktop,Grocery,No,0,38,0
TXN01796,54,35065.0,154.17,18,0.2,Yes,Mobile,Electronics,No,0,25,0
TXN01797,31,45684.0,126.5,13,10.8,No,Mobile,Fuel,No,0,25,0
TXN01798,39,28578.0,14.35,10,11.4,No,Mobile,Travel,No,0,60,0
TXN01799,42,85174.0,39.32,7,9.2,Yes,Mobile,Clothing,No,0,110,0
TXN01800,27,58667.0,130.06,16,11.9,No,Mobile,Electronics,No,0,96,0
TXN01801,38,37920.0,196.43,13,2.2,Yes,Mobile,Fuel,No,0,35,0
TXN01802,22,46101.0,151.29,21,13.9,Yes,Tablet,Electronics,No,0,35,0
TXN01803,19,117040.0,58.76,13,4.9,No,Mobile,Grocery,No,1,124,0
TXN01804,42,53223.0,254.02,12,7.2,Yes,Mobile,Dining,Yes,0,96,0
TXN01805,34,50681.0,392.86,15,4.9,Yes,Mobile,Healthcare,No,0,44,0
TXN01806,40,36007.0,254.14,13,7.7,Yes,Tablet,Fuel,No,1,84,0
TXN01807,38,23448.0,264.85,12,11.7,Yes,Desktop,Dining,No,0,54,0
TXN01808,27,51178.0,76.72,11,21.9,Yes,Desktop,Dining,No,0,97,0
TXN01809,38,63676.0,283.79,8,7.9,No,Mobile,Clothing,No,0,62,0
TXN01810,24,90211.0,134.84,13,4.7,No,Mobile,Healthcare,No,0,58,0
TXN01811,53,19996.0,180.68,10,8.0,Yes,Mobile,Travel,No,0,74,0
TXN01812,23,33150.0,160.75,17,14.0,Yes,Desktop,Healthcare,No,0,45,0
TXN01813,36,42351.0,108.89,10,5.1,No,Mobile,Fuel,No,0,30,0
TXN01814,27,54914.0,60.31,17,6.4,No,Desktop,Travel,No,0,170,0
TXN01815,44,51525.0,112.37,15,9.9,Yes,Mobile,Clothing,No,0,34,0
TXN01816,34,52069.0,264.25,15,4.2,Yes,Mobile,Healthcare,No,0,11,1
TXN01817,32,66087.0,84.29,5,2.8,Yes,Mobile,Dining,No,0,147,0
TXN01818,47,36629.0,245.22,8,1.8,Yes,Mobile,Healthcare,No,0,67,0
TXN01819,38,83738.0,216.4,11,5.2,No,Mobile,Grocery,No,0,57,0
TXN01820,44,66846.0,94.48,13,0.6,Yes,Mobile,Grocery,No,0,28,0
TXN01821,27,47627.0,364.5,15,10.5,No,Mobile,Electronics,No,0,55,0
TXN01822,23,113040.0,90.29,11,2.3,Yes,Desktop,Electronics,No,0,59,0
TXN01823,39,110799.0,401.47,16,5.7,Yes,Mobile,Fuel,No,0,69,0
TXN01824,34,83691.0,169.83,9,3.8,Yes,Mobile,Healthcare,No,0,64,0
TXN01825,45,18000.0,118.49,11,11.9,Yes,Mobile,Grocery,No,0,35,0
TXN01826,37,111928.0,58.98,9,22.8,Yes,Mobile,Dining,Yes,0,46,0
TXN01827,40,78647.0,111.82,12,12.0,Yes,Mobile,Grocery,No,0,64,0
TXN01828,20,135669.0,101.95,9,9.4,No,Mobile,Fuel,No,0,43,1
TXN01829,59,95985.0,43.85,14,13.3,Yes,Mobile,Electronics,No,0,21,0
TXN01830,36,111898.0,100.83,9,0.4,Yes,Mobile,Clothing,No,0,70,0
TXN01831,46,81673.0,63.08,14,1.6,Yes,Desktop,Electronics,Yes,0,54,1
TXN01832,29,100912.0,191.77,10,1.2,Yes,Mobile,Clothing,No,0,75,0
TXN01833,41,134921.0,341.22,10,1.2,Yes,Mobile,Travel,No,1,75,0
TXN01834,24,60630.0,44.97,13,3.6,Yes,Mobile,Clothing,No,0,87,0
TXN01835,43,27108.0,472.17,16,9.1,Yes,Mobile,Electronics,No,0,51,0
TXN01836,34,47893.0,108.27,18,1.5,No,Mobile,Healthcare,Yes,0,76,0
TXN01837,38,65550.0,55.01,11,32.8,Yes,Mobile,Dining,No,0,63,0
TXN01838,46,56885.0,220.01,11,23.1,Yes,Mobile,Healthcare,No,1,91,0
TXN01839,24,31387.0,83.96,14,42.8,Yes,Desktop,Fuel,No,0,22,0
TXN01840,30,26400.0,112.4,19,0.5,Yes,Mobile,Healthcare,No,0,98,0
TXN01841,43,39402.0,86.84,11,22.9,Yes,Desktop,Healthcare,No,0,66,0
TXN01842,61,79108.0,62.43,14,19.5,Yes,Desktop,Electronics,No,0,79,0
TXN01843,36,111999.0,214.15,14,27.9,Yes,Desktop,Electronics,No,0,52,0
TXN01844,45,83079.0,95.44,12,9.0,Yes,Tablet,Clothing,No,0,54,0
TXN01845,37,88515.0,38.02,11,18.6,No,Mobile,Dining,Yes,0,64,0
TXN01846,59,53036.0,186.48,15,0.6,No,Mobile,Electronics,No,0,57,0
TXN01847,19,25113.0,45.74,14,0.9,Yes,Desktop,Healthcare,No,0,57,0
TXN01848,39,44812.0,47.7,12,1.5,Yes,Mobile,Dining,No,0,61,0
TXN01849,20,48954.0,311.56,16,29.6,Yes,Tablet,Electronics,No,0,53,0
TXN01850,18,43977.0,46.08,18,0.8,Yes,Mobile,Dining,No,0,76,0
TXN01851,41,56370.0,18.81,15,1.3,No,Mobile,Electronics,No,0,36,0
TXN01852,40,67086.0,197.51,11,32.0,No,Desktop,Fuel,No,0,49,0
TXN01853,35,80736.0,94.1,11,1.4,Yes,Mobile,Travel,No,0,37,0
TXN01854,37,48530.0,100.82,12,24.5,Yes,Mobile,Travel,No,0,33,0
TXN01855,72,23351.0,93.31,10,18.7,Yes,Tablet,Healthcare,No,0,83,0
TXN01856,35,44258.0,144.43,11,0.5,No,Mobile,Grocery,No,1,54,0
TXN01857,44,56093.0,65.71,8,0.3,Yes,Mobile,Travel,No,0,46,0
TXN01858,31,95354.0,390.87,16,9.2,No,Mobile,Healthcare,Yes,0,92,0
TXN01859,41,42599.0,36.84,9,70.4,No,Mobile,Dining,No,0,65,0
TXN01860,35,69268.0,171.3,15,25.3,No,Mobile,Dining,No,0,59,0
TXN01861,33,62669.0,200.58,11,4.5,Yes,Mobile,Clothing,No,0,30,0
TXN01862,58,56097.0,65.35,13,5.9,Yes,Mobile,Travel,No,1,77,0
TXN01863,51,83602.0,52.91,11,5.9,No,Tablet,Clothing,No,1,83,0
TXN01864,40,40852.0,270.76,15,15.9,No,Desktop,Dining,No,0,56,0
TXN01865,18,42457.0,54.32,19,5.0,Yes,Desktop,Fuel,No,0,68,1
TXN01866,34,54706.0,73.86,10,1.9,No,Mobile,Dining,No,0,56,0
TXN01867,68,41234.0,244.04,14,16.5,No,Mobile,Clothing,No,0,42,0
TXN01868,35,69127.0,123.38,11,7.4,Yes,Desktop,Fuel,No,0,55,0
TXN01869,50,39901.0,28.5,11,1.0,Yes,Desktop,Fuel,No,0,40,0
TXN01870,54,60896.0,485.48,15,18.7,Yes,Mobile,Fuel,No,0,35,0
TXN01871,40,52576.0,78.53,12,10.6,No,Mobile,Electronics,Yes,0,37,0
TXN01872,29,60585.0,86.95,11,8.1,No,Mobile,Grocery,No,0,73,0
TXN01873,18,44721.0,147.25,10,13.4,Yes,Mobile,Clothing,No,0,49,0
TXN01874,46,47217.0,197.86,13,8.4,Yes,Desktop,Dining,No,1,35,0
TXN01875,29,57428.0,576.15,12,12.5,Yes,Mobile,Electronics,No,0,93,0
TXN01876,40,60236.0,31.8,18,24.3,Yes,Mobile,Clothing,No,0,68,0
TXN01877,24,54896.0,232.35,14,11.4,Yes,Desktop,Grocery,No,0,54,0
TXN01878,35,118480.0,217.43,15,12.9,No,Mobile,Electronics,No,1,19,0
TXN01879,38,35216.0,107.53,13,11.4,No,Desktop,Dining,No,0,81,0
TXN01880,41,53434.0,225.27,12,9.1,Yes,Tablet,Clothing,No,0,53,0
TXN01881,26,27091.0,253.39,12,2.3,Yes,Mobile,Fuel,No,1,40,0
TXN01882,51,65025.0,39.72,16,4.9,Yes,Desktop,Electronics,No,0,113,0
TXN01883,31,33297.0,486.53,19,14.2,Yes,Mobile,Grocery,No,0,49,0
TXN01884,20,48526.0,34.48,18,6.7,No,Mobile,Grocery,No,0,57,0
TXN01885,37,46521.0,48.39,12,6.3,Yes,Desktop,Grocery,No,0,41,0
TXN01886,38,62411.0,97.33,14,17.1,Yes,Desktop,Clothing,No,0,52,0
TXN01887,40,42887.0,559.72,15,0.2,Yes,Desktop,Electronics,Yes,0,78,0
TXN01888,53,42075.0,93.77,10,13.6,Yes,Desktop,Healthcare,No,0,35,0
TXN01889,35,104948.0,116.97,10,8.1,No,Mobile,Healthcare,No,1,35,0
TXN01890,37,62514.0,377.34,12,5.7,Yes,Desktop,Healthcare,No,0,115,1
TXN01891,26,42728.0,94.37,13,5.0,Yes,Desktop,Grocery,No,0,26,0
TXN01892,47,49129.0,46.75,15,2.3,No,Mobile,Travel,No,0,62,0
TXN01893,40,115324.0,85.94,12,4.9,Yes,Tablet,Clothing,No,0,21,0
TXN01894,33,49477.0,359.29,11,6.0,Yes,Mobile,Grocery,No,0,68,0
TXN01895,18,40333.0,127.0,12,6.9,Yes,Desktop,Grocery,No,0,80,0
TXN01896,54,40410.0,562.29,10,13.4,No,Desktop,Electronics,No,1,22,0
TXN01897,24,42958.0,216.55,12,7.3,No,Mobile,Healthcare,No,0,72,0
TXN01898,31,42090.0,71.64,13,19.1,Yes,Mobile,Healthcare,No,0,49,0
TXN01899,42,30923.0,125.0,13,12.3,No,Mobile,Dining,No,0,93,0
TXN01900,25,33163.0,60.64,19,2.5,Yes,Mobile,Electronics,No,0,84,0
TXN01901,22,37869.0,70.3,9,3.9,Yes,Mobile,Electronics,No,1,83,0
TXN01902,18,71775.0,4318.91,14,1.0,No,Mobile,Travel,No,0,81,0
TXN01903,46,46329.0,271.07,15,35.0,Yes,Mobile,Dining,No,0,63,0
TXN01904,32,50104.0,238.98,13,26.1,No,Mobile,Electronics,No,0,22,0
TXN01905,70,97405.0,72.89,13,1.1,Yes,Mobile,Travel,No,0,17,0
TXN01906,27,98503.0,421.22,8,10.2,Yes,Mobile,Electronics,No,0,57,0
TXN01907,28,48442.0,289.17,15,38.7,Yes,Desktop,Travel,No,1,108,0
TXN01908,32,41407.0,540.66,13,16.5,Yes,Desktop,Clothing,No,0,87,0
TXN01909,41,37276.0,520.08,14,8.1,Yes,Mobile,Fuel,No,0,30,0
TXN01910,33,75120.0,36.75,8,3.3,Yes,Mobile,Grocery,No,0,72,0
TXN01911,45,50160.0,49.38,14,3.9,No,Tablet,Grocery,No,0,36,0
TXN01912,27,46220.0,53.76,13,16.0,Yes,Mobile,Electronics,No,0,62,0
TXN01913,23,38137.0,56.39,14,18.2,Yes,Desktop,Healthcare,Yes,1,51,1
TXN01914,18,38900.0,155.44,18,9.0,Yes,Mobile,Travel,No,0,36,0
TXN01915,18,63520.0,76.25,8,1.5,Yes,Mobile,Healthcare,No,1,36,0
TXN01916,32,30429.0,629.91,15,32.6,No,Desktop,Fuel,No,1,29,0
TXN01917,35,86058.0,550.73,11,22.4,Yes,Tablet,Grocery,No,0,53,0
TXN01918,31,43255.0,119.38,9,1.8,No,Tablet,Healthcare,No,0,59,0
TXN01919,52,51418.0,573.5,14,0.7,No,Desktop,Electronics,Yes,1,54,0
TXN01920,52,30135.0,394.65,7,9.2,Yes,Mobile,Clothing,No,0,48,0
TXN01921,34,54695.0,83.67,13,4.0,No,Mobile,Healthcare,No,1,89,0
TXN01922,18,47446.0,24.05,10,4.0,No,Mobile,Healthcare,Yes,0,41,0
TXN01923,32,53774.0,100.8,8,1.1,No,Mobile,Electronics,No,0,77,0
TXN01924,31,106655.0,71.65,15,36.8,Yes,Tablet,Travel,No,0,33,0
TXN01925,31,59579.0,141.56,10,21.3,Yes,Mobile,Dining,No,0,76,0
TXN01926,30,38465.0,128.88,9,1.5,Yes,Mobile,Clothing,No,0,41,0
TXN01927,31,39934.0,126.2,11,25.1,Yes,Mobile,Electronics,No,0,46,0
TXN01928,34,71890.0,182.44,13,13.8,No,Mobile,Fuel,No,0,90,0
TXN01929,31,98666.0,45.49,13,4.7,No,Mobile,Fuel,No,1,47,0
TXN01930,40,62439.0,166.76,11,24.6,Yes,Mobile,Dining,No,0,34,0
TXN01931,42,74982.0,84.42,7,10.9,No,Mobile,Fuel,No,0,44,0
TXN01932,28,72364.0,140.82,14,22.7,No,Desktop,Travel,No,0,39,0
TXN01933,52,104158.0,258.12,14,7.6,Yes,Mobile,Electronics,Yes,0,41,0
TXN01934,27,22874.0,45.06,10,8.3,No,Mobile,Travel,No,0,51,0
TXN01935,20,74261.0,95.82,16,4.1,Yes,Desktop,Healthcare,No,0,52,0
TXN01936,42,85628.0,109.14,10,5.9,Yes,Desktop,Dining,Yes,0,39,0
TXN01937,29,30112.0,79.53,16,10.1,No,Mobile,Dining,Yes,0,77,0
TXN01938,42,36921.0,246.5,11,35.3,No,Mobile,Travel,Yes,0,28,0
TXN01939,18,37505.0,67.44,15,11.0,No,Desktop,Clothing,No,0,80,0
TXN01940,53,39622.0,76.95,13,1.9,Yes,Mobile,Grocery,No,0,32,0
TXN01941,45,44281.0,68.0,13,0.2,No,Mobile,Dining,No,0,56,0
TXN01942,21,61344.0,287.48,13,22.8,Yes,Mobile,Electronics,No,0,47,0
TXN01943,22,81198.0,80.93,12,5.4,Yes,Desktop,Clothing,No,0,58,0
TXN01944,56,89472.0,173.39,16,4.5,Yes,Desktop,Dining,No,0,44,0
TXN01945,30,37725.0,582.92,8,19.4,Yes,Tablet,Travel,No,0,57,0
TXN01946,29,37608.0,113.03,11,34.9,Yes,Mobile,Travel,No,0,16,0
TXN01947,18,99430.0,292.11,14,16.5,No,Mobile,Fuel,No,0,85,0
TXN01948,34,73580.0,456.95,9,2.3,Yes,Desktop,Clothing,No,1,80,0
TXN01949,35,57090.0,272.94,16,6.0,No,Mobile,Grocery,No,0,28,0
TXN01950,46,68056.0,118.4,14,17.1,Yes,Mobile,Travel,No,0,84,0
TXN01951,23,54267.0,200.57,11,28.5,Yes,Mobile,Healthcare,No,0,105,0
TXN01952,21,69644.0,42.84,12,78.9,Yes,Mobile,Fuel,No,0,61,0
TXN01953,43,47281.0,64.29,12,8.6,No,Desktop,Fuel,No,0,55,0
TXN01954,49,62072.0,73.98,12,20.7,No,Mobile,Electronics,No,1,86,0
TXN01955,21,27871.0,720.53,14,0.6,Yes,Mobile,Fuel,No,0,52,1
TXN01956,50,40360.0,62.64,16,4.0,Yes,Desktop,Grocery,No,0,49,0
TXN01957,38,40556.0,61.9,13,5.6,No,Desktop,Electronics,No,0,51,0
TXN01958,50,46472.0,52.06,14,44.5,Yes,Tablet,Travel,No,0,68,0
TXN01959,37,36249.0,187.79,8,0.2,Yes,Desktop,Clothing,No,0,64,0
TXN01960,18,43260.0,134.5,12,4.4,Yes,Mobile,Healthcare,Yes,0,52,0
TXN01961,36,27823.0,286.26,17,32.0,Yes,Desktop,Travel,No,1,40,0
TXN01962,50,70404.0,205.31,9,4.4,Yes,Mobile,Fuel,No,1,72,0
TXN01963,28,52995.0,39.77,18,3.1,Yes,Mobile,Dining,No,0,79,0
TXN01964,34,25533.0,62.91,11,15.7,Yes,Mobile,Grocery,Yes,0,31,0
TXN01965,36,37775.0,357.72,12,16.4,Yes,Mobile,Grocery,No,0,49,0
TXN01966,18,63995.0,101.99,9,7.7,Yes,Desktop,Fuel,No,0,60,0
TXN01967,56,43076.0,310.31,21,35.2,No,Desktop,Grocery,No,0,113,0
TXN01968,28,40194.0,106.46,9,2.7,Yes,Desktop,Healthcare,No,0,68,0
TXN01969,44,53184.0,55.33,17,29.4,Yes,Tablet,Electronics,No,0,82,0
TXN01970,37,64197.0,94.15,17,16.9,Yes,Mobile,Fuel,No,0,21,0
TXN01971,52,28817.0,55.32,14,5.5,Yes,Mobile,Dining,No,0,78,0
TXN01972,42,70449.0,76.33,12,19.7,Yes,Desktop,Travel,No,0,78,0
TXN01973,35,38367.0,140.93,11,1.7,Yes,Desktop,Grocery,No,0,67,0
TXN01974,28,54558.0,180.69,9,1.7,No,Tablet,Clothing,No,0,110,0
TXN01975,47,54130.0,33.63,11,31.9,No,Mobile,Travel,No,0,72,0
TXN01976,18,43387.0,118.34,16,1.2,No,Desktop,Dining,No,0,31,0
TXN01977,45,34698.0,75.05,8,0.2,Yes,Desktop,Dining,No,0,18,0
TXN01978,26,48365.0,71.43,17,5.9,Yes,Mobile,Electronics,No,0,92,0
TXN01979,52,114289.0,133.44,12,1.3,Yes,Desktop,Dining,No,0,66,0
TXN01980,40,29802.0,77.26,10,23.9,No,Mobile,Dining,No,0,23,0
TXN01981,45,117787.0,362.56,10,30.7,Yes,Mobile,Grocery,No,0,44,0
TXN01982,39,48933.0,310.42,17,7.9,No,Desktop,Travel,No,0,26,0
TXN01983,19,55882.0,308.88,17,6.7,Yes,Desktop,Clothing,No,0,63,0
TXN01984,29,33727.0,80.77,12,9.3,Yes,Mobile,Grocery,No,0,33,0
TXN01985,45,38872.0,55.56,17,3.1,Yes,Desktop,Grocery,No,0,41,0
TXN01986,40,43861.0,128.14,13,4.2,Yes,Mobile,Healthcare,No,0,26,0
TXN01987,51,34356.0,106.4,18,1.3,Yes,Mobile,Fuel,No,0,25,0
TXN01988,42,50065.0,73.73,12,7.1,Yes,Mobile,Clothing,No,0,38,0
