Student_ID,Age,Study_Hours,Attendance_Percentage,Assignment_Score,Midterm_Score,Final_Score,Projects_Completed,Sleep_Hours,Screen_Time_Hours,Study_Expenses,Travel_Distance_Km
STU1127,24,5.9,80.7,75.6,59.6,67.9,0,6.6,2.5,3168.26,18.0
STU1128,23,6.8,87.8,70.5,33.9,81.7,3,7.4,2.9,1006.31,31.9
STU1129,16,7.2,76.4,57.4,53.0,62.1,5,7.7,4.8,1933.08,10.3
STU1130,16,6.9,69.4,90.0,41.0,90.4,3,7.2,4.0,2497.16,19.9
STU1131,24,4.8,72.0,75.1,73.6,61.5,0,5.8,4.6,2140.34,7.5
STU1132,23,7.9,76.8,44.4,87.4,82.0,6,6.2,4.4,1599.93,6.5
STU1133,24,5.2,76.8,79.8,52.9,86.9,1,8.4,4.9,1284.03,5.9
STU1134,22,4.2,100.0,62.8,53.5,50.0,5,9.6,8.0,7695.63,15.6
STU1135,18,4.3,94.6,67.7,83.1,58.7,0,7.8,2.7,547.32,27.6
STU1136,18,9.8,88.9,72.1,60.8,58.0,3,7.4,4.1,4868.35,10.2
STU1137,17,3.9,86.5,60.1,72.1,88.4,5,5.5,6.6,1189.65,19.0
STU1138,20,8.3,85.0,99.0,79.9,50.0,2,7.3,5.1,2922.73,6.3
STU1139,18,3.0,85.1,49.6,56.7,75.5,3,4.8,3.1,2630.38,2.5
STU1140,21,6.6,83.6,72.9,57.0,82.4,0,8.7,4.8,1272.06,12.9
STU1141,17,6.2,82.4,77.7,59.9,72.9,3,7.7,2.0,2206.32,15.5
STU1142,18,9.1,61.1,72.6,43.1,91.7,6,6.9,7.1,1931.23,13.9
STU1143,20,4.1,78.3,69.1,75.8,37.3,0,5.5,5.2,2545.44,11.7
STU1144,16,3.5,79.6,66.3,77.6,80.3,4,7.2,9.4,5752.06,14.8
STU1145,16,5.2,74.5,60.0,69.3,66.9,1,5.0,2.8,6303.97,9.1
STU1146,24,9.2,76.4,59.7,89.8,44.4,1,6.6,3.7,1518.21,20.0
STU1147,22,3.6,85.0,89.4,63.8,51.6,5,7.5,5.3,3130.0,14.8
STU1148,16,0.5,89.7,65.4,77.9,96.6,0,6.1,7.6,4847.27,24.1
STU1149,23,5.6,85.0,100.0,75.8,80.7,1,6.9,4.0,1886.66,25.5
STU1150,18,7.6,89.4,82.0,55.2,83.6,2,10.0,3.6,3691.5,16.2
STU1151,23,3.3,89.6,32.0,86.5,86.3,5,4.7,5.2,11744.79,24.9
STU1152,20,7.4,79.0,85.2,70.1,46.9,2,6.0,3.7,1191.43,4.9
STU1153,16,3.2,87.3,71.2,83.6,74.2,1,6.7,6.0,3412.38,7.1
STU1154,22,5.2,64.5,51.2,47.2,88.7,0,6.3,5.2,1298.51,6.5
STU1155,20,7.2,78.2,91.6,69.8,63.2,5,7.6,6.4,1665.25,23.0
STU1156,21,2.9,77.0,65.5,60.6,93.2,2,7.7,6.8,1835.15,8.9
STU1157,21,5.9,97.3,64.2,54.4,59.6,6,7.1,5.7,3333.92,36.3
STU1158,23,8.2,85.4,77.6,90.6,72.1,1,7.2,7.3,9330.63,7.6
STU1159,24,6.5,68.7,89.1,71.1,76.8,3,4.7,4.3,1695.89,16.0
STU1160,17,3.9,87.9,73.7,44.4,82.8,2,7.6,2.1,4816.08,8.5
STU1161,24,8.8,91.1,72.6,60.0,65.1,4,7.3,2.8,1391.15,5.7
STU1162,24,6.9,81.1,61.5,83.0,87.2,5,6.1,4.8,1878.9,2.4
STU1163,22,1.4,88.9,88.9,54.4,77.3,2,9.1,5.8,5868.48,4.2
STU1164,16,7.4,57.0,73.8,52.7,42.1,5,6.9,6.2,4656.44,15.5
STU1165,22,4.2,55.0,68.6,65.6,100.0,1,7.3,3.7,1912.87,12.0
STU1166,20,5.9,70.2,66.8,75.5,53.7,1,6.9,6.7,1686.51,21.0
STU1167,21,7.7,83.5,87.4,56.3,100.0,5,4.9,0.5,3390.09,20.9
STU1168,22,4.3,97.3,68.1,74.3,67.3,1,5.7,3.9,1634.2,1.3
STU1169,20,1.9,70.7,87.4,68.6,64.2,0,6.6,6.0,1830.06,21.6
STU1170,22,8.8,73.5,64.9,70.5,76.8,5,8.3,6.8,1925.81,9.3
STU1171,24,8.1,82.9,82.8,29.5,58.1,0,6.4,6.5,2226.44,1.8
STU1172,18,5.3,77.1,75.1,68.3,37.9,5,7.3,6.9,1711.1,14.9
STU1173,23,7.4,76.5,57.7,64.0,68.1,3,7.6,5.3,863.93,3.6
STU1174,17,4.7,77.8,70.7,74.2,76.4,3,6.0,4.8,6856.26,6.9
STU1175,22,5.7,95.1,39.1,57.5,96.1,2,5.8,1.2,4262.65,29.8
STU1176,17,5.2,93.2,60.8,62.1,49.7,1,6.1,4.5,2362.08,9.4
STU1177,19,4.8,82.2,48.3,76.5,79.9,3,6.0,2.7,1546.87,22.8
STU1178,22,6.3,98.5,100.0,91.1,68.2,1,5.6,6.2,5464.31,10.9
STU1179,18,2.8,87.1,48.5,46.8,70.6,2,8.1,2.3,3387.96,30.8
STU1180,17,4.9,93.5,100.0,76.2,86.5,0,7.8,4.7,1639.89,6.4
STU1181,22,6.2,73.4,79.7,87.5,61.3,3,5.6,2.6,3476.98,7.8
STU1182,16,9.5,75.5,64.2,79.1,72.8,4,7.2,5.0,2634.67,17.7
STU1183,23,2.9,75.4,84.1,86.4,88.5,4,6.6,4.7,2728.07,16.1
STU1184,18,6.6,81.1,62.3,59.3,87.5,4,6.8,1.5,4377.94,23.0
STU1185,17,6.9,82.6,50.9,87.8,49.3,6,7.0,5.7,3462.41,8.0
STU1186,18,1.4,85.2,73.2,56.4,59.6,4,5.1,4.4,4355.04,13.1
STU1187,20,6.4,100.0,82.5,68.9,67.6,4,4.4,5.1,8228.74,1.4
STU1188,23,7.4,89.2,91.2,60.0,83.8,4,7.0,4.2,3653.32,13.0
STU1189,22,6.8,76.9,79.5,60.6,65.7,4,6.5,3.6,11527.14,11.3
STU1190,22,5.3,82.0,64.1,40.5,71.4,3,6.7,6.5,5433.34,9.4
STU1191,22,6.2,97.0,92.8,36.5,91.3,4,6.2,7.1,2130.92,14.4
STU1192,23,5.9,89.8,89.4,86.8,64.2,5,7.0,6.9,934.5,16.8
STU1193,16,1.8,96.9,76.0,39.2,95.0,5,4.8,2.3,5468.69,8.6
STU1194,19,5.9,77.2,90.2,72.0,42.7,4,7.0,7.8,1079.6,12.5
STU1195,21,4.7,74.9,100.0,47.2,63.3,6,3.7,6.1,2765.45,1.9
STU1196,24,3.9,75.0,63.8,54.4,46.8,2,6.0,7.5,3998.39,5.5
STU1197,17,11.0,78.0,58.5,78.9,72.0,3,6.4,7.5,1244.76,9.2
STU1198,16,8.3,71.4,63.4,70.6,82.8,5,4.6,5.7,1660.15,16.8
STU1199,17,3.0,85.0,51.8,66.0,67.3,2,8.6,3.4,1251.89,13.0
STU1200,22,6.3,85.1,80.9,86.3,61.9,1,6.9,3.5,9566.94,21.3
STU1201,18,8.7,95.4,47.9,63.4,46.9,4,6.0,3.6,4029.62,10.9
STU1202,17,2.2,64.4,91.0,87.7,98.6,0,9.4,4.6,1561.97,16.6
STU1203,22,5.7,72.6,61.9,50.9,69.6,6,7.3,3.0,918.67,16.2
STU1204,17,5.8,90.1,92.4,49.0,62.3,6,7.5,1.6,1418.62,8.4
STU1205,18,2.7,83.8,33.6,65.8,96.6,6,6.7,1.6,1661.88,20.3
STU1206,22,6.3,82.4,66.2,68.1,64.0,4,6.3,4.9,1742.96,11.9
STU1207,19,8.0,94.6,52.6,54.3,54.5,4,7.2,4.5,4182.97,5.6
STU1208,16,8.8,71.9,92.3,63.6,57.9,2,3.3,6.0,999.25,7.2
STU1209,20,5.0,74.7,97.2,89.8,55.4,6,4.5,4.6,5068.54,17.1
STU1210,24,11.0,73.5,36.8,61.7,51.9,6,5.0,7.3,772.64,9.0
STU1211,23,1.0,61.9,85.0,37.0,58.2,6,3.9,3.8,2381.06,25.4
STU1212,24,6.3,83.3,88.0,40.1,100.0,1,7.6,5.7,1590.1,30.9
STU1213,24,2.4,76.8,76.9,100.0,50.5,2,6.0,6.1,4772.08,18.7
STU1214,22,5.7,74.7,80.8,91.2,44.6,3,8.5,5.1,6376.24,6.5
STU1215,19,4.4,72.9,79.7,61.0,74.7,6,6.6,7.0,4229.13,30.3
STU1216,20,6.6,81.8,85.0,81.0,68.7,1,5.8,6.1,3333.35,12.4
STU1217,16,5.2,74.0,55.6,72.2,81.2,5,6.7,6.6,2099.47,13.0
STU1218,16,3.7,84.2,90.0,88.3,60.6,1,8.2,3.7,5978.2,26.4
STU1219,18,3.8,86.6,75.1,50.9,55.2,1,6.5,4.6,1304.58,26.3
STU1220,23,9.8,79.1,74.2,51.3,98.5,2,8.4,0.6,3343.21,9.8
STU1221,17,6.5,78.4,80.5,89.1,42.6,4,8.2,4.9,5059.6,11.5
STU1222,19,1.8,83.9,52.9,44.1,76.1,4,6.0,2.3,4534.81,27.8
STU1223,17,6.7,81.7,48.7,69.1,81.7,4,6.1,9.7,3525.4,13.5
STU1224,20,5.1,95.3,70.2,67.3,84.0,4,6.1,5.6,3463.62,26.4
STU1225,24,5.5,85.2,95.2,80.5,64.8,4,5.2,4.2,4464.81,5.3
STU1226,16,7.3,93.0,54.2,70.2,48.8,3,4.8,6.5,2293.15,21.3
STU1227,20,8.1,88.1,74.6,65.9,95.5,0,6.1,2.2,6319.53,9.4
STU1228,24,3.6,68.8,61.2,61.9,62.4,5,3.6,4.0,9519.39,11.9
STU1229,16,5.4,76.4,59.2,52.1,96.0,1,5.3,4.3,751.83,10.4
STU1230,24,4.3,81.5,79.5,65.3,76.3,0,7.4,6.3,1935.24,23.2
STU1231,23,6.8,90.7,83.4,86.6,61.8,3,5.0,3.0,1210.54,7.7
STU1232,19,5.0,100.0,60.2,63.4,76.7,6,8.4,3.6,1635.82,6.2
STU1233,20,5.6,77.2,92.8,90.5,89.6,6,7.5,5.2,2709.57,3.3
STU1234,20,4.9,82.6,78.3,79.7,71.4,4,9.2,6.3,3395.5,22.3
STU1235,21,5.3,90.0,68.4,75.6,57.5,6,9.4,5.4,2245.54,23.7
STU1236,22,9.3,81.4,77.2,65.4,39.6,3,7.7,3.2,3779.07,17.5
STU1237,23,10.8,98.4,100.0,57.9,62.8,5,6.0,5.2,1548.79,4.4
STU1238,23,6.3,68.5,83.3,94.9,83.7,5,4.6,3.6,1921.65,4.7
STU1239,17,5.3,88.8,61.5,80.7,52.8,3,4.8,3.1,3804.38,9.2
STU1240,24,2.0,88.7,71.7,65.8,81.6,6,9.3,5.8,2016.43,39.6
STU1241,22,3.8,93.5,74.0,95.2,70.5,0,4.8,6.1,1081.57,33.2
STU1242,19,5.2,82.6,82.0,78.1,82.7,1,6.5,5.0,10664.58,19.9
STU1243,19,3.9,90.9,75.6,45.3,30.2,2,8.3,6.0,4600.35,10.9
STU1244,23,4.2,79.5,100.0,61.2,45.9,2,5.6,6.5,2779.53,4.9
STU1245,19,9.0,74.0,68.6,79.6,62.1,5,8.5,0.5,4465.12,10.1
STU1246,21,5.6,72.5,46.1,92.1,100.0,1,6.7,5.8,3279.05,12.0
STU1247,20,5.8,67.6,75.2,100.0,57.2,4,7.0,8.1,890.45,5.8
STU1248,18,4.0,77.6,65.4,68.4,67.8,3,6.4,4.4,2761.79,17.3
STU1249,17,8.1,85.1,49.4,77.9,100.0,6,5.5,8.1,1562.19,6.2
STU1250,24,5.0,79.9,61.4,58.2,77.3,4,7.6,5.6,2690.37,16.3
STU1251,24,4.4,84.0,66.6,53.8,84.6,5,7.5,5.2,3251.54,10.2
STU1252,16,2.0,94.3,89.1,41.0,59.1,3,7.7,5.5,4642.08,5.5
STU1253,18,5.4,76.8,49.8,74.2,90.0,2,8.1,2.0,1317.21,35.1
STU1254,23,4.3,100.0,77.2,88.2,92.6,5,6.2,8.3,1348.98,7.7
STU1255,21,9.2,89.6,100.0,80.4,78.5,5,7.5,4.0,1836.89,4.4
STU1256,20,9.6,80.0,69.4,69.4,68.5,1,7.9,2.6,6475.41,5.9
STU1257,20,2.8,79.8,68.9,87.6,79.5,0,7.3,3.9,1973.96,19.6
STU1258,21,3.0,71.9,82.8,100.0,42.4,5,6.2,5.0,3539.5,3.8
STU1259,22,4.9,81.7,79.8,54.7,88.5,0,7.2,7.3,2410.86,13.3
STU1260,16,3.7,60.4,93.3,29.2,55.6,1,4.2,4.8,1933.58,9.7
STU1261,24,6.0,94.6,69.5,73.5,65.3,5,7.2,4.4,2728.3,22.9
STU1262,18,4.8,53.8,82.5,85.3,92.4,6,5.3,4.4,4182.85,30.7
STU1263,19,6.1,82.4,82.8,43.2,88.7,5,6.8,2.3,3873.95,21.4
STU1264,16,7.7,70.6,67.0,81.3,42.4,2,6.2,3.9,1139.48,10.0
STU1265,18,3.2,75.0,70.3,62.6,53.9,3,6.8,3.8,3108.26,3.0
STU1266,17,7.7,76.3,71.8,73.4,80.9,6,4.7,5.5,7214.88,16.0
STU1267,17,3.9,100.0,53.4,53.3,40.4,0,7.7,1.6,3047.99,15.7
STU1268,16,10.2,71.0,66.2,52.3,94.1,2,7.9,4.1,5214.06,45.8
STU1269,23,9.1,91.1,94.4,50.3,72.0,6,5.5,7.6,7749.23,30.6
STU1270,18,5.3,93.6,87.6,78.7,94.0,5,5.0,5.8,2781.18,12.9
STU1271,18,3.4,58.6,63.3,58.0,57.3,1,5.6,6.9,2401.31,10.6
STU1272,21,3.0,75.8,71.8,72.3,58.8,4,7.7,4.2,3305.76,33.0
STU1273,23,7.4,96.8,86.6,68.5,87.6,2,6.7,8.3,5772.02,16.9
STU1274,24,5.4,68.9,78.7,49.1,65.0,2,6.5,6.6,2254.35,12.5
STU1275,24,7.5,94.0,84.0,69.2,48.9,4,6.6,5.1,1186.43,16.0
STU1276,19,10.3,81.8,80.0,71.8,79.5,5,5.9,6.3,3158.65,19.0
STU1277,20,3.8,81.4,75.2,85.0,42.9,2,7.2,2.5,4570.7,8.8
STU1278,17,2.8,82.7,69.5,91.9,94.5,0,8.7,2.5,3241.48,6.3
STU1279,24,5.9,85.4,54.1,51.7,73.1,5,5.6,6.6,3325.32,4.5
STU1280,23,8.0,72.4,82.4,73.7,54.9,0,7.6,7.3,2438.13,7.8
STU1281,18,3.4,79.4,68.7,32.5,89.5,0,6.7,3.2,2145.99,17.4
STU1282,24,5.6,85.7,47.3,81.6,89.8,2,6.7,6.7,5710.44,33.7
STU1283,18,8.5,83.8,63.8,85.6,70.1,5,8.5,6.1,784.11,6.7
STU1284,24,1.9,85.5,84.8,25.3,100.0,2,8.0,3.4,2653.49,31.4
STU1285,17,6.0,74.8,43.3,62.6,100.0,2,6.8,3.0,1320.21,9.5
STU1286,24,4.3,88.3,56.6,53.6,75.5,5,8.0,3.6,2447.37,30.2
STU1287,23,5.8,83.3,74.1,62.5,88.1,5,4.5,4.0,2967.91,3.8
STU1288,24,7.1,66.2,93.1,59.4,92.2,5,3.9,4.2,3473.32,5.3
STU1289,20,6.0,76.7,87.0,67.3,50.7,6,5.8,1.8,2741.37,11.1
STU1290,17,3.3,73.0,94.5,83.8,74.9,5,5.4,4.0,6172.85,13.4
STU1291,23,4.4,72.9,75.1,63.0,58.4,1,6.4,5.6,2677.63,12.7
STU1292,21,8.6,77.2,68.9,52.2,56.0,5,8.2,6.3,1254.02,7.6
STU1293,23,6.2,88.1,84.6,64.8,72.1,4,6.5,3.8,4898.33,3.2
STU1294,20,7.3,75.7,58.5,63.9,73.3,5,8.0,8.0,3111.41,11.5
STU1295,17,6.1,84.3,57.3,66.6,42.6,2,7.9,5.0,1339.76,33.5
STU1296,21,7.3,82.6,54.7,58.0,75.8,4,4.5,10.1,4020.33,22.0
STU1297,20,4.6,74.2,88.3,73.8,65.7,6,7.7,3.5,1739.15,2.4
STU1298,20,3.8,78.6,59.5,88.7,93.8,3,8.3,5.7,4591.57,17.1
STU1299,16,7.2,90.6,87.0,47.7,89.8,0,8.4,4.8,1101.07,25.4
STU1300,17,8.0,83.5,74.2,75.2,55.4,1,6.7,3.7,2304.85,19.2
STU1301,23,3.5,87.5,88.5,83.4,92.3,4,6.9,6.7,3306.58,4.2
STU1302,18,4.2,94.7,55.4,61.1,79.1,6,7.0,6.5,1249.74,4.1
STU1303,18,5.1,86.3,62.6,88.0,66.3,0,6.7,4.5,3512.66,20.9
STU1304,23,9.1,62.8,78.8,67.0,61.3,1,5.5,5.6,4892.04,19.7
STU1305,23,6.7,84.7,65.5,50.0,50.5,5,5.8,5.5,2190.14,16.1
STU1306,17,2.6,75.8,34.6,47.7,49.3,6,7.6,4.5,3227.57,32.2
STU1307,23,5.3,100.0,51.4,80.6,38.9,0,6.6,3.5,1490.8,7.6
STU1308,16,5.0,86.0,55.3,79.1,70.4,6,7.0,5.0,16057.41,2.6
STU1309,21,2.9,76.0,56.4,93.0,35.0,2,8.2,4.6,2510.14,23.2
STU1310,23,5.3,87.7,82.2,78.7,55.3,2,6.9,2.9,3100.61,17.0
STU1311,18,4.9,82.9,77.1,66.4,81.2,5,5.3,6.3,2100.36,11.9
STU1312,23,4.7,64.8,74.4,75.7,95.4,0,9.7,5.1,1627.27,12.9
STU1313,16,4.6,90.6,100.0,69.2,50.5,5,6.4,4.7,4679.37,14.9
STU1314,24,8.7,77.9,89.6,62.7,80.4,5,6.4,2.0,523.0,25.5
STU1315,24,4.7,96.2,84.0,59.2,64.7,1,7.2,5.6,763.94,11.3
STU1316,20,5.6,80.8,49.6,40.4,61.2,0,6.6,2.0,3078.52,13.6
STU1317,19,5.4,96.4,72.9,56.1,72.6,3,6.8,5.3,1968.52,7.5
STU1318,21,4.4,86.2,76.5,67.7,58.9,5,6.1,6.7,4330.98,21.3
STU1319,22,5.7,91.7,65.8,24.7,68.6,1,8.1,8.3,1785.34,9.5
STU1320,20,5.6,77.1,97.6,59.8,71.2,1,8.3,5.1,843.5,8.7
STU1321,24,5.7,85.5,72.8,82.7,89.7,0,9.2,8.5,2394.47,17.0
STU1322,18,3.6,64.7,53.6,89.5,93.4,4,9.4,6.5,2100.34,10.1
STU1323,22,5.0,80.7,57.0,59.6,59.8,6,4.3,5.9,1236.99,12.6
STU1324,20,7.2,67.2,100.0,59.0,65.4,5,7.6,7.2,4167.72,10.3
STU1325,22,5.1,70.6,65.7,56.5,83.7,5,5.3,7.7,3152.85,9.7
STU1326,17,5.9,73.1,40.8,59.1,66.9,0,8.5,6.6,1317.18,4.3
STU1327,19,5.9,88.6,63.0,86.3,82.1,4,7.3,4.7,923.02,17.3
STU1328,17,6.4,80.5,44.6,94.1,85.3,1,5.9,3.9,3149.15,5.8
STU1329,22,6.7,82.3,85.8,41.0,87.3,6,5.4,2.4,1342.69,22.8
STU1330,17,5.1,80.3,42.7,55.0,71.5,2,6.0,5.3,1340.01,35.1
STU1331,16,3.5,92.8,51.0,38.2,50.2,5,5.8,7.4,2328.91,25.3
STU1332,24,2.8,82.0,72.1,67.5,67.1,2,8.6,3.1,2578.39,14.5
STU1333,16,7.7,84.5,88.6,60.2,61.4,6,6.9,2.8,3466.7,6.1
STU1334,23,7.2,76.3,71.0,73.7,83.2,5,5.5,8.6,4969.47,14.2
STU1335,17,6.9,93.5,53.1,78.6,95.9,6,7.4,4.5,1849.4,22.5
STU1336,23,7.3,94.2,74.7,76.8,96.4,0,7.4,1.6,3662.87,25.7
STU1337,18,5.1,81.6,65.0,41.7,85.1,5,6.7,2.1,2232.36,17.1
STU1338,21,4.1,76.2,89.0,67.6,54.1,4,8.5,5.9,5372.65,5.2
STU1339,18,3.3,65.8,84.8,40.9,93.9,5,7.6,4.0,1440.44,4.5
STU1340,22,3.1,73.3,63.9,95.8,77.3,0,7.5,6.0,3515.02,7.0
STU1341,24,8.2,60.3,83.7,62.3,56.0,6,4.5,4.6,1460.35,11.0
STU1342,17,4.4,72.9,76.1,46.1,84.7,3,6.4,5.4,1386.35,9.8
STU1343,20,7.8,85.6,92.5,59.3,66.2,0,7.7,8.5,1858.19,11.8
STU1344,21,5.1,81.5,83.1,71.3,36.9,0,7.4,4.6,637.55,9.2
STU1345,19,4.0,100.0,80.2,79.7,53.3,0,7.0,7.4,4747.09,13.1
STU1346,19,3.1,78.3,91.9,88.8,68.9,0,7.8,5.2,1417.44,41.0
STU1347,19,4.2,77.5,72.2,69.0,68.2,4,7.5,2.7,1852.98,11.0
STU1348,17,8.6,92.6,60.4,62.7,51.9,5,7.9,9.0,1333.19,12.0
STU1349,19,3.1,62.7,75.0,79.0,82.8,4,7.4,9.2,4635.35,15.0
STU1350,16,10.2,67.2,66.7,78.5,78.8,4,7.9,4.7,2973.98,16.5
STU1351,21,3.7,88.6,81.1,69.9,45.6,3,7.8,5.3,3576.35,13.3
STU1352,16,7.1,80.0,72.9,81.0,100.0,3,6.9,7.5,2791.74,26.1
STU1353,21,5.2,80.3,78.0,58.2,49.4,5,7.0,4.6,2789.06,17.6
STU1354,16,4.8,72.6,53.9,67.6,62.2,5,7.1,6.9,3102.53,1.2
STU1355,21,2.7,84.4,79.6,35.5,76.4,6,5.4,3.4,4633.4,4.9
STU1356,23,5.3,73.9,52.7,90.2,62.3,0,5.0,8.7,1185.88,7.1
STU1357,17,3.0,82.7,86.4,60.1,94.7,4,7.7,5.7,1725.16,12.8
STU1358,17,1.8,70.4,86.4,90.3,67.0,3,7.7,6.5,1262.26,16.2
STU1359,19,5.8,80.2,77.2,57.5,54.3,2,7.0,7.7,3692.27,10.2
STU1360,18,4.1,100.0,76.7,72.8,80.4,0,7.5,6.6,3330.46,40.9
STU1361,19,9.2,77.8,68.6,68.9,20.7,6,7.9,4.9,3987.1,22.1
STU1362,22,7.7,80.7,63.0,58.4,79.1,1,7.6,8.4,476.47,10.7
STU1363,16,9.2,80.0,71.8,75.7,91.9,4,7.7,6.7,1887.06,6.8
STU1364,21,4.0,83.7,100.0,88.4,30.8,0,5.3,4.7,532.1,9.7
STU1365,18,5.8,86.7,75.4,96.6,63.1,5,9.1,2.0,8887.02,33.2
STU1366,22,0.5,84.6,51.8,79.9,42.0,0,7.4,5.0,2715.16,33.9
STU1367,17,4.9,84.8,46.4,48.6,70.2,1,8.2,3.9,1469.53,11.2
STU1368,17,5.7,80.2,50.4,45.5,100.0,5,7.8,5.0,2309.01,31.8
STU1369,19,5.8,83.0,66.3,86.2,73.9,2,5.7,3.7,2470.71,7.2
STU1370,16,5.4,79.9,91.0,52.0,66.3,3,6.1,5.8,9037.27,17.7
STU1371,18,5.6,63.9,56.6,77.9,22.0,3,6.3,4.1,2206.17,7.2
STU1372,24,0.5,100.0,93.3,70.1,51.2,1,8.5,7.9,2820.53,16.3
STU1373,22,6.1,89.3,74.7,89.1,67.7,6,5.7,6.2,1700.28,17.6
STU1374,22,6.6,72.2,79.3,76.2,71.6,1,5.4,4.1,9849.94,16.0
STU1375,19,8.4,84.3,78.8,67.5,75.8,6,7.6,5.0,6947.16,28.8
STU1376,17,6.3,68.5,80.9,100.0,83.1,6,9.3,6.0,701.04,10.0
STU1377,19,5.2,77.1,65.8,81.2,54.6,3,5.9,2.0,4354.35,17.5
STU1378,21,7.9,67.2,37.0,76.9,70.7,2,8.9,5.9,3345.18,23.6
STU1379,18,0.5,81.5,63.2,57.1,61.6,2,8.0,1.6,1509.81,6.9
STU1380,16,4.4,66.2,58.7,49.7,54.0,0,6.5,8.1,1310.82,14.1
STU1381,23,3.8,85.9,76.7,63.8,55.2,1,5.3,4.3,668.17,12.5
STU1382,20,5.4,88.8,75.3,44.0,79.2,1,6.6,7.1,3796.43,36.3
STU1383,20,0.7,73.7,67.9,62.8,26.4,1,6.0,2.7,1033.21,18.9
STU1384,19,8.4,83.6,98.3,80.8,38.5,5,8.6,6.1,3057.79,12.8
STU1385,21,5.0,73.2,62.4,83.7,100.0,3,7.0,2.7,1232.21,14.0
STU1386,18,6.2,87.1,38.6,62.5,58.7,3,7.6,4.4,1149.54,21.1
STU1387,24,6.0,75.1,73.8,100.0,95.0,3,7.6,6.9,2583.01,16.8
STU1388,20,8.3,89.9,89.8,88.4,68.9,2,6.2,6.2,5636.09,21.1
STU1389,18,1.4,63.9,76.3,67.5,60.5,3,7.1,6.1,1518.01,5.4
STU1390,16,5.7,72.0,66.7,86.3,81.2,0,8.3,4.3,2405.64,3.8
STU1391,21,8.0,70.9,75.6,58.7,71.4,5,6.9,2.9,2672.9,6.7
STU1392,17,5.3,84.0,99.6,72.1,67.0,3,6.7,6.6,2375.23,24.1
STU1393,18,3.4,87.6,58.9,62.2,69.3,5,7.9,3.2,3057.72,32.6
STU1394,16,4.2,84.8,72.5,48.6,76.7,5,5.3,3.8,2526.62,6.0
STU1395,24,4.6,76.9,82.0,76.5,58.3,2,4.1,7.9,806.06,7.3
STU1396,23,3.9,54.0,75.8,67.9,61.8,1,7.4,6.2,5837.58,38.5
STU1397,17,5.2,82.4,68.3,69.1,53.4,5,8.3,2.3,3231.57,10.9
STU1398,23,8.8,89.9,65.6,67.6,49.5,0,9.3,5.0,2176.46,35.5
STU1399,24,4.2,100.0,67.7,53.6,100.0,2,7.3,4.7,1305.54,3.4
STU1400,16,4.4,77.8,80.0,93.4,54.6,4,8.1,4.3,1971.82,17.3
STU1401,20,6.5,75.3,79.1,72.0,87.0,5,8.7,4.3,4412.38,16.5
STU1402,23,5.1,85.2,100.0,63.7,64.0,6,7.0,7.6,1052.54,26.1
STU1403,17,2.6,79.4,48.9,47.1,79.2,5,6.2,9.0,1448.81,23.5
STU1404,19,5.4,94.8,98.4,90.5,70.0,1,6.0,4.9,2364.98,6.9
STU1405,22,5.3,73.9,68.9,82.7,39.5,3,6.6,5.3,879.45,7.5
STU1406,18,7.6,79.5,70.6,68.0,70.5,2,8.9,2.3,1330.2,16.9
STU1407,20,3.4,90.8,84.9,47.5,80.3,4,8.2,8.4,2089.64,11.3
STU1408,23,7.7,85.1,84.8,94.5,53.8,2,6.7,3.7,508.08,22.5
STU1409,18,5.3,93.6,89.3,62.2,100.0,3,8.6,4.2,2138.12,8.9
STU1410,19,3.1,77.6,92.6,57.3,83.8,2,7.6,6.6,1063.64,3.5
STU1411,24,2.6,94.6,71.4,67.2,84.0,4,6.7,5.6,5393.85,12.4
STU1412,22,9.8,65.4,92.8,74.0,85.8,2,7.2,6.1,1743.5,23.9
STU1413,16,5.1,65.8,62.6,65.3,30.3,0,7.5,6.4,4039.99,13.7
STU1414,19,7.6,94.8,67.4,15.0,82.0,0,7.2,5.0,3212.7,10.6
STU1415,19,1.7,82.1,69.3,72.0,100.0,3,9.3,6.8,1497.01,16.3
STU1416,24,11.3,91.2,64.1,82.8,82.9,6,6.8,1.6,3142.53,26.4
STU1417,21,7.5,83.0,72.9,53.7,65.5,6,5.2,8.3,7549.16,4.8
STU1418,24,4.9,81.9,85.4,93.0,51.0,4,7.4,4.6,2581.96,6.5
STU1419,21,4.8,68.7,81.8,82.0,49.4,4,6.6,6.7,1984.8,11.5
STU1420,21,7.1,81.7,62.8,75.5,47.4,4,5.3,6.0,3201.71,4.0
STU1421,20,7.0,95.6,61.6,51.8,63.2,4,7.9,1.0,3424.7,7.6
STU1422,20,5.9,82.6,59.2,72.5,51.8,4,3.0,5.4,1966.12,14.5
STU1423,17,5.5,88.8,73.3,73.7,67.4,6,7.4,0.8,378.5,12.5
STU1424,23,6.7,88.5,48.3,66.7,73.5,1,3.9,6.0,1400.94,10.0
STU1425,23,1.7,71.9,58.6,82.3,40.8,2,7.0,5.4,1070.83,23.4
STU1426,16,4.7,90.6,65.1,62.2,57.0,5,7.7,2.4,2462.11,4.9
STU1427,23,1.9,78.9,87.8,63.7,60.2,4,8.0,5.4,5370.33,30.6
STU1428,20,6.8,79.4,70.0,57.3,59.7,6,8.1,4.0,3432.09,12.3
