Vehicle_ID,Model,Year,Price,Mileage,Purchase_Date,Used,Fuel_Type,Transmission,City,Engine_CC,Owner_Count
VH10754,Venue,2018,1727989,23.6,25-08-2024,No,Diesel,Automatic,Chennai,2184,4
VH10499,Thar,2019,3118907,23.2,23-10-2020,Yes,Electric,Manual,Pune,998,3
VH11277,Swift,2013,1059401,26.3,10-02-2018,Yes,Diesel,Manual,Hyderabad,1498,1
VH11326,Seltos,2022,2959786,14.8,17-04-2023,No,Petrol,Manual,Chennai,1498,4
VH10012,Verna,2012,2884182,14.2,27-09-2025,Yes,CNG,Automatic,Delhi,1497,3
VH10397,City,2015,1290029,8.8,10-03-2026,No,CNG,Manual,Pune,1197,3
VH10285,Venue,2021,2744291,26.5,09-11-2024,Yes,CNG,Automatic,Pune,1197,2
VH11067,Swift,2020,1048692,18.0,02-03-2020,Yes,Electric,Automatic,Bangalore,1497,3
VH11192,City,2014,622137,27.7,08-04-2025,Yes,Diesel,Automatic,Hyderabad,1498,1
VH11745,Swift,2022,418542,17.1,20-07-2024,No,Electric,Automatic,Hyderabad,998,3
VH10691,Swift,2017,2570463,14.7,06-01-2020,No,CNG,Automatic,Bangalore,2184,2
VH11753,Fortuner,2017,1815554,26.7,08-11-2024,No,Electric,Automatic,Bangalore,2184,2
VH11876,Swift,2017,3092537,10.6,17-01-2019,No,Petrol,Manual,Pune,1197,2
VH10690,City,2013,4038858,25.9,29-07-2019,Yes,Electric,Manual,Chennai,1199,1
VH10852,Nexon,2018,3548140,14.3,07-05-2019,Yes,Electric,Automatic,Hyderabad,1199,4
VH10160,Verna,2024,1034275,12.7,31-12-2019,No,Petrol,Manual,Coimbatore,1497,3
VH10896,Swift,2018,1534215,23.5,08-07-2021,No,Electric,Automatic,Coimbatore,998,1
VH11576,Swift,2016,2453548,11.1,26-05-2023,No,Diesel,Manual,Coimbatore,1497,3
VH10258,Creta,2022,1506184,21.9,29-06-2019,Yes,Diesel,Automatic,Mumbai,1498,3
VH10336,Creta,2011,4323278,23.0,12-02-2021,No,Electric,Manual,Coimbatore,1998,2
VH11880,Venue,2018,1940027,23.6,29-03-2022,Yes,Petrol,Automatic,Delhi,998,1
VH11040,Fortuner,2012,3214611,20.6,10-08-2022,No,Diesel,Automatic,Coimbatore,2184,2
VH10516,Fortuner,2023,4351889,15.5,29-04-2020,Yes,Electric,Automatic,Delhi,2184,3
VH11349,Nexon,2012,1209210,26.7,18-07-2020,Yes,CNG,Manual,Coimbatore,1199,2
VH11016,Thar,2021,1293978,9.1,14-02-2019,No,Diesel,Automatic,Pune,1197,3
VH10769,Verna,2015,4431146,N/A,23-07-2019,Yes,Diesel,Manual,Pune,1199,3
VH11747,Verna,2012,2135932,15.1,07-11-2020,No,Petrol,Manual,Mumbai,1998,4
VH10762,Swift,2011,3571557,18.1,18-03-2019,Yes,CNG,Automatic,Hyderabad,1497,4
VH11247,Nexon,2012,2017534,22.6,12-02-2024,No,Diesel,Manual,Bangalore,2184,4
VH11204,Baleno,2022,1875326,22.6,05-04-2020,Yes,CNG,Automatic,Chennai,998,3
VH11468,Seltos,2014,345256,12.1,29-06-2019,No,Petrol,Manual,Bangalore,1197,3
VH11984,Baleno,2018,1090671,24.1,14-07-2018,No,Diesel,Automatic,Mumbai,1498,3
VH10522,Seltos,2023,2030085,10.5,29-08-2019,Yes,CNG,Manual,Chennai,1197,1
VH10023,Fortuner,2014,2563429,25.2,03-07-2018,Yes,CNG,Manual,Coimbatore,1998,2
VH10357,Fortuner,2025,3187757,10.5,01-10-2022,Yes,Diesel,Automatic,Delhi,2184,4
VH11278,Fortuner,2018,2285681,14.7,19-02-2021,Yes,Petrol,Automatic,Chennai,998,3
VH11313,Baleno,2023,1056079,13.0,07-05-2022,Yes,CNG,Automatic,Pune,1998,1
VH11683,Swift,2012,1992737,17.7,22-08-2021,No,Petrol,Manual,Chennai,1498,4
VH10341,Baleno,2010,3968280,18.9,18-07-2025,Yes,Electric,Manual,Coimbatore,1497,2
VH10432,Fortuner,2023,3642103,24.1,01-03-2023,No,Diesel,Automatic,Bangalore,1497,3
VH10474,Seltos,2018,3393510,10.4,02-09-2018,No,Petrol,Automatic,Chennai,1497,2
VH10218,Baleno,2011,2835610,16.3,30-04-2026,No,Petrol,Automatic,Coimbatore,998,2
VH10912,Verna,2022,2146357,10.7,07-03-2023,No,CNG,Automatic,Delhi,1497,1
VH11228,Fortuner,2023,2065520,22.7,06-08-2026,Yes,Electric,Automatic,Pune,1197,1
VH11597,Venue,2025,2102502,11.1,26-06-2019,No,Petrol,Manual,Delhi,1498,4
VH11012,Thar,2019,2733351,19.6,31-07-2019,Yes,CNG,Automatic,Coimbatore,1497,1
VH11950,Venue,2021,1726548,16.4,29-05-2020,Yes,Electric,Manual,Pune,2184,1
VH10094,Fortuner,2025,1317481,23.0,28-04-2020,No,CNG,Manual,Coimbatore,1498,1
VH11009,Fortuner,2020,3549479,18.9,21-02-2026,No,Petrol,Automatic,Chennai,1498,1
VH11071,Thar,2010,1914694,12.7,08-01-2020,Yes,Diesel,Automatic,Bangalore,998,2
VH11093,Swift,2013,850242,17.1,25-08-2018,Yes,Petrol,Automatic,Bangalore,2184,2
VH11915,Nexon,2016,1586188,9.5,03-01-2024,Yes,CNG,Manual,Delhi,1497,3
VH11309,Thar,2021,4278966,20.3,11-09-2020,No,Diesel,Automatic,Pune,998,1
VH10697,Seltos,2012,1544360,13.6,20-12-2019,Yes,Diesel,Automatic,Mumbai,1497,2
VH11828,Fortuner,2024,2639189,17.7,13-02-2018,Yes,Petrol,Automatic,Bangalore,1199,2
VH10997,Fortuner,2012,4120888,25.5,21-11-2018,Yes,Diesel,Automatic,Bangalore,1998,4
VH10154,Verna,2015,608617,24.4,06-01-2019,No,Petrol,Automatic,Delhi,1199,2
VH11100,Baleno,2014,3831674,10.9,07-11-2025,Yes,Diesel,Automatic,Hyderabad,1998,1
VH11719,Fortuner,2022,1054085,17.2,10-01-2023,Yes,Electric,Automatic,Coimbatore,1498,1
VH11998,Seltos,2013,2398729,15.4,15-11-2022,Yes,Diesel,Automatic,Hyderabad,998,2
VH10790,City,2019,493839,18.5,19-12-2023,Yes,Petrol,Manual,Pune,2184,4
VH10581,Thar,2012,1289336,14.1,06-10-2023,Yes,petrol,Manual,Pune,1199,2
VH10704,Venue,2023,1206450,28.0,01-04-2025,Yes,CNG,Manual,Mumbai,1197,2
VH11213,Thar,2020,985503,24.3,23-04-2024,Yes,Electric,Automatic,Mumbai,2184,2
VH11296,Thar,2023,1171158,9.7,24-09-2020,Yes,Electric,Automatic,Bangalore,2184,4
VH11666,Baleno,2019,3192531,19.4,10-02-2022,No,Electric,Manual,Delhi,998,2
VH11261,Swift,2012,4023234,12.1,25-02-2023,Yes,Petrol,Automatic,Chennai,1197,4
VH10488,Creta,2015,1749466,10.0,09-01-2022,Yes,Electric,Manual,Coimbatore,2184,4
VH10560,Nexon,2011,1153605,26.3,15-07-2025,No,CNG,Manual,Bangalore,1998,1
VH11142,Baleno,2024,1154741,26.7,04-04-2019,No,Electric,Automatic,Hyderabad,1998,1
VH11120,Venue,2014,1508468,17.1,21-09-2021,No,CNG,Manual,Delhi,1998,2
VH10802,Baleno,2010,4046328,14.2,17-04-2026,No,Diesel,Manual,Mumbai,1497,1
VH10513,Baleno,2011,1108301,10.0,27-12-2022,Yes,CNG,Manual,Hyderabad,1199,1
VH10634,City,2010,3166457,9.7,25-09-2018,Yes,CNG,Automatic,Bangalore,998,2
VH11922,City,2023,539608,24.1,13-12-2024,No,Diesel,Manual,Delhi,2184,3
VH11788,Swift,2023,720888,14.3,24-06-2025,Yes,Diesel,Automatic,Hyderabad,998,1
VH11546,Venue,2010,3603481,17.8,04-05-2019,Yes,Diesel,Automatic,Delhi,2184,2
VH11151,Nexon,2010,1156636,20.7,09-05-2025,No,Petrol,Automatic,Chennai,1197,1
VH10791,Fortuner,2025,806453,21.8,21-10-2025,Yes,CNG,Automatic,Bangalore,1497,3
VH10117,Fortuner,2025,2511549,18.2,06-12-2025,Yes,Electric,Manual,Delhi,1998,4
VH10741,Nexon,2015,2070394,20.1,02-05-2025,No,Petrol,Manual,Coimbatore,2184,2
VH11691,Nexon,2022,1318454,15.2,23-04-2022,Yes,Electric,Manual,Hyderabad,998,2
VH11082,Verna,2015,3752629,15.1,30-01-2025,Yes,Petrol,Automatic,Bangalore,1199,1
VH10831,Thar,2023,625329,13.8,01-01-2021,No,Petrol,Manual,Delhi,1498,2
VH10120,Thar,2025,592575,20.4,13-01-2020,Yes,CNG,Automatic,Chennai,998,3
VH10657,Baleno,2019,825005,11.3,22-09-2019,Yes,Diesel,Manual,Coimbatore,1498,3
VH11908,Nexon,2024,1667064,24.7,07-07-2025,Yes,Diesel,Automatic,Chennai,1498,3
VH10636,Verna,2023,1460294,17.6,22-12-2022,No,Electric,Manual,Bangalore,1498,4
VH10370,Baleno,2022,1008175,23.4,01-01-2024,Yes,Diesel,Automatic,Hyderabad,1498,2
VH10269,Swift,2021,2829832,8.5,22-02-2020,No,CNG,Automatic,Chennai,2184,1
VH10656,Seltos,2013,1706150,12.5,05-06-2019,Yes,Petrol,Manual,Mumbai,1197,4
VH10936,Swift,2011,3173524,22.2,14-09-2021,Yes,Diesel,Automatic,Bangalore,1497,3
VH10823,Seltos,2019,1285257,10.7,13-04-2019,Yes,Petrol,Manual,Delhi,1199,3
VH10867,Fortuner,2017,2194554,12.5,03-08-2023,Yes,Diesel,Manual,Pune,998,2
VH10047,City,2017,2262889,10.1,29-06-2020,Yes,CNG,Manual,Coimbatore,1197,4
VH11374,Verna,2011,420243,18.0,04-03-2022,Yes,CNG,Automatic,Coimbatore,1497,3
VH11709,Creta,2022,1135988,17.3,25-11-2025,No,CNG,Automatic,Mumbai,1998,4
VH10992,Venue,2017,1172834,21.4,31-05-2020,No,CNG,Automatic,Mumbai,1199,4
VH10877,Venue,2023,2298173,19.6,27-04-2021,Yes,Diesel,Automatic,Coimbatore,1498,3
VH10774,Verna,2022,2362362,19.7,02-09-2025,Yes,Electric,Automatic,Hyderabad,1498,4
VH11220,Fortuner,2013,2797934,20.6,07-07-2022,Yes,CNG,Manual,Coimbatore,2184,3
VH12000,Creta,2025,1251302,22.5,13-02-2022,No,Electric,Automatic,Hyderabad,2184,4
VH10005,Baleno,2018,2274324,26.9,09-01-2020,No,Petrol,Manual,Delhi,1197,1
VH11004,Nexon,2011,3650448,23.2,05-03-2026,No,CNG,Automatic,Mumbai,1498,2
VH11724,City,2023,3735715,24.5,18-10-2025,No,Diesel,Manual,Delhi,998,2
VH10264,Creta,2012,2084006,11.6,24-12-2020,No,Diesel,Manual,Mumbai,2184,2
VH11570,Verna,2015,4308146,10.9,26-11-2019,Yes,Diesel,Manual,Coimbatore,1497,1
VH11831,Swift,2016,4370101,24.8,17-02-2026,No,Petrol,Manual,Mumbai,1498,3
VH10444,Nexon,2014,1581506,14.6,19-05-2020,Yes,Petrol,Manual,Delhi,1199,1
VH11003,Nexon,2020,3186569,24.4,24-08-2020,No,Diesel,Manual,Hyderabad,998,2
VH11078,Baleno,2022,378116,16.1,21-04-2023,No,CNG,Manual,Bangalore,1498,2
VH10838,Baleno,2019,562091,15.8,30-06-2021,Yes,Diesel,Automatic,Delhi,998,3
VH11791,Nexon,2015,3496699,9.0,29-11-2020,No,CNG,Automatic,Mumbai,1197,1
VH10305,Creta,2015,508859,9.0,29-05-2022,No,CNG,Automatic,Chennai,998,3
VH11366,City,2021,1794139,8.3,05-07-2020,No,Diesel,Manual,Chennai,1497,4
VH11558,Verna,2014,2109771,11.4,22-06-2026,Yes,Electric,Manual,Chennai,1998,2
VH10314,Fortuner,2011,1831064,16.9,07-08-2019,Yes,CNG,Manual,Coimbatore,1998,2
VH10150,Thar,2012,3615258,14.9,16-11-2024,No,Electric,Manual,Coimbatore,998,2
VH11149,Swift,2025,1928662,13.4,13-03-2018,Yes,Diesel,Manual,Delhi,2184,4
VH11214,Seltos,2020,722641,16.6,24-01-2025,No,Electric,Automatic,Coimbatore,2184,2
VH10575,Thar,2015,2007542,12.1,01-01-2020,Yes,Diesel,Manual,Mumbai,998,4
VH10051,Creta,2021,967540,15.3,29-05-2019,Yes,CNG,Automatic,Coimbatore,1199,2
VH11553,Venue,2016,3677180,9.1,25-07-2026,Yes,Electric,Automatic,Bangalore,1498,1
VH10727,Verna,2024,3236537,8.3,07-03-2026,No,Electric,Manual,Hyderabad,998,4
VH10834,Venue,2025,3667851,16.2,30-09-2022,Yes,Petrol,Automatic,Pune,2184,3
VH11378,Seltos,2016,2618620,23.3,28-11-2025,No,Diesel,Automatic,Hyderabad,1497,2
VH11116,Creta,2024,939104,21.7,22-04-2022,Yes,Petrol,Manual,Hyderabad,1197,2
VH11167,Venue,2017,2145964,13.4,05-03-2025,No,Petrol,Manual,Hyderabad,1199,1
VH10471,Baleno,2013,2591136,8.7,15-08-2026,Yes,Petrol,Automatic,Bangalore,2184,3
VH10972,Swift,2014,2155797,18.5,17-05-2022,Yes,Diesel,Manual,Mumbai,1497,3
VH10654,Creta,2022,1814101,23.6,09-09-2019,Yes,Diesel,Manual,Mumbai,1497,4
VH10400,Verna,2024,1957888,25.2,31-01-2019,No,Diesel,Manual,Delhi,1199,4
VH10512,Thar,2018,2457280,18.3,05-08-2021,No,Diesel,Automatic,Hyderabad,998,2
VH10321,Venue,2014,3985104,14.8,04-01-2024,Yes,Diesel,Automatic,Coimbatore,1998,4
VH10020,City,2023,3645503,24.2,30-12-2022,No,Electric,Automatic,Hyderabad,1998,3
VH10685,Fortuner,2014,2006826,16.7,28-12-2018,No,Diesel,Manual,Delhi,1498,1
VH10036,Seltos,2010,2488370,11.4,18-11-2025,No,Electric,Manual,Chennai,1998,3
VH10903,Seltos,2024,3618843,20.9,21-11-2022,Yes,Diesel,Automatic,Hyderabad,1197,2
VH11779,Fortuner,2015,1990992,16.8,29-01-2021,No,Petrol,Automatic,Bangalore,2184,3
VH10828,Verna,2012,3738780,20.4,27-08-2019,No,Petrol,Manual,Mumbai,2184,1
VH11854,Venue,2023,2950196,27.4,12-07-2023,No,Electric,Automatic,Coimbatore,1498,1
VH10408,Fortuner,2025,783455,9.1,30-08-2023,Yes,Petrol,Manual,Delhi,1998,1
VH10921,Creta,2010,4201403,10.1,31-01-2020,Yes,CNG,Manual,Mumbai,1497,1
VH10538,Fortuner,2022,1433754,23.1,07-05-2022,No,Petrol,Manual,Bangalore,1199,2
VH10759,Thar,2013,3300109,24.2,10-01-2023,Yes,Petrol,Manual,Coimbatore,1498,3
VH11905,Baleno,2021,1171905,9.3,16-01-2020,No,Diesel,Manual,Delhi,1498,2
VH11063,Venue,2012,3249311,26.3,27-04-2020,Yes,Diesel,Manual,Hyderabad,1998,4
VH11200,Seltos,2016,1590894,17.9,22-09-2020,Yes,Diesel,Automatic,Pune,1498,1
VH10246,Verna,2012,1394316,20.7,25-06-2023,Yes,Diesel,Automatic,Delhi,998,3
VH11417,Swift,2010,1370913,22.3,05-07-2021,No,Electric,Automatic,Bangalore,2184,3
VH11128,Creta,2019,2501340,27.6,19-08-2024,Yes,CNG,Automatic,Chennai,1497,4
VH10785,Verna,2025,4343763,15.0,06-12-2022,No,Petrol,Automatic,Chennai,2184,1
VH11743,Seltos,2013,2474758,12.8,31-01-2024,No,Electric,Automatic,Pune,998,4
VH10490,City,2014,2388062,27.3,25-03-2026,Yes,Petrol,Manual,Bangalore,1199,2
VH10155,Thar,2021,3280346,14.7,02-05-2019,Yes,Electric,Manual,Coimbatore,1197,4
VH10962,Swift,2013,764310,15.2,31-05-2019,No,CNG,Automatic,Delhi,998,2
VH10854,Venue,2013,1767172,22.0,19-07-2023,No,Petrol,Automatic,Mumbai,2184,3
VH11312,City,2025,4452567,14.6,27-07-2025,Yes,Diesel,Automatic,Bangalore,1498,3
VH10626,Seltos,2013,2628476,19.6,22-09-2022,Yes,Electric,Manual,Mumbai,2184,2
VH10686,City,2025,2359385,18.7,11-11-2023,No,CNG,Manual,Delhi,2184,1
VH11562,Swift,2024,971986,12.2,14-08-2020,No,Petrol,Automatic,Delhi,1199,2
VH10570,Creta,2012,4117042,13.5,10-01-2018,No,Petrol,Manual,Coimbatore,998,2
VH11909,Creta,2010,3846293,15.3,17-05-2025,No,Electric,Manual,Chennai,unknown,1
VH10018,Verna,2016,878526,21.2,07-05-2022,Yes,Electric,Manual,Hyderabad,1497,4
VH10128,Seltos,2010,1747947,8.8,06-12-2018,No,Electric,Manual,Delhi,1498,3
VH11347,Creta,2024,3871387,26.2,26-01-2022,Yes,Diesel,Manual,Mumbai,998,1
VH11280,Baleno,2020,2119231,18.7,23-08-2019,Yes,CNG,Automatic,Bangalore,998,1
VH11969,Baleno,2015,1303510,11.8,04-10-2023,No,Electric,Automatic,Delhi,1498,2
VH10928,Verna,2010,2083611,9.0,07-07-2022,No,Diesel,Manual,Mumbai,2184,4
VH10981,Nexon,2017,3937967,13.4,11-03-2018,No,Diesel,Manual,Delhi,1998,2
VH11965,City,2017,4380790,21.4,08-05-2026,No,Electric,Automatic,Coimbatore,998,3
VH10191,Nexon,2019,1503920,11.4,20-08-2019,No,Diesel,Automatic,Chennai,1998,3
VH11140,Baleno,2018,1951348,14.2,31-07-2022,No,CNG,Automatic,Coimbatore,1497,2
VH10993,Venue,2021,919696,24.4,29-07-2023,No,Diesel,Automatic,Coimbatore,1497,2
VH11956,Fortuner,2024,3672105,22.1,24-12-2024,Yes,Electric,Manual,Chennai,1197,4
VH11657,Venue,2022,612579,13.1,07-12-2024,Yes,Petrol,Manual,Mumbai,1199,1
VH10607,Fortuner,2012,1820373,19.7,21-07-2026,Yes,Electric,Automatic,Hyderabad,1197,4
VH10181,Baleno,2012,1695285,10.5,16-07-2025,No,Electric,Automatic,Delhi,2184,1
VH10302,Verna,2016,2247238,22.8,08-09-2020,No,CNG,Manual,Coimbatore,1199,4
VH10497,Baleno,2011,4100986,17.1,12-02-2018,Yes,Petrol,Automatic,Pune,2184,2
VH11721,Nexon,2019,1025571,12.9,12-09-2020,No,Petrol,Automatic,Hyderabad,1998,1
VH11710,Creta,2015,850428,9.1,16-11-2022,Yes,CNG,Automatic,Delhi,1497,1
VH11888,Seltos,2010,1302021,26.3,03-06-2024,No,Diesel,Automatic,Bangalore,1197,2
VH11992,Thar,2023,4184175,23.3,17-02-2019,Yes,Diesel,Automatic,Hyderabad,1998,4
VH10518,Seltos,2014,2450205,9.6,05-04-2025,Yes,Electric,Automatic,Delhi,998,4
VH11985,Seltos,2018,884718,18.5,31-03-2022,No,Electric,Manual,Delhi,1498,3
VH11070,Nexon,2025,2376775,20.9,18-08-2026,No,Electric,Automatic,Bangalore,1197,2
VH10477,Nexon,2016,2661216,24.9,08-09-2020,No,Electric,Manual,Pune,1998,1
VH10158,Creta,2019,2354410,14.2,22-09-2021,No,Diesel,Automatic,Bangalore,1498,4
VH11244,Swift,2012,1308923,16.5,27-05-2024,No,CNG,Automatic,Mumbai,998,3
VH11196,Thar,2023,3663244,9.1,25-03-2023,No,Petrol,Automatic,Bangalore,1497,3
VH10017,City,2025,741904,14.6,08-08-2021,No,Diesel,Automatic,Coimbatore,1199,1
VH11536,Nexon,2020,4344630,8.6,06-07-2025,Yes,CNG,Automatic,Hyderabad,1998,3
VH11073,Nexon,2022,3588210,21.7,29-03-2018,No,CNG,Automatic,Coimbatore,1498,2
VH11972,City,2014,2160371,14.0,15-12-2023,No,Diesel,Automatic,Delhi,2184,3
VH10547,Fortuner,2016,2705514,12.2,18-02-2025,No,Petrol,Automatic,Chennai,1498,2
VH11540,Creta,2015,2139050,24.7,29-10-2022,No,Petrol,Automatic,Mumbai,1497,2
VH10659,Swift,2015,1529458,26.8,01-01-2024,Yes,CNG,Automatic,Delhi,1498,2
VH11626,Fortuner,2020,4030370,20.1,04-11-2020,No,Diesel,Manual,Mumbai,1497,3
VH11020,Seltos,2014,1138927,9.0,01-08-2024,Yes,Diesel,Automatic,Bangalore,2184,3
VH11663,Baleno,2020,1824631,23.2,18-11-2019,No,Diesel,Automatic,Chennai,1199,4
VH11505,City,2017,3828434,24.0,04-08-2023,Yes,CNG,Manual,Hyderabad,1998,2
VH10960,Venue,2016,2682865,16.8,24-12-2020,Yes,Diesel,Manual,Chennai,1199,2
VH11882,Creta,2024,454536,9.6,16-06-2020,No,Petrol,Manual,Hyderabad,998,2
VH10284,Creta,2016,1819593,14.2,27-02-2022,No,Electric,Manual,Delhi,1197,1
VH10798,Fortuner,2016,1956042,14.3,12-12-2022,Yes,CNG,Manual,Chennai,1497,4
VH11627,Fortuner,2024,2737839,11.3,21-02-2024,No,Petrol,Automatic,Chennai,998,2
VH10226,Fortuner,2025,581854,15.8,14-02-2023,Yes,Petrol,Manual,Chennai,1197,4
VH10027,Fortuner,2018,1716842,21.6,03-08-2021,Yes,Diesel,Automatic,Mumbai,1998,4
VH11771,Verna,2011,615617,9.8,01-02-2025,No,CNG,Manual,Pune,2184,3
VH10438,Seltos,2016,1379525,13.5,12-12-2020,No,Diesel,Automatic,Mumbai,2184,4
VH11949,Seltos,2015,4212669,15.7,19-11-2023,No,Electric,Automatic,Coimbatore,1498,2
VH11389,Nexon,2022,2130314,20.5,03-06-2021,No,Diesel,Automatic,Mumbai,1497,2
VH10230,Thar,2022,4456004,10.2,17-11-2020,No,Petrol,Automatic,Chennai,1497,1
VH10038,Baleno,2011,1867343,19.0,03-07-2022,No,Diesel,Manual,Delhi,998,1
VH10750,Seltos,2023,1266649,11.4,23-11-2025,No,Petrol,Manual,Mumbai,1199,4
VH11046,Venue,2010,3676910,23.6,03-06-2023,Yes,CNG,Automatic,Bangalore,1497,4
VH11399,Fortuner,2018,827409,18.9,02-11-2025,Yes,Electric,Manual,Chennai,998,3
VH10470,Thar,2023,2122744,10.4,15-08-2026,No,CNG,Manual,Pune,1998,2
VH11693,Verna,2020,3601394,21.4,05-07-2025,Yes,Electric,Manual,Mumbai,1497,1
VH11968,Nexon,2020,3052690,9.0,24-09-2021,Yes,Petrol,Automatic,Bangalore,1998,1
VH10688,Venue,2016,2667322,15.8,20-11-2018,No,Electric,Automatic,Bangalore,1199,3
VH11844,Venue,2025,1128411,13.4,12-06-2021,No,Electric,Automatic,Bangalore,2184,2
VH10640,Verna,2018,864430,25.6,11-06-2024,Yes,Electric,Automatic,Pune,1498,4
VH11713,Creta,2016,3189190,18.8,16-09-2024,Yes,Diesel,Manual,Delhi,1197,2
VH11219,Seltos,2023,3999243,20.1,05-08-2026,Yes,Diesel,Automatic,Mumbai,1497,2
VH11159,Seltos,2010,1575393,24.5,22-07-2021,Yes,Electric,Automatic,Chennai,2184,2
VH11416,City,2023,2135295,12.7,19-09-2020,Yes,CNG,Automatic,Bangalore,998,1
VH11528,City,2015,3690664,N/A,10-02-2025,No,Petrol,Manual,Hyderabad,1498,3
VH11656,City,2020,4306389,21.1,01-06-2019,Yes,Petrol,Manual,Chennai,998,2
VH11301,Baleno,2024,356635,10.2,17-12-2021,Yes,Petrol,Automatic,Hyderabad,998,4
VH11823,Fortuner,2020,321650,22.5,22-08-2022,No,Electric,Manual,Mumbai,1998,3
VH10801,Swift,2012,3532452,11.8,31-12-2018,Yes,CNG,Manual,Coimbatore,998,3
VH11604,Swift,2010,2091396,15.3,29-05-2024,Yes,Diesel,Manual,Pune,1998,3
VH10161,Venue,2010,1597819,9.4,11-03-2024,No,Diesel,Automatic,Hyderabad,1498,4
VH10957,Nexon,2010,624934,21.0,24-01-2024,No,CNG,Automatic,Hyderabad,1998,3
VH11187,Fortuner,2024,3683973,14.8,22-12-2023,Yes,Petrol,Manual,Mumbai,1197,3
VH10822,Thar,2021,330257,12.4,26-12-2025,No,Electric,Automatic,Pune,1498,3
VH11682,Venue,2014,1487018,16.9,20-10-2021,Yes,CNG,Manual,Chennai,2184,1
VH10878,Seltos,2018,3873258,25.8,20-05-2020,Yes,Petrol,Automatic,Bangalore,1199,2
VH10914,Verna,2011,3943327,23.9,22-07-2018,Yes,Diesel,Manual,Bangalore,1497,4
VH10153,Venue,2024,1064265,12.7,15-06-2020,Yes,Petrol,Manual,Coimbatore,1197,2
VH11871,Fortuner,2014,818490,20.1,07-04-2023,No,Petrol,Manual,Pune,2184,1
VH11777,Seltos,2015,3127754,18.0,26-08-2022,No,Diesel,Manual,Delhi,1197,4
VH10510,Thar,2021,1189855,25.0,15-07-2019,No,CNG,Manual,Pune,1199,3
VH11136,Baleno,2014,1705802,15.7,20-06-2025,No,Electric,Automatic,Hyderabad,1497,1
VH11251,Swift,2022,2980990,12.2,28-05-2019,No,Petrol,Manual,Bangalore,998,1
VH11684,Baleno,2016,2567357,23.6,21-02-2021,No,Electric,Automatic,Delhi,1497,1
VH10104,Baleno,2017,3208056,16.4,19-07-2023,No,Petrol,Automatic,Pune,1998,1
VH11446,City,2016,2412368,23.9,22-06-2018,Yes,Electric,Automatic,Hyderabad,1498,2
VH11444,Seltos,2012,3317193,19.5,19-09-2020,Yes,Diesel,Automatic,Mumbai,1497,1
VH10587,Fortuner,2023,1371984,24.0,26-12-2025,No,CNG,Automatic,Chennai,998,3
VH11769,Swift,2020,1809390,13.6,17-11-2025,No,Petrol,Manual,Hyderabad,1998,3
VH11144,Creta,2019,2323615,11.5,09-04-2019,No,Petrol,Automatic,Delhi,2184,2
VH10054,City,2012,3282410,10.3,30-04-2026,No,CNG,Automatic,Pune,1498,4
VH10152,Baleno,2020,2850982,16.1,23-02-2020,No,Petrol,Automatic,Bangalore,1197,2
VH10404,Seltos,2017,4054542,22.4,16-09-2021,Yes,Petrol,Manual,Hyderabad,2184,4
VH11943,Swift,2010,796232,11.7,03-02-2025,Yes,Electric,Automatic,Pune,1998,1
VH10208,Creta,2012,3111139,11.4,23-04-2026,No,Diesel,Automatic,Mumbai,998,3
VH11895,Thar,2013,1824960,18.2,07-12-2019,No,CNG,Automatic,Pune,1998,2
VH11123,Creta,2015,1283667,24.6,27-05-2018,No,Electric,Manual,Delhi,1197,2
VH11891,City,2023,3922541,9.0,07-05-2024,Yes,Petrol,Automatic,Delhi,2184,2
VH10009,Verna,2017,3792099,20.9,08-02-2025,Yes,CNG,Manual,Chennai,1197,2
VH11015,Verna,2021,3119182,11.7,04-09-2023,Yes,Electric,Manual,Hyderabad,1998,4
VH11907,Thar,2018,365756,8.5,04-03-2019,Yes,Diesel,Automatic,Coimbatore,1497,3
VH11061,Swift,2023,2893157,12.7,08-04-2021,Yes,Electric,Automatic,Chennai,1497,2
VH10453,Swift,2024,3016207,17.7,30-12-2024,Yes,Diesel,Automatic,Delhi,1998,3
VH10254,Verna,2011,723177,12.7,23-11-2023,Yes,Diesel,Manual,Pune,1498,4
VH11328,Fortuner,2022,612916,8.1,30-04-2026,Yes,Diesel,Manual,Chennai,2184,4
VH10897,Thar,2022,4138187,24.2,05-06-2020,Yes,Diesel,Automatic,Hyderabad,1497,3
VH11734,Nexon,2021,3130514,19.4,18-08-2020,Yes,CNG,Automatic,Delhi,1199,3
VH10881,Swift,2014,1169446,18.4,19-03-2020,No,CNG,Automatic,Coimbatore,1998,4
VH11596,Swift,2025,4262931,24.1,19-08-2026,Yes,Electric,Manual,Delhi,1498,1
VH11889,Fortuner,2017,2485132,25.1,21-08-2018,Yes,CNG,Manual,Mumbai,2184,4
VH10624,Thar,2022,1909184,26.2,20-10-2021,Yes,Electric,Manual,Coimbatore,1199,2
VH10346,Verna,2024,2422827,12.3,25-05-2018,No,Electric,Manual,Mumbai,998,4
VH11703,City,2014,3602923,18.9,10-02-2023,Yes,Diesel,Manual,Hyderabad,1497,2
VH10263,Venue,2016,4439289,24.0,19-02-2023,Yes,CNG,Manual,Mumbai,998,4
VH11635,Venue,2025,3298778,16.0,06-01-2023,Yes,Petrol,Automatic,Coimbatore,1497,1
