Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Level,Years_In_Current_Role,Job_Satisfaction,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Overtime,Department,Job_Role,Education_Level,Marital_Status,Attrition
EMP100759,31,29287.0,9,3,6,5.0,43,5,9.0,No,Human Resources,Software Engineer,Bachelor,Married,0
EMP100760,45,60363.0,1,1,1,5.0,39,6,42.0,Yes,Finance,Software Engineer,Master,Single,0
EMP100761,53,104063.0,5,5,5,5.0,46,2,59.0,No,Sales,Software Engineer,Doctorate,Single,1
EMP100762,33,74734.0,2,2,2,5.0,33,8,22.0,No,Research & Development,Sales Executive,Master,Divorced,0
EMP100763,45,58956.0,5,2,1,5.0,32,10,28.0,No,IT,Financial Analyst,Doctorate,Married,0
EMP100764,46,118831.0,4,2,4,1.0,41,1,31.0,Yes,Sales,Financial Analyst,Bachelor,Married,0
EMP100765,28,50606.0,2,1,2,2.0,43,2,66.0,No,Research & Development,Financial Analyst,Bachelor,Single,0
EMP100766,45,41618.0,4,3,4,4.0,38,4,,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100767,41,58942.0,2,5,2,4.0,34,8,52.0,Yes,Sales,Sales Executive,Bachelor,Single,0
EMP100768,49,77652.0,12,2,1,1.0,45,5,36.0,No,Sales,HR Specialist,Master,Married,0
EMP100769,36,25389.0,6,5,3,1.0,40,5,5.0,No,Research & Development,Financial Analyst,Master,Divorced,0
EMP100770,45,62522.0,13,4,3,5.0,45,3,27.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100771,55,79201.0,2,2,2,2.0,49,6,48.0,No,Research & Development,Software Engineer,Diploma,Single,0
EMP100772,20,48715.0,1,3,1,4.0,34,5,28.0,Yes,Sales,Sales Executive,Diploma,Married,0
EMP100773,27,90511.0,5,2,5,3.0,43,8,43.0,No,IT,Software Engineer,Bachelor,Married,0
EMP100774,54,73396.0,5,2,3,1.0,43,4,61.0,No,IT,Research Scientist,Bachelor,Single,0
EMP100775,34,144165.0,6,1,6,3.0,46,3,43.0,No,Research & Development,Sales Executive,Bachelor,Single,0
EMP100776,41,39235.0,6,3,4,4.0,39,4,25.0,No,Sales,Software Engineer,Diploma,Married,0
EMP100777,33,79930.0,12,1,1,1.0,42,3,46.0,No,Sales,Research Scientist,Master,Divorced,0
EMP100778,45,34797.0,6,3,2,4.0,46,2,42.0,Yes,Sales,Research Scientist,Master,Single,1
EMP100779,47,,2,4,2,1.0,44,1,50.0,No,Research & Development,Project Manager,Bachelor,Single,0
EMP100780,42,22007.0,1,1,1,4.0,50,4,34.0,No,Finance,Sales Executive,Bachelor,Divorced,0
EMP100781,33,70076.0,13,2,4,3.0,38,8,23.0,Yes,Sales,Software Engineer,Master,Single,0
EMP100782,43,59755.0,4,2,4,2.0,43,5,43.0,Yes,Sales,Project Manager,Bachelor,Married,0
EMP100783,21,44334.0,9,2,6,1.0,42,3,44.0,Yes,Human Resources,Financial Analyst,Doctorate,Single,0
EMP100784,45,24761.0,2,2,2,3.0,41,3,27.0,No,Research & Development,Research Scientist,Diploma,Divorced,0
EMP100785,33,40312.0,6,2,3,4.0,45,6,12.0,Yes,Research & Development,Financial Analyst,Master,Married,0
EMP100786,26,55101.0,2,2,2,3.0,43,5,28.0,No,Finance,Research Scientist,Bachelor,Married,0
EMP100787,22,78591.0,0,1,0,1.0,37,1,17.0,Yes,Research & Development,Project Manager,Master,Single,0
EMP100788,42,54592.0,8,1,8,3.0,47,5,31.0,Yes,Research & Development,Research Scientist,Bachelor,Single,0
EMP100789,37,61606.0,1,1,1,4.0,45,2,47.0,No,Sales,HR Specialist,Doctorate,Married,1
EMP100790,57,46436.0,1,3,1,5.0,49,4,5.0,No,Research & Development,HR Specialist,High School,Single,0
EMP100791,54,120842.0,4,5,4,2.0,46,8,40.0,No,Sales,HR Specialist,Bachelor,Single,0
EMP100792,34,34783.0,4,2,2,2.0,41,1,41.0,Yes,IT,HR Specialist,Master,Single,0
EMP100793,44,40152.0,5,2,4,5.0,41,7,21.0,Yes,Research & Development,Sales Executive,Bachelor,Single,0
EMP100794,56,44070.0,5,1,3,1.0,47,6,40.0,Yes,Sales,HR Specialist,Master,Married,1
EMP100795,47,70214.0,2,2,1,3.0,38,1,53.0,No,Sales,Financial Analyst,Master,Divorced,0
EMP100796,29,34462.0,1,1,0,3.0,37,5,41.0,No,Sales,Sales Executive,High School,Single,0
EMP100797,58,58464.0,9,3,5,5.0,43,10,66.0,No,IT,Project Manager,Bachelor,Married,0
EMP100798,36,59237.0,7,4,7,5.0,35,7,36.0,No,Sales,Project Manager,Master,Single,0
EMP100799,58,40240.0,1,1,1,4.0,44,6,50.0,No,Research & Development,Sales Executive,Master,Divorced,0
EMP100800,41,63805.0,1,3,1,4.0,44,6,65.0,No,Human Resources,Research Scientist,Diploma,Married,0
EMP100801,45,34946.0,3,1,2,2.0,41,4,43.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100802,44,33270.0,1,2,0,1.0,49,6,61.0,No,Finance,Software Engineer,Diploma,Single,0
EMP100803,36,57521.0,3,1,3,1.0,48,5,42.0,No,Sales,HR Specialist,Master,Divorced,0
EMP100804,32,26061.0,7,2,1,5.0,38,4,57.0,No,Sales,Software Engineer,Bachelor,Single,0
EMP100805,39,20951.0,3,1,3,2.0,45,8,18.0,No,Sales,Software Engineer,,Single,0
EMP100806,44,69903.0,8,2,6,2.0,47,7,36.0,No,Research & Development,Financial Analyst,Master,Married,0
EMP100807,23,88179.0,3,2,2,4.0,42,3,72.0,No,Research & Development,Research Scientist,Master,Single,0
EMP100808,29,44579.0,8,2,3,3.0,40,10,8.0,No,Human Resources,Research Scientist,Bachelor,Married,0
EMP100809,22,40719.0,3,3,3,1.0,36,4,23.0,No,,Software Engineer,Bachelor,Married,0
EMP100810,60,86472.0,0,4,0,2.0,39,4,68.0,No,Sales,Financial Analyst,Master,Single,0
EMP100811,37,32846.0,5,2,4,4.0,37,7,33.0,No,Human Resources,Software Engineer,Master,Single,0
EMP100812,55,29779.0,1,1,1,4.0,47,5,33.0,No,Sales,Project Manager,Master,Single,0
EMP100813,41,75624.0,2,2,2,4.0,41,5,49.0,No,IT,HR Specialist,Bachelor,Married,0
EMP100814,53,55224.0,4,4,3,3.0,45,5,54.0,Yes,IT,Research Scientist,Bachelor,Divorced,0
EMP100815,27,88813.0,4,2,3,2.0,48,2,29.0,Yes,Sales,Financial Analyst,Diploma,Married,0
EMP100816,59,20994.0,6,2,2,5.0,43,3,10.0,No,Human Resources,Research Scientist,Master,Married,0
EMP100817,38,29284.0,1,1,1,5.0,48,4,21.0,No,IT,Software Engineer,Master,Single,1
EMP100818,60,55356.0,2,2,2,4.0,40,2,27.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP100819,56,66373.0,3,2,2,4.0,44,2,17.0,Yes,Sales,Research Scientist,Bachelor,Divorced,0
EMP100820,25,80518.0,6,5,1,3.0,43,4,22.0,No,Research & Development,Software Engineer,High School,Single,0
EMP100821,45,59501.0,5,4,5,4.0,38,1,35.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP100822,53,59230.0,2,1,1,2.0,40,1,22.0,No,IT,Software Engineer,Bachelor,Single,0
EMP100823,25,46159.0,8,2,8,4.0,49,5,61.0,No,IT,HR Specialist,Doctorate,Married,0
EMP100824,56,112532.0,1,1,1,4.0,40,3,29.0,No,IT,Research Scientist,Bachelor,Single,0
EMP100825,52,33481.0,5,2,2,2.0,34,3,12.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100826,41,64644.0,2,4,1,1.0,40,5,53.0,Yes,Sales,Software Engineer,Master,Married,0
EMP100827,40,35262.0,7,2,1,5.0,38,4,83.0,No,Research & Development,HR Specialist,Bachelor,Single,0
EMP100828,25,69964.0,2,2,2,4.0,44,3,30.0,Yes,IT,Software Engineer,High School,Single,0
EMP100829,25,34490.0,20,1,12,2.0,45,0,39.0,No,Human Resources,Financial Analyst,Master,Married,0
EMP100830,23,76865.0,5,3,2,5.0,44,7,55.0,No,IT,Research Scientist,Bachelor,Single,0
EMP100831,49,57846.0,10,3,4,3.0,40,6,29.0,Yes,IT,Software Engineer,Doctorate,Married,0
EMP100832,30,120593.0,12,2,2,1.0,42,5,63.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100833,49,48467.0,3,1,3,4.0,40,5,11.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP100834,50,66591.0,4,2,4,1.0,35,4,33.0,Yes,Sales,Software Engineer,Bachelor,Single,0
EMP100835,43,38725.0,9,5,1,4.0,41,7,23.0,No,Human Resources,Sales Executive,Diploma,Single,0
EMP100836,28,,4,2,2,4.0,55,8,18.0,No,IT,Project Manager,Master,Married,0
EMP100837,22,57681.0,2,2,2,4.0,37,3,23.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP100838,50,27663.0,1,2,1,1.0,33,4,43.0,Yes,IT,Financial Analyst,Bachelor,Married,0
EMP100839,59,29061.0,5,3,3,3.0,49,6,49.0,No,Research & Development,Research Scientist,Diploma,Married,0
EMP100840,56,72043.0,2,2,1,2.0,44,4,46.0,No,Sales,Project Manager,Doctorate,Married,0
EMP100841,55,51501.0,7,1,1,2.0,43,5,13.0,No,Finance,Sales Executive,Master,Married,0
EMP100842,43,42120.0,3,2,1,3.0,40,6,43.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100843,50,39476.0,12,3,1,3.0,43,2,33.0,No,Sales,Research Scientist,Diploma,Married,0
EMP100844,25,40166.0,2,3,2,4.0,42,11,26.0,No,Finance,Software Engineer,High School,Divorced,0
EMP100845,21,57857.0,1,4,1,4.0,49,5,32.0,No,Finance,Financial Analyst,Diploma,Single,0
EMP100846,39,67195.0,3,2,3,2.0,47,5,60.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP100847,47,21453.0,6,1,6,4.0,45,5,31.0,No,Sales,Sales Executive,Master,Married,0
EMP100848,30,103867.0,7,5,5,4.0,39,3,46.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP100849,23,100595.0,4,2,1,3.0,43,4,50.0,No,Research & Development,Financial Analyst,Bachelor,Single,0
EMP100850,34,19270.0,12,3,3,1.0,39,8,48.0,No,Sales,Software Engineer,Bachelor,Single,0
EMP100851,25,89658.0,4,3,4,5.0,48,6,28.0,Yes,Sales,Sales Executive,High School,Married,0
EMP100852,49,88427.0,3,2,3,5.0,38,6,29.0,No,Sales,Financial Analyst,Diploma,Single,0
EMP100853,57,55011.0,5,1,3,4.0,41,7,39.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP100854,21,30680.0,1,3,1,4.0,37,5,27.0,Yes,Finance,HR Specialist,Bachelor,Married,0
EMP100855,34,86850.0,8,3,2,5.0,40,8,22.0,Yes,Finance,Financial Analyst,Bachelor,Single,0
EMP100856,30,49342.0,9,2,4,3.0,39,5,36.0,No,Sales,Project Manager,Diploma,Married,0
EMP100857,27,70410.0,4,2,3,5.0,41,2,23.0,No,Sales,Research Scientist,Master,Married,0
EMP100858,45,149302.0,2,1,1,5.0,38,1,29.0,No,Sales,Project Manager,Master,Married,0
EMP100859,24,61600.0,5,1,5,5.0,48,6,31.0,Yes,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP100860,25,36406.0,12,2,3,4.0,41,8,27.0,No,IT,Financial Analyst,Bachelor,Single,0
EMP100861,45,47288.0,6,2,3,4.0,39,6,31.0,Yes,Sales,Project Manager,Bachelor,Married,0
EMP100862,23,38555.0,7,5,1,5.0,46,4,29.0,Yes,Research & Development,Research Scientist,Master,Married,0
EMP100863,38,66847.0,8,3,1,4.0,53,6,66.0,Yes,Sales,HR Specialist,Master,Married,0
EMP100864,39,38268.0,1,3,1,5.0,40,4,62.0,No,Sales,Project Manager,Master,Married,0
EMP100865,52,44458.0,3,2,3,3.0,41,2,29.0,No,Sales,Software Engineer,Bachelor,Single,1
EMP100866,39,30856.0,6,1,6,4.0,38,2,28.0,Yes,Finance,Software Engineer,Diploma,Married,0
EMP100867,31,51826.0,1,5,1,1.0,45,2,32.0,Yes,Sales,Financial Analyst,Bachelor,Married,0
EMP100868,20,59553.0,9,2,4,4.0,47,7,39.0,No,Research & Development,Software Engineer,High School,Married,0
EMP100869,45,18000.0,1,1,1,3.0,42,4,33.0,No,Human Resources,Research Scientist,Bachelor,Single,0
EMP100870,33,61815.0,3,2,0,3.0,40,6,35.0,No,Research & Development,Sales Executive,Bachelor,Single,0
EMP100871,57,53880.0,8,4,8,4.0,45,5,47.0,No,Sales,Research Scientist,Master,Married,0
EMP100872,56,38981.0,4,4,3,2.0,46,4,22.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP100873,30,137032.0,5,1,2,5.0,50,2,26.0,No,Human Resources,Sales Executive,High School,Married,0
EMP100874,55,84660.0,13,4,3,5.0,39,6,13.0,No,Research & Development,Software Engineer,Diploma,Single,0
EMP100875,32,33581.0,7,2,1,3.0,46,5,29.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP100876,22,80201.0,4,1,2,4.0,43,3,36.0,No,Sales,Financial Analyst,Bachelor,Single,0
EMP100877,52,96289.0,8,4,8,2.0,33,5,36.0,No,Sales,Sales Executive,Master,Married,0
EMP100878,25,58367.0,4,4,4,1.0,50,1,54.0,Yes,Research & Development,Software Engineer,Doctorate,Married,0
EMP100879,29,64714.0,3,2,3,5.0,43,4,22.0,No,Human Resources,Sales Executive,Master,Married,0
EMP100880,24,64045.0,4,2,3,2.0,45,6,11.0,No,Finance,Research Scientist,Bachelor,Married,0
EMP100881,42,21514.0,3,3,3,5.0,47,1,36.0,No,Research & Development,Research Scientist,Bachelor,Single,0
EMP100882,29,50564.0,2,3,2,4.0,45,5,32.0,No,Research & Development,Financial Analyst,Master,Single,0
EMP100883,21,49394.0,3,4,2,5.0,37,4,48.0,No,Research & Development,Sales Executive,Master,Single,0
EMP100884,32,104679.0,3,2,3,1.0,45,7,36.0,No,Human Resources,Financial Analyst,Bachelor,Married,0
EMP100885,59,63912.0,2,5,2,4.0,44,8,54.0,Yes,Finance,Project Manager,Bachelor,Single,1
EMP100886,21,,6,5,3,3.0,34,3,33.0,No,Sales,Software Engineer,Diploma,Single,0
EMP100887,39,52814.0,7,1,2,2.0,50,4,27.0,,Finance,Software Engineer,Master,Single,0
EMP100888,20,87170.0,3,4,2,5.0,40,8,46.0,No,Sales,Sales Executive,Master,Married,0
EMP100889,56,50616.0,14,2,2,4.0,47,1,42.0,No,IT,Software Engineer,Bachelor,Married,0
EMP100890,28,40171.0,9,2,3,4.0,40,5,24.0,No,Research & Development,HR Specialist,Master,Married,0
EMP100891,36,48583.0,6,3,2,5.0,39,9,43.0,No,Research & Development,Sales Executive,Doctorate,Married,0
EMP100892,28,83986.0,7,1,3,3.0,42,5,42.0,No,Research & Development,HR Specialist,Bachelor,Single,0
EMP100893,30,68759.0,1,2,1,5.0,53,3,34.0,No,Research & Development,Software Engineer,Diploma,Married,0
EMP100894,34,56107.0,9,4,4,3.0,52,3,52.0,,IT,HR Specialist,Master,Married,0
EMP100895,43,59951.0,2,1,2,5.0,39,4,57.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100896,57,42753.0,12,2,5,4.0,48,3,26.0,Yes,Research & Development,Financial Analyst,Master,Married,0
EMP100897,54,50403.0,19,4,5,1.0,42,4,42.0,No,Human Resources,Research Scientist,Bachelor,Divorced,0
EMP100898,49,40807.0,16,2,6,1.0,52,9,36.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP100899,50,48167.0,6,2,3,4.0,48,7,28.0,No,Finance,Research Scientist,Bachelor,Married,0
EMP100900,24,100797.0,7,2,3,1.0,43,5,33.0,No,IT,Financial Analyst,Diploma,Married,0
EMP100901,33,33862.0,7,2,2,3.0,42,5,9.0,Yes,Sales,Research Scientist,Doctorate,Married,0
EMP100902,30,40343.0,3,3,3,4.0,45,2,51.0,No,Finance,Sales Executive,Bachelor,Single,0
EMP100903,28,31277.0,6,3,2,3.0,44,7,47.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP100904,53,28373.0,2,2,0,4.0,36,3,6.0,Yes,IT,Research Scientist,Bachelor,Married,0
EMP100905,31,50566.0,12,3,2,3.0,43,5,32.0,Yes,Research & Development,Sales Executive,Bachelor,Married,0
EMP100906,54,41654.0,7,2,6,3.0,39,2,40.0,No,IT,Research Scientist,Master,Married,0
EMP100907,54,121522.0,9,2,5,1.0,39,2,48.0,Yes,Sales,Sales Executive,Master,Married,0
EMP100908,20,48427.0,4,3,4,4.0,48,4,31.0,No,Finance,Financial Analyst,Master,Married,0
EMP100909,59,98255.0,3,3,3,5.0,43,4,31.0,Yes,Research & Development,HR Specialist,Diploma,Married,0
EMP100910,41,85024.0,1,2,1,1.0,40,8,41.0,No,Research & Development,Research Scientist,Diploma,Single,0
EMP100911,48,50064.0,2,1,1,3.0,36,9,25.0,No,Finance,Financial Analyst,Master,Single,0
EMP100912,27,142152.0,4,1,1,3.0,38,10,60.0,No,Human Resources,Software Engineer,Master,Single,0
EMP100913,30,62064.0,7,2,5,5.0,42,8,37.0,Yes,IT,Research Scientist,Bachelor,Single,0
EMP100914,60,108656.0,5,2,5,5.0,50,10,38.0,No,Research & Development,Sales Executive,Diploma,Married,0
EMP100915,56,103111.0,5,3,3,3.0,37,2,55.0,No,IT,Project Manager,Bachelor,Single,0
EMP100916,33,66282.0,7,1,4,5.0,43,7,35.0,No,Human Resources,Sales Executive,Master,Married,0
EMP100917,49,77118.0,4,3,4,2.0,44,6,55.0,No,Research & Development,Sales Executive,Diploma,Single,0
EMP100918,54,72833.0,7,2,7,1.0,48,6,11.0,No,Sales,Research Scientist,High School,Married,0
EMP100919,40,32865.0,5,2,5,4.0,43,6,52.0,No,Finance,Software Engineer,Bachelor,Divorced,0
EMP100920,56,56436.0,5,2,5,5.0,44,5,51.0,No,IT,Research Scientist,High School,Single,0
EMP100921,24,89188.0,2,1,1,5.0,48,4,5.0,No,Finance,Financial Analyst,Diploma,Married,0
EMP100922,38,109302.0,3,4,2,2.0,38,4,30.0,Yes,Finance,Sales Executive,Diploma,Single,0
EMP100923,33,39767.0,1,1,1,4.0,46,4,41.0,Yes,IT,HR Specialist,Bachelor,Single,0
EMP100924,45,69777.0,2,2,2,2.0,35,3,47.0,No,IT,Sales Executive,Diploma,Single,0
EMP100925,23,58864.0,8,4,3,4.0,42,6,55.0,Yes,IT,Financial Analyst,Bachelor,Single,0
EMP100926,44,52159.0,2,3,2,1.0,41,4,13.0,No,Finance,Financial Analyst,Bachelor,Married,0
EMP100927,44,64556.0,5,2,3,5.0,38,8,36.0,No,Finance,Software Engineer,Bachelor,Married,0
EMP100928,37,60669.0,2,2,2,1.0,47,4,21.0,No,Research & Development,Sales Executive,Doctorate,Married,0
EMP100929,59,70173.0,7,3,1,4.0,47,5,24.0,No,Human Resources,Financial Analyst,Master,Divorced,0
EMP100930,27,105226.0,6,5,4,5.0,47,6,47.0,No,Sales,Project Manager,Bachelor,Single,0
EMP100931,58,78272.0,1,4,1,2.0,44,4,23.0,No,Sales,Sales Executive,Bachelor,Married,1
EMP100932,59,63250.0,8,2,3,3.0,36,5,35.0,No,Research & Development,Research Scientist,Diploma,Married,0
EMP100933,33,127283.0,9,5,1,2.0,40,1,28.0,No,Finance,Project Manager,Master,Married,0
EMP100934,51,90631.0,2,1,2,3.0,47,2,50.0,No,Sales,HR Specialist,High School,Married,0
EMP100935,57,52760.0,3,1,3,2.0,47,4,7.0,No,Sales,Financial Analyst,Diploma,Married,0
EMP100936,52,31805.0,2,4,1,4.0,48,3,54.0,Yes,Sales,Software Engineer,Bachelor,Married,1
EMP100937,42,35262.0,7,1,3,1.0,44,2,57.0,Yes,Human Resources,Sales Executive,Diploma,Single,0
EMP100938,34,83704.0,4,1,4,3.0,41,5,44.0,No,Sales,Software Engineer,Bachelor,Single,0
EMP100939,52,41417.0,4,1,2,4.0,32,7,38.0,No,Sales,Software Engineer,High School,Married,0
EMP100940,44,34943.0,4,2,0,1.0,46,5,5.0,No,Research & Development,Financial Analyst,High School,Married,0
EMP100941,36,39103.0,10,3,2,1.0,42,2,45.0,No,Research & Development,Software Engineer,Master,Married,0
EMP100942,52,40367.0,15,3,2,5.0,36,8,50.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP100943,21,80650.0,9,1,3,5.0,46,4,37.0,No,Sales,Project Manager,High School,Married,0
EMP100944,33,51254.0,7,2,3,5.0,49,3,25.0,Yes,Research & Development,Financial Analyst,Diploma,Single,0
EMP100945,59,29659.0,3,4,2,3.0,46,3,57.0,No,Research & Development,HR Specialist,Diploma,Married,1
EMP100946,59,55774.0,3,3,2,3.0,45,8,22.0,Yes,Sales,Software Engineer,Master,Single,0
EMP100947,58,60786.0,2,2,2,1.0,47,5,52.0,No,Human Resources,Software Engineer,Bachelor,Divorced,0
EMP100948,25,44329.0,3,5,3,3.0,30,3,43.0,No,Research & Development,Research Scientist,Bachelor,Single,0
EMP100949,25,92525.0,3,3,3,1.0,51,10,32.0,No,Finance,Research Scientist,High School,Married,0
EMP100950,22,45509.0,6,1,6,4.0,38,4,72.0,Yes,IT,Software Engineer,Bachelor,Single,0
EMP100951,26,90567.0,1,1,1,2.0,38,3,42.0,No,Finance,Sales Executive,Diploma,Single,0
EMP100952,27,71944.0,3,1,3,1.0,40,6,44.0,No,Finance,Software Engineer,Bachelor,Single,0
EMP100953,34,83455.0,1,3,1,1.0,40,2,43.0,No,Research & Development,Software Engineer,Bachelor,Single,1
EMP100954,48,33548.0,7,1,3,4.0,50,7,40.0,No,Research & Development,Sales Executive,Master,Married,0
EMP100955,52,57488.0,3,2,3,5.0,45,2,34.0,No,Sales,Research Scientist,Master,Married,1
EMP100956,49,53708.0,12,1,2,5.0,39,7,46.0,Yes,Finance,Sales Executive,Diploma,Married,0
EMP100957,58,29004.0,7,4,2,5.0,39,5,36.0,No,Human Resources,Sales Executive,Master,Single,0
EMP100958,46,90433.0,1,2,1,1.0,54,9,8.0,Yes,Research & Development,Sales Executive,High School,Single,0
EMP100959,55,38073.0,1,4,1,1.0,44,3,23.0,Yes,Research & Development,HR Specialist,Bachelor,Married,0
EMP100960,48,41805.0,3,5,1,3.0,40,4,52.0,No,Human Resources,Research Scientist,High School,Married,0
EMP100961,57,34860.0,15,1,3,3.0,34,5,48.0,No,Research & Development,Financial Analyst,Master,Married,0
EMP100962,52,75405.0,2,2,1,2.0,34,4,19.0,Yes,Finance,Software Engineer,Bachelor,Married,0
EMP100963,56,27679.0,5,1,1,2.0,36,7,27.0,Yes,Finance,Software Engineer,Diploma,Divorced,0
EMP100964,46,72630.0,8,4,1,3.0,42,7,26.0,No,Sales,Financial Analyst,High School,Single,0
EMP100965,52,88002.0,9,2,1,1.0,48,3,57.0,No,Research & Development,Research Scientist,Diploma,Divorced,0
EMP100966,23,70040.0,4,1,4,4.0,45,5,12.0,Yes,Research & Development,Software Engineer,Master,Single,1
EMP100967,41,75794.0,2,1,2,3.0,48,7,26.0,Yes,Sales,Software Engineer,Bachelor,Married,0
EMP100968,21,77411.0,4,2,4,1.0,45,8,36.0,No,Finance,Software Engineer,Diploma,Married,0
EMP100969,29,35877.0,8,5,1,3.0,36,3,,No,Research & Development,Research Scientist,Master,Single,0
EMP100970,24,104895.0,6,3,1,5.0,44,3,36.0,No,Research & Development,Sales Executive,Diploma,Married,0
EMP100971,29,44715.0,1,4,1,3.0,44,8,19.0,No,Sales,Software Engineer,Master,Single,0
EMP100972,52,53381.0,1,2,1,5.0,41,2,22.0,No,Research & Development,Research Scientist,Bachelor,Divorced,0
EMP100973,57,47354.0,8,1,2,1.0,40,5,27.0,No,Finance,Research Scientist,Bachelor,Single,0
EMP100974,32,68616.0,1,5,1,5.0,41,5,32.0,Yes,Finance,Sales Executive,Bachelor,Divorced,0
EMP100975,50,43173.0,1,1,1,3.0,34,3,27.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP100976,55,56681.0,4,5,2,5.0,35,7,36.0,Yes,Finance,Financial Analyst,Master,Single,0
EMP100977,43,31545.0,8,2,6,4.0,55,4,54.0,No,Sales,Financial Analyst,Master,Married,0
EMP100978,34,92892.0,11,1,1,5.0,36,4,48.0,,IT,Sales Executive,Bachelor,Single,0
EMP100979,48,74378.0,1,3,1,5.0,33,4,58.0,No,IT,Project Manager,Master,Married,0
EMP100980,27,48222.0,15,5,6,2.0,38,5,34.0,No,IT,Research Scientist,Bachelor,Divorced,0
EMP100981,24,44532.0,1,5,1,4.0,44,7,34.0,No,Finance,Research Scientist,Diploma,Single,0
EMP100982,48,73510.0,3,1,3,1.0,45,2,38.0,No,Human Resources,Research Scientist,Doctorate,Single,0
EMP100983,23,40007.0,6,1,4,5.0,37,5,12.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP100984,31,58192.0,2,2,2,4.0,42,7,51.0,No,Research & Development,Research Scientist,Bachelor,Married,1
EMP100985,21,92755.0,3,3,1,1.0,39,5,29.0,No,Human Resources,Research Scientist,Master,Single,0
EMP100986,46,38178.0,3,3,3,4.0,43,0,34.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP100987,50,64923.0,1,1,1,2.0,41,4,41.0,Yes,Research & Development,HR Specialist,High School,Single,0
EMP100988,55,63397.0,4,5,1,1.0,39,0,23.0,Yes,IT,Research Scientist,Bachelor,Single,0
EMP100989,55,52643.0,2,3,2,1.0,39,3,24.0,,Research & Development,Software Engineer,Bachelor,Married,0
EMP100990,45,43844.0,2,4,1,5.0,31,9,41.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP100991,46,95011.0,3,2,3,3.0,41,3,42.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP100992,24,42032.0,9,2,2,1.0,42,5,69.0,No,Research & Development,Research Scientist,Diploma,Single,0
EMP100993,39,24335.0,8,5,3,1.0,35,5,39.0,No,Research & Development,Project Manager,Bachelor,Married,0
