Customer_ID,Household_Size,House_Area_sqft,Monthly_Income,Monthly_Electricity_Usage_kWh,Peak_Usage_kWh,Average_Temperature_C,AC_Usage_Hours,Appliance_Count,Monthly_Electricity_Bill,Solar_Panel,City
HSE01005,5,895,65764.02,794.8,210.5,24.9,33.6,13,6135.0,No,Bangalore
HSE01006,5,1183,48891.34,795.8,270.2,32.6,35.1,7,5601.58,Yes,Chennai
HSE01007,4,1754,65819.45,848.2,451.7,31.8,11.0,14,7498.28,No,Chennai
HSE01008,2,400,55885.41,350.1,190.8,24.6,50.5,3,2587.33,No,Pune
HSE01009,1,1015,61284.66,481.1,239.3,28.6,46.2,5,3376.1,No,Bangalore
HSE01010,2,982,100432.43,830.7,226.6,25.2,53.8,13,6180.76,No,Kochi
HSE01011,1,634,55180.85,377.7,158.0,19.4,41.2,11,2736.81,No,Madurai
HSE01012,4,1463,74319.87,849.7,314.4,28.4,107.4,5,7567.11,No,Pune
HSE01013,4,563,48005.88,752.3,370.1,27.0,65.6,13,5243.79,No,Bangalore
HSE01014,5,615,79717.4,890.6,237.4,24.6,114.9,13,6751.14,Yes,Delhi
HSE01015,2,1583,31484.53,716.4,221.5,29.0,24.8,12,5597.47,No,Coimbatore
HSE01016,6,1875,24057.17,785.3,311.6,20.5,40.5,4,5028.1,No,Delhi
HSE01017,5,1166,141929.49,686.8,204.2,29.2,35.5,6,5810.22,No,Bangalore
HSE01018,2,652,125671.34,395.0,180.8,29.1,17.3,7,2832.44,No,Delhi
HSE01019,5,883,22916.37,837.6,415.6,31.7,44.9,9,6098.48,No,Pune
HSE01020,6,1654,54113.42,704.2,324.9,22.6,10.5,9,6395.47,No,Mumbai
HSE01021,3,1252,58838.45,1041.6,398.0,37.6,68.5,11,8071.12,No,Delhi
HSE01022,3,1155,76147.36,1056.3,542.4,36.0,93.6,15,8664.95,No,Chennai
HSE01023,3,1341,120298.62,690.1,201.0,25.9,43.4,10,6070.9,Yes,Mumbai
HSE01024,3,1183,34113.68,934.7,306.7,34.8,53.5,15,7697.99,No,Hyderabad
HSE01025,7,1896,34948.53,1112.9,441.7,32.4,94.1,4,8139.66,Yes,Bangalore
HSE01026,1,863,54971.02,575.0,154.3,27.2,27.8,14,3749.07,No,Bangalore
HSE01027,7,811,35649.07,712.5,198.6,26.6,17.2,10,5655.33,No,Bangalore
HSE01028,7,577,16215.57,576.2,212.8,26.9,10.3,10,5102.09,No,Bangalore
HSE01029,7,957,49653.81,920.8,490.9,40.3,29.7,7,6716.97,No,Delhi
HSE01030,3,709,80901.14,866.4,452.7,34.4,32.9,15,6151.48,No,Mumbai
HSE01031,6,1298,54495.76,931.8,363.2,28.2,71.4,5,6992.18,Yes,Coimbatore
HSE01032,4,1209,72831.86,689.8,201.9,28.5,21.0,11,5604.92,No,Coimbatore
HSE01033,4,714,68291.55,853.1,258.9,32.4,16.7,14,4993.51,No,Mumbai
HSE01034,1,1465,34646.26,819.7,297.8,32.2,78.4,9,7017.01,Yes,Kochi
HSE01035,3,1883,56709.56,514.1,160.9,25.2,34.3,3,4449.79,Yes,Coimbatore
HSE01036,3,1361,27688.33,692.8,190.4,30.2,53.8,10,4917.99,No,Hyderabad
HSE01037,3,400,43683.63,827.4,374.1,26.8,73.8,12,4853.85,No,Kochi
HSE01038,5,2094,56263.0,1417.3,601.6,29.6,171.3,15,11370.9,No,Coimbatore
HSE01039,2,1536,54971.48,648.2,218.7,28.8,61.2,7,3658.8,No,Chennai
HSE01040,5,2080,30766.07,764.7,369.9,33.1,32.1,8,5717.8,Yes,Madurai
HSE01041,2,1691,33692.84,835.0,403.1,27.9,77.6,11,5176.65,No,Coimbatore
HSE01042,3,1781,62693.95,826.3,328.3,29.5,26.8,12,6515.6,No,Mumbai
HSE01043,3,1292,79810.91,747.9,208.6,21.5,93.5,10,5080.09,No,Hyderabad
HSE01044,5,1082,50108.86,772.9,406.2,30.3,30.7,13,6846.73,No,Coimbatore
HSE01045,5,1368,48992.69,610.0,274.9,25.9,23.7,5,5276.57,Yes,Coimbatore
HSE01046,2,881,83630.42,761.2,246.7,22.9,50.0,15,6575.1,Yes,Hyderabad
HSE01047,4,1395,38857.59,775.7,336.0,33.5,60.1,7,5202.25,Yes,Pune
HSE01048,2,400,119641.11,416.2,154.6,28.8,24.4,6,2849.26,No,Chennai
HSE01049,5,1219,30022.9,633.4,279.1,20.7,33.7,3,4516.62,No,Delhi
HSE01050,6,1805,88160.28,945.5,370.8,25.9,64.0,7,5900.05,Yes,Mumbai
HSE01051,5,1242,70102.52,917.3,362.9,29.0,54.6,12,6247.76,No,Bangalore
HSE01052,6,1977,162696.65,963.7,453.7,29.1,62.0,9,7411.75,No,Delhi
HSE01053,1,1081,33208.54,643.3,279.3,27.0,94.5,3,5204.69,Yes,Chennai
HSE01054,5,1651,19240.61,654.1,179.2,18.0,58.0,6,3845.82,No,Hyderabad
HSE01055,1,805,96503.96,680.9,183.6,26.8,108.9,8,4470.35,No,Mumbai
HSE01056,4,1633,28367.19,995.2,339.9,33.3,80.1,13,7775.36,Yes,Hyderabad
HSE01057,2,1305,72561.36,886.9,336.2,34.6,34.2,14,6113.5,No,Bangalore
HSE01058,6,1101,93625.35,1010.0,335.9,26.6,96.9,11,8793.11,No,Pune
HSE01059,2,400,65249.97,828.0,368.8,36.5,56.7,13,5171.44,Yes,Delhi
HSE01060,1,1086,61057.41,692.3,213.6,22.5,88.7,10,4498.73,No,Mumbai
HSE01061,6,1296,65874.82,821.0,378.7,25.8,62.7,4,5519.76,Yes,Madurai
HSE01062,2,1573,80171.9,1085.7,523.2,32.6,124.0,13,6937.58,No,Salem
HSE01063,5,1902,71630.0,768.9,220.9,31.9,23.7,5,6619.8,No,Mumbai
HSE01064,3,2116,31812.86,825.1,367.4,29.0,42.9,12,5678.15,No,Bangalore
HSE01065,1,1761,125033.67,721.6,388.5,24.5,69.3,15,6165.25,No,Pune
HSE01066,2,947,56279.58,493.8,152.0,24.5,53.2,7,3727.08,No,Coimbatore
HSE01067,1,1063,69448.6,563.6,294.6,26.1,26.9,13,4371.3,No,Hyderabad
HSE01068,7,1533,75737.87,999.0,431.4,24.7,117.1,9,8523.12,No,Hyderabad
HSE01069,1,1434,92527.02,507.3,216.8,29.5,46.7,5,4435.06,No,Salem
HSE01070,6,1933,88303.63,1229.4,326.5,28.6,83.9,14,7464.52,No,Salem
HSE01071,7,2316,58359.07,1053.5,499.9,24.4,66.2,9,8779.43,No,Pune
HSE01072,6,2220,56695.4,992.7,390.6,27.6,75.9,7,7538.61,No,Hyderabad
HSE01073,3,1872,66102.6,788.3,367.6,18.4,22.7,12,5714.89,No,Mumbai
HSE01074,7,1438,90229.88,830.1,409.0,30.4,47.8,8,6724.47,No,Bangalore
HSE01075,5,1807,33336.52,1084.0,441.3,31.9,77.0,8,9371.16,No,Kochi
HSE01076,1,1948,73491.97,858.5,282.5,25.4,83.6,13,5715.51,No,Pune
HSE01077,2,1134,36910.2,862.9,252.4,25.9,79.5,13,7350.92,No,Pune
HSE01078,4,960,126517.33,808.7,241.1,30.0,30.9,14,5291.25,Yes,Coimbatore
HSE01079,1,855,64885.52,320.1,163.3,29.4,15.5,6,2192.89,Yes,Bangalore
HSE01080,1,806,45609.72,653.5,187.6,32.1,20.8,14,5648.26,No,Hyderabad
HSE01081,3,578,66703.38,659.1,240.8,25.9,49.3,10,4947.69,No,Coimbatore
HSE01082,5,1312,55228.21,695.0,243.4,26.4,52.2,11,4708.78,No,Bangalore
HSE01083,4,750,51174.89,762.0,388.3,28.1,49.2,4,5664.0,No,Coimbatore
HSE01084,7,847,24365.83,785.8,309.1,24.7,23.1,11,6384.08,No,Salem
HSE01085,7,1516,34689.82,1014.6,556.9,28.0,34.9,13,7983.32,No,Pune
HSE01086,7,1282,51631.36,1089.1,513.1,24.8,116.5,14,6977.45,No,Mumbai
HSE01087,6,1393,25727.84,952.6,481.3,30.7,60.5,6,7129.0,Yes,Chennai
HSE01088,6,1814,42228.86,943.8,263.9,25.3,47.3,8,8401.56,No,Bangalore
HSE01089,2,1589,43920.87,983.4,320.5,30.0,115.0,9,7831.69,No,Coimbatore
HSE01090,4,1883,38728.82,1155.3,335.8,34.8,129.7,6,9286.37,No,Hyderabad
HSE01091,7,1236,77858.48,865.3,336.7,30.7,37.2,10,7223.34,No,Kochi
HSE01092,6,1925,37012.55,1100.9,512.5,29.7,60.8,15,6694.36,No,Coimbatore
HSE01093,2,1362,57232.23,548.1,164.8,23.5,17.8,12,4240.55,Yes,Coimbatore
HSE01094,5,1276,46918.38,868.6,251.1,34.6,14.5,10,6330.26,No,Chennai
HSE01095,2,1858,52136.98,651.6,283.0,33.5,42.7,3,4490.83,No,Delhi
HSE01096,6,808,113319.76,788.5,251.6,28.4,22.2,10,5014.7,No,Madurai
HSE01097,3,2111,59631.98,775.1,305.2,27.5,35.0,12,6421.95,No,Pune
HSE01098,3,1073,65052.72,771.6,204.7,25.7,57.4,14,4908.95,No,Hyderabad
HSE01099,7,652,38974.03,1101.1,500.1,36.2,102.1,5,7687.89,No,Coimbatore
HSE01100,3,1494,72900.87,775.0,319.6,32.1,61.7,7,5038.41,No,Pune
HSE01101,7,1030,71530.19,914.8,406.4,26.0,37.4,12,5455.1,Yes,Coimbatore
HSE01102,7,2112,68494.75,1421.3,472.8,33.4,133.8,10,10193.83,No,Bangalore
HSE01103,6,1005,31919.07,991.4,330.7,34.4,51.5,13,7967.53,No,Bangalore
HSE01104,3,1342,42265.53,929.3,455.7,28.9,84.2,8,5518.68,Yes,Bangalore
HSE01105,7,558,104840.93,897.0,417.6,27.6,88.3,6,5985.63,Yes,Bangalore
HSE01106,4,1566,40360.36,783.8,332.3,25.0,47.1,6,6458.82,No,Pune
HSE01107,5,850,111478.06,910.2,399.1,31.8,7.4,14,7093.73,No,Chennai
HSE01108,2,1512,43010.95,524.4,145.9,27.3,14.8,6,4514.07,No,Kochi
HSE01109,2,1007,58793.45,614.8,311.6,27.1,32.3,8,4182.25,No,Kochi
HSE01110,6,400,50557.28,681.9,328.0,29.0,33.3,9,5821.63,No,Hyderabad
HSE01111,3,1259,37606.27,728.2,311.0,25.7,48.1,15,5332.38,No,Coimbatore
HSE01112,3,1239,37850.69,761.9,400.4,35.1,42.0,7,5851.65,No,Mumbai
HSE01113,7,1596,40061.82,964.5,289.9,32.9,43.4,12,5817.64,Yes,Kochi
HSE01114,1,1900,58789.43,691.5,315.3,29.3,49.9,10,4466.14,Yes,Chennai
HSE01115,7,2061,82106.82,1032.3,556.3,25.6,55.5,9,8538.32,No,Kochi
HSE01116,5,1589,57097.12,700.0,240.1,25.8,15.1,10,4732.26,Yes,Delhi
HSE01117,4,1325,54180.06,761.4,193.8,25.6,54.9,6,4773.14,No,Salem
HSE01118,2,558,94822.18,655.8,308.5,24.1,72.3,10,5044.03,No,Kochi
HSE01119,7,1291,56032.7,1460.7,368.2,30.3,134.9,15,11001.21,No,Chennai
HSE01120,1,1297,43079.38,654.5,334.9,26.4,53.8,8,5192.44,No,Hyderabad
HSE01121,1,1111,35105.22,704.2,187.9,26.2,81.2,5,5441.83,No,Coimbatore
HSE01122,7,1485,97420.29,1101.7,491.2,25.7,68.7,15,8327.09,No,Coimbatore
HSE01123,6,1705,47422.86,972.1,353.0,33.0,29.9,10,6928.2,No,Delhi
HSE01124,2,832,42392.65,814.9,253.4,26.0,55.8,15,7209.26,No,Madurai
HSE01125,6,825,40774.78,1144.4,594.5,34.1,109.4,9,8833.77,Yes,Salem
HSE01126,4,1137,94985.0,1009.3,478.3,27.8,106.3,12,8036.44,No,Chennai
HSE01127,1,923,42499.61,701.0,246.8,24.0,106.2,7,4732.03,No,Chennai
HSE01128,1,461,85887.77,1116.5,374.3,30.9,180.0,13,9781.48,No,Mumbai
HSE01129,5,752,49583.08,798.5,375.9,32.5,71.8,6,4620.24,Yes,Chennai
HSE01130,4,645,31930.51,472.0,236.5,25.6,38.0,3,3604.98,No,Chennai
HSE01131,1,1744,47356.87,947.5,440.4,29.3,72.8,12,6741.28,No,Kochi
HSE01132,4,1966,54194.33,882.6,390.1,30.3,27.1,5,7081.17,No,Kochi
HSE01133,2,707,52222.13,538.4,171.4,29.4,65.8,4,3448.46,No,Madurai
HSE01134,3,1446,51642.27,638.2,322.8,27.2,26.1,10,5012.82,No,Hyderabad
HSE01135,1,1593,47582.16,791.4,375.8,32.5,32.1,10,5111.18,No,Mumbai
HSE01136,5,528,38631.91,747.5,302.9,28.0,14.0,14,4957.71,No,Pune
HSE01137,2,1272,55266.4,721.9,291.3,26.6,63.1,7,6278.26,No,Chennai
HSE01138,7,2340,70158.71,1148.0,483.0,21.9,103.1,7,7623.63,No,Kochi
HSE01139,4,1505,28478.95,785.2,391.4,22.0,53.9,13,4881.31,No,Coimbatore
HSE01140,7,1090,98682.85,890.1,420.7,29.9,49.9,6,6920.95,No,Pune
HSE01141,6,948,10421.32,698.8,354.2,28.7,33.7,3,6292.78,No,Pune
HSE01142,2,400,56894.29,599.3,241.0,32.5,85.9,3,3969.37,No,Bangalore
HSE01143,7,1412,67834.59,1284.8,562.0,33.5,94.0,15,7890.2,No,Delhi
HSE01144,1,2077,41922.57,708.8,358.9,28.0,18.4,8,5453.42,No,Chennai
HSE01145,4,834,21130.29,743.5,237.7,32.8,56.8,6,5160.41,Yes,Mumbai
HSE01146,3,400,52657.43,677.8,259.7,26.8,84.1,6,4821.87,No,Delhi
HSE01147,2,901,59364.5,554.5,241.9,28.4,37.8,5,4816.07,No,Delhi
HSE01148,1,1597,32799.38,596.7,313.0,28.3,16.4,11,4149.24,No,Salem
HSE01149,5,1007,37855.38,798.4,203.4,35.3,25.2,5,6669.57,No,Chennai
HSE01150,6,831,84821.89,925.9,290.5,23.9,112.6,10,6672.51,Yes,Hyderabad
HSE01151,4,1209,57991.12,928.1,297.3,29.2,92.1,4,8026.83,Yes,Madurai
HSE01152,2,1303,27894.47,812.4,282.7,26.2,98.8,6,7296.43,Yes,Mumbai
HSE01153,2,575,67340.15,336.0,112.4,27.8,20.8,3,2460.94,Yes,Kochi
HSE01154,3,1102,36183.37,1006.6,429.9,27.6,83.6,13,7819.4,No,Hyderabad
HSE01155,3,976,38810.47,907.8,468.1,29.3,116.7,7,7531.14,No,Pune
HSE01156,5,912,60116.18,680.2,300.0,34.4,32.3,4,4636.7,No,Kochi
HSE01157,6,742,57647.89,1066.4,343.9,36.6,44.4,13,7088.97,No,Kochi
HSE01158,5,1624,45886.01,1090.1,555.0,31.6,58.3,15,9482.82,No,Kochi
HSE01159,1,910,43835.28,370.5,162.9,25.1,64.0,3,2617.84,No,Chennai
HSE01160,1,400,49130.19,364.8,115.2,28.3,39.1,3,1915.74,Yes,Hyderabad
HSE01161,5,1319,38708.77,914.9,328.0,30.0,89.1,4,7809.65,No,Chennai
HSE01162,6,1526,89782.38,768.6,374.3,27.4,70.2,7,5959.53,No,Chennai
HSE01163,5,842,27145.09,797.7,376.3,27.9,28.2,14,5024.73,Yes,Hyderabad
HSE01164,6,948,49350.0,1002.9,424.2,28.7,85.8,11,6429.43,Yes,Salem
HSE01165,6,908,28519.87,775.1,227.4,32.1,46.4,8,5284.21,Yes,Mumbai
HSE01166,7,1044,83808.46,1112.8,546.4,31.1,71.9,14,9826.04,No,Kochi
HSE01167,4,1698,49318.22,691.6,236.7,26.6,29.8,6,5971.45,No,Madurai
HSE01168,6,1149,34186.55,689.7,332.1,31.4,31.0,5,4707.11,No,Coimbatore
HSE01169,3,1578,74858.87,861.5,382.7,35.9,15.4,10,7387.86,No,Chennai
HSE01170,6,764,19608.52,865.4,284.9,22.9,95.8,5,6279.71,No,Chennai
HSE01171,6,1027,62410.34,801.0,251.3,27.3,81.1,3,6378.99,No,Mumbai
HSE01172,6,1629,92334.08,855.3,247.4,26.9,58.5,6,6135.18,Yes,Coimbatore
HSE01173,7,837,59628.15,909.4,293.4,29.3,20.2,13,6770.83,No,Pune
HSE01174,7,1655,43789.91,1135.4,337.6,21.7,104.8,15,7573.28,No,Coimbatore
HSE01175,1,917,31448.5,594.4,258.6,34.4,71.1,7,3400.65,No,Coimbatore
HSE01176,7,1055,89520.24,869.5,373.6,29.2,39.0,7,5839.49,Yes,Bangalore
HSE01177,3,1952,83485.5,794.1,338.2,30.2,61.8,7,5624.68,No,Mumbai
HSE01178,3,1004,41137.51,704.6,311.8,29.7,45.6,10,6409.25,No,Madurai
HSE01179,7,1265,41635.21,1085.2,536.6,26.9,71.2,10,9576.55,No,Salem
HSE01180,5,1477,93820.03,911.7,477.8,31.8,26.5,14,7493.99,No,Madurai
HSE01181,4,1302,69864.6,780.9,249.2,29.0,10.8,15,5179.28,No,Coimbatore
HSE01182,7,1315,24615.35,847.7,361.4,20.7,67.4,6,6192.43,No,Mumbai
HSE01183,6,1175,50363.52,1013.9,277.3,28.6,73.6,11,7217.41,Yes,Hyderabad
HSE01184,2,614,49535.16,326.1,93.3,27.9,15.4,3,2070.64,No,Coimbatore
HSE01185,4,1357,61483.49,670.6,299.3,31.8,7.5,7,3802.43,No,Mumbai
HSE01186,4,870,55149.84,903.1,357.6,39.8,58.8,7,6985.13,No,Bangalore
HSE01187,3,1549,43667.89,848.6,405.2,30.5,68.8,7,5060.0,No,Bangalore
HSE01188,4,1817,59596.39,1008.2,380.8,37.5,44.5,10,8530.38,No,Coimbatore
HSE01189,7,400,44962.7,930.3,268.2,26.3,27.7,11,7439.57,No,Salem
HSE01190,6,1818,255626.49,1031.6,527.8,26.5,135.4,5,7387.39,No,Delhi
HSE01191,6,1015,58122.96,992.0,272.7,28.0,65.2,11,7938.33,No,Chennai
HSE01192,1,1141,54637.39,1004.6,308.1,30.7,95.1,15,6688.18,Yes,Madurai
HSE01193,6,789,126039.66,809.4,269.6,26.4,23.5,13,5523.96,No,Madurai
HSE01194,6,1285,29766.35,932.6,511.6,22.6,103.1,10,6454.62,Yes,Kochi
HSE01195,3,1230,52344.42,834.8,313.1,29.1,63.8,5,6894.07,No,Delhi
HSE01196,6,1685,35873.96,870.7,348.7,24.4,127.8,4,5950.96,No,Bangalore
HSE01197,1,866,73192.12,646.7,311.0,33.5,71.9,6,4895.9,No,Hyderabad
HSE01198,2,1947,44030.21,1025.5,452.2,31.6,53.4,15,6754.1,No,Hyderabad
HSE01199,7,1499,71405.53,969.6,487.2,26.0,48.0,14,6391.99,No,Madurai
HSE01200,3,1241,69127.74,740.3,293.1,30.8,33.0,4,5014.11,No,Pune
HSE01201,2,1119,78139.89,4800.0,264.3,26.8,48.3,6,36000.0,No,Chennai
HSE01202,3,1062,69641.92,680.2,332.6,28.8,72.7,7,5070.21,No,Mumbai
HSE01203,5,1091,49725.38,783.7,290.3,28.8,80.0,4,6246.93,No,Mumbai
HSE01204,4,1276,29323.51,830.2,302.5,27.7,29.8,14,5506.67,No,Kochi
HSE01205,5,1106,86610.53,770.9,407.7,32.3,18.5,10,4285.39,No,Coimbatore
HSE01206,6,912,103688.95,665.9,303.2,24.5,60.7,3,5477.68,No,Delhi
HSE01207,2,1279,36063.9,651.4,284.3,31.1,14.7,5,4125.89,No,Bangalore
HSE01208,6,824,76590.88,951.3,454.1,30.2,48.9,9,6326.62,No,Coimbatore
HSE01209,4,1345,32481.48,649.7,271.7,23.4,20.4,12,4215.33,Yes,Pune
HSE01210,3,1100,60272.6,543.2,161.7,25.8,78.1,3,4554.14,No,Bangalore
HSE01211,4,1514,66126.69,679.1,234.8,24.6,38.9,15,5235.55,No,Pune
HSE01212,1,1645,45401.01,745.1,311.0,27.5,42.0,13,5117.58,No,Chennai
HSE01213,4,1645,57404.08,695.0,177.5,29.2,17.7,4,5504.13,No,Salem
HSE01214,1,1343,80561.8,672.7,256.4,25.3,89.9,5,5741.55,Yes,Pune
HSE01215,4,1396,52357.53,795.1,379.1,32.9,56.9,4,5722.89,Yes,Chennai
HSE01216,7,1055,40589.98,846.2,253.2,33.2,58.1,4,5895.58,No,Pune
HSE01217,1,1505,31710.01,804.5,216.7,33.9,21.1,14,6549.02,Yes,Coimbatore
HSE01218,2,1556,46131.19,648.5,324.8,18.1,13.7,13,4998.31,No,Delhi
HSE01219,6,495,32417.83,669.9,291.5,36.8,29.6,8,4209.68,Yes,Coimbatore
HSE01220,6,1370,46409.79,864.0,261.8,29.7,38.3,9,6761.92,No,Bangalore
HSE01221,5,1816,44610.71,755.1,371.4,29.2,29.1,8,6009.62,No,Salem
HSE01222,6,1040,78978.88,1068.4,478.0,28.6,128.1,13,8806.94,No,Coimbatore
HSE01223,3,941,56848.9,665.2,233.0,23.7,91.2,8,4376.51,No,Mumbai
HSE01224,7,1011,173053.37,980.6,355.8,30.4,49.6,11,6713.42,Yes,Coimbatore
HSE01225,4,523,22225.01,786.6,233.4,35.4,31.1,10,5806.06,No,Delhi
HSE01226,5,1257,63329.44,883.5,442.3,29.6,23.9,10,6815.68,No,Chennai
HSE01227,3,1213,44886.31,652.2,262.6,24.5,48.3,8,4484.6,No,Bangalore
HSE01228,3,1289,35770.19,530.5,221.3,22.9,59.2,7,4145.05,No,Bangalore
HSE01229,1,1387,54268.12,633.2,326.1,27.8,37.0,11,4842.03,No,Chennai
HSE01230,6,841,52470.73,826.3,210.5,26.0,64.2,14,6488.22,No,Madurai
HSE01231,2,1323,89331.03,530.9,143.4,31.8,35.2,4,3710.64,No,Madurai
HSE01232,2,1399,57305.67,758.9,226.5,34.5,23.7,9,6171.56,No,Kochi
HSE01233,5,980,40268.62,874.5,226.5,30.9,64.3,8,5878.01,No,Coimbatore
HSE01234,7,1389,63926.11,862.9,386.1,28.7,13.3,9,5300.81,No,Chennai
HSE01235,2,1236,49599.96,657.0,289.2,28.5,18.5,14,4503.81,No,Mumbai
HSE01236,4,916,33144.2,682.9,213.9,29.3,26.6,6,4074.31,No,Salem
HSE01237,2,1327,49180.04,596.5,175.9,24.4,33.5,11,4152.52,No,Mumbai
HSE01238,5,1069,61023.38,1002.4,294.4,31.4,72.8,9,6975.79,No,Bangalore
HSE01239,2,1514,56818.4,499.9,267.9,24.7,17.7,4,4393.57,No,Kochi
HSE01240,4,1092,63814.09,908.8,416.3,33.5,42.1,15,7645.09,No,Coimbatore
HSE01241,1,620,43398.06,550.5,234.3,27.5,59.6,6,4475.11,No,Madurai
HSE01242,7,1320,63450.4,969.1,336.0,32.3,56.7,7,7299.62,Yes,Salem
HSE01243,5,1303,58054.68,849.5,322.7,23.1,72.8,4,7316.41,No,Salem
HSE01244,1,713,58267.03,690.5,191.1,32.3,42.9,12,4778.9,No,Coimbatore
HSE01245,1,1538,55806.68,736.9,404.9,34.5,32.8,10,5349.79,Yes,Mumbai
HSE01246,1,1514,146434.05,644.6,307.2,23.9,99.1,3,4738.21,No,Mumbai
HSE01247,3,809,90639.49,616.0,268.8,28.5,32.0,5,4151.69,No,Chennai
HSE01248,7,903,62819.12,779.9,332.5,30.3,29.2,3,5100.16,No,Mumbai
HSE01249,6,1136,38368.62,764.6,306.8,30.5,27.8,7,5697.06,No,Delhi
HSE01250,7,859,48220.47,722.9,236.6,27.6,27.1,10,4538.96,No,Bangalore
HSE01251,3,1488,113799.47,879.6,279.6,26.9,112.1,9,7274.42,Yes,Bangalore
HSE01252,6,1267,42691.99,1154.5,479.0,30.0,122.6,11,10023.55,Yes,Coimbatore
HSE01253,7,708,51047.41,976.7,264.7,30.4,77.9,4,6434.53,No,Salem
HSE01254,1,830,49784.4,692.1,188.5,26.5,65.8,14,5126.09,Yes,Pune
HSE01255,5,1734,64902.26,755.4,315.9,25.7,29.2,10,6054.25,No,Pune
HSE01256,6,1891,45188.48,883.1,464.5,33.8,36.7,10,5921.5,No,Coimbatore
HSE01257,4,1442,59556.13,800.2,419.5,29.4,16.0,8,7236.46,Yes,Mumbai
HSE01258,4,1105,45644.84,581.6,147.3,19.9,42.4,5,4860.44,No,Chennai
HSE01259,2,1002,99371.27,615.1,173.6,33.9,19.9,4,3671.82,Yes,Delhi
HSE01260,6,1447,40387.01,968.7,411.6,26.6,54.3,10,5953.81,No,Mumbai
HSE01261,5,1234,85393.79,748.3,377.5,29.3,30.7,8,6676.35,No,Kochi
HSE01262,3,475,42267.65,651.1,349.2,30.5,57.1,6,5538.79,No,Chennai
HSE01263,1,1664,37455.27,614.1,312.1,23.1,27.4,7,4369.08,No,Coimbatore
HSE01264,2,1806,40124.07,612.1,277.5,27.8,14.0,7,3618.43,Yes,Madurai
HSE01265,4,1532,25462.0,972.9,301.8,34.3,24.5,15,7528.21,No,Madurai
HSE01266,3,709,67000.66,877.0,238.4,33.4,60.0,11,6488.46,No,Hyderabad
HSE01267,3,913,32574.96,880.9,232.8,27.8,62.3,15,7706.41,Yes,Coimbatore
HSE01268,1,400,46818.08,725.4,314.6,31.9,58.7,15,5923.12,No,Hyderabad
HSE01269,6,1918,77483.34,1059.3,276.3,32.4,53.9,11,8784.07,No,Hyderabad
HSE01270,4,1039,76366.33,886.2,418.1,32.2,49.7,10,6233.47,No,Kochi
HSE01271,5,2250,28878.19,1025.3,475.5,24.4,70.3,10,8439.3,No,Delhi
HSE01272,3,2080,63248.9,982.0,269.0,35.6,7.7,14,6593.93,No,Coimbatore
HSE01273,1,793,91886.62,711.7,371.5,27.1,109.2,4,4565.01,No,Delhi
HSE01274,5,881,41295.51,741.6,301.5,29.4,41.6,5,5727.69,No,Coimbatore
HSE01275,6,1410,69299.74,932.9,486.4,27.6,70.6,10,6991.56,No,Coimbatore
HSE01276,4,410,32879.76,763.1,397.2,29.9,47.2,15,6016.42,No,Bangalore
HSE01277,6,1003,65423.32,755.5,233.5,25.5,30.3,7,6491.46,No,Coimbatore
HSE01278,3,958,58346.85,625.3,227.7,28.1,39.7,9,4728.13,No,Kochi
HSE01279,5,2033,74058.06,873.5,253.7,29.7,23.6,10,6458.51,No,Hyderabad
HSE01280,5,1272,72020.36,915.8,441.9,33.9,26.3,8,6719.41,No,Mumbai
HSE01281,5,1072,29912.17,975.6,391.4,33.4,63.9,7,6761.42,No,Mumbai
HSE01282,3,916,58485.69,829.8,438.7,33.6,54.6,10,6800.72,Yes,Salem
HSE01283,3,1602,105757.03,594.0,185.6,32.5,12.8,3,4350.45,No,Madurai
HSE01284,6,976,20572.27,769.9,351.5,36.4,27.0,3,6722.94,Yes,Kochi
HSE01285,2,1177,84982.89,600.8,328.5,27.8,41.5,3,5036.61,Yes,Bangalore
HSE01286,6,912,113080.56,749.2,336.9,28.4,47.3,5,5210.76,No,Coimbatore
HSE01287,4,517,28197.89,972.2,263.1,28.2,132.9,12,6178.1,No,Mumbai
HSE01288,1,752,40671.13,799.2,340.9,28.8,53.7,15,5917.69,No,Hyderabad
HSE01289,5,974,69429.9,697.6,212.0,23.3,11.4,14,5048.65,No,Chennai
HSE01290,2,1082,36913.48,636.1,164.8,30.1,48.8,8,4707.53,No,Coimbatore
HSE01291,1,1101,101635.59,589.3,206.5,31.0,20.2,8,3938.11,No,Hyderabad
HSE01292,2,1160,88573.84,684.8,225.9,28.0,42.7,7,5950.99,Yes,Delhi
HSE01293,7,980,29491.43,1114.1,542.2,22.0,139.7,15,7098.6,Yes,Mumbai
HSE01294,6,1807,39368.15,997.3,361.1,29.1,35.3,15,8086.39,No,Pune
HSE01295,3,1627,77770.31,792.7,372.5,23.8,79.9,9,4570.04,No,Hyderabad
HSE01296,5,1139,76411.25,840.0,214.1,30.7,48.5,7,5878.2,No,Bangalore
HSE01297,6,1314,149251.26,1031.9,262.6,29.5,106.4,4,7203.65,No,Hyderabad
HSE01298,1,1033,37017.33,604.7,156.5,29.9,66.5,6,4179.12,No,Salem
HSE01299,7,400,106057.48,664.4,209.8,24.8,85.9,3,5127.47,No,Coimbatore
HSE01300,7,1209,36454.76,1100.0,398.4,34.0,59.6,9,8445.48,Yes,Hyderabad
