Car_ID,Brand,Model_Year,Mileage_Km,Engine_CC,Horsepower,Fuel_Efficiency_Kmpl,Owner_Count,Service_Count,Accident_Count,Car_Age,Commute_Distance_Km,Condition_Score,Selling_Price_Lakhs,Engine_Power_Copy,Random_Feature,Constant_Feature
CAR00958,Mercedes,2017,80178,1500,98,19.63,3,6,0,9,21.57,8.2,19.87,98,66.06,1
CAR00959,Maruti,2017,101361,1000,77,20.53,1,6,2,9,23.79,7.9,13.05,77,47.1,1
CAR00960,Tata,2014,62816,2200,165,15.14,2,6,0,12,14.9,5.4,23.75,165,68.87,1
CAR00961,Maruti,2022,56287,2200,126,17.4,2,8,0,4,17.44,8.1,21.29,126,85.88,1
CAR00962,Hyundai,2013,69594,2500,194,18.99,1,8,1,13,13.73,8.1,15.83,194,39.46,1
CAR00963,Toyota,2023,44637,1800,102,15.51,1,3,0,3,11.93,8.2,22.06,102,34.8,1
CAR00964,Maruti,2012,166447,1800,128,20.21,2,7,0,14,11.91,7.6,18.65,128,28.88,1
CAR00965,Hyundai,2017,31530,1800,113,15.69,1,7,2,9,8.68,8.2,18.08,113,47.34,1
CAR00966,Audi,2023,70635,1000,73,21.96,1,9,0,3,14.74,7.9,29.54,73,39.68,1
CAR00967,Ford,2016,161582,1800,113,15.77,1,13,0,10,8.85,6.3,14.67,113,48.29,1
CAR00968,Mercedes,2025,65199,2000,169,17.82,3,4,0,1,44.43,8.3,28.52,169,45.53,1
CAR00969,Hyundai,2025,59672,1000,64,19.5,4,6,2,1,18.94,6.3,25.11,64,60.67,1
CAR00970,Hyundai,2022,55342,2200,137,12.14,2,9,2,4,16.22,6.1,27.46,137,68.37,1
CAR00971,BMW,2020,59932,1000,63,22.97,2,7,1,6,7.19,7.8,23.22,63,56.63,1
CAR00972,Tata,2012,120563,1200,98,16.78,2,8,1,14,2.86,4.0,4.01,98,54.18,1
CAR00973,Maruti,2018,24024,1200,89,16.03,2,6,0,8,30.15,6.6,16.46,89,53.56,1
CAR00974,Audi,2016,129597,1800,138,15.58,4,9,0,10,15.64,7.1,15.39,138,32.77,1
CAR00975,Hyundai,2016,34247,2200,182,20.78,1,7,0,10,48.24,9.2,23.37,182,62.4,1
CAR00976,Ford,2025,57650,1000,82,16.64,1,7,2,1,2.74,7.2,25.22,82,54.12,1
CAR00977,Toyota,2013,53583,1000,77,19.5,4,5,0,13,44.22,10.0,21.73,77,4.28,1
CAR00978,Toyota,2022,84710,1000,61,16.9,2,7,0,4,27.12,5.6,26.47,61,56.89,1
CAR00979,Audi,2014,31666,2000,161,14.38,1,7,0,12,17.05,8.1,18.18,161,47.53,1
CAR00980,Mercedes,2018,80027,1200,73,15.37,4,7,0,8,2.06,8.3,15.69,73,60.97,1
CAR00981,Toyota,2017,161633,1000,77,19.77,1,12,0,9,33.71,6.3,20.6,77,61.26,1
CAR00982,BMW,2023,35197,2000,151,15.96,1,1,0,3,15.94,7.4,36.84,151,75.9,1
CAR00983,Honda,2013,70793,1200,93,16.31,2,6,2,13,34.29,7.4,11.78,93,35.88,1
CAR00984,Toyota,2017,48255,2000,142,18.03,1,4,1,9,25.38,8.9,27.6,142,19.25,1
CAR00985,Tata,2013,78731,2500,185,16.81,2,4,1,13,15.08,5.6,12.19,185,78.1,1
CAR00986,Ford,2013,65562,1200,100,19.39,1,9,0,13,47.9,9.9,11.02,100,70.17,1
CAR00987,Ford,2013,48702,3000,174,15.77,1,11,0,13,30.99,5.0,16.21,174,36.61,1
CAR00988,Honda,2025,80958,2500,161,14.16,2,9,1,1,9.61,8.1,29.94,161,40.78,1
CAR00989,Ford,2022,146400,1000,73,19.79,2,8,0,4,17.14,6.4,23.41,73,51.93,1
CAR00990,Mercedes,2014,59649,2200,185,15.02,1,3,1,12,4.33,8.1,13.8,185,50.84,1
CAR00991,Maruti,2013,89862,2000,116,13.27,4,5,0,13,18.33,6.6,7.83,116,32.27,1
CAR00992,Honda,2015,36322,2000,111,16.72,2,7,3,11,12.71,9.2,13.34,111,65.04,1
CAR00993,Ford,2020,42266,2000,113,16.6,1,10,0,6,35.92,7.6,21.04,113,53.93,1
CAR00994,BMW,2017,80396,2000,113,16.23,1,4,2,9,25.06,7.0,16.11,113,22.03,1
CAR00995,Audi,2012,126753,2200,181,16.46,3,4,3,14,15.96,6.0,8.6,181,51.33,1
CAR00996,Kia,2019,76280,1500,115,20.54,2,5,0,7,14.34,8.0,24.47,115,62.51,1
CAR00997,Tata,2023,56459,2000,151,15.88,1,8,0,3,32.31,8.1,30.74,151,38.97,1
CAR00998,Audi,2025,64979,1500,106,15.8,1,10,0,1,39.71,7.0,32.74,106,45.32,1
CAR00999,Mercedes,2018,37029,2200,173,15.22,1,10,0,8,23.05,7.5,28.47,173,52.87,1
CAR01000,Kia,2021,85321,2200,131,15.44,1,10,1,5,14.7,7.9,27.94,131,11.83,1
CAR01001,Kia,2014,96683,2500,167,16.82,2,5,1,12,11.64,8.3,14.78,167,46.07,1
CAR01002,BMW,2012,53035,1200,84,18.78,3,7,0,14,9.15,6.2,14.18,84,56.62,1
CAR01003,Hyundai,2016,52608,3000,175,11.13,1,9,0,10,16.36,6.9,28.1,175,52.15,1
CAR01004,Audi,2024,73261,1800,122,18.47,3,6,1,2,11.31,8.3,25.03,122,77.03,1
CAR01005,Hyundai,2015,53403,3000,193,14.72,3,14,1,11,24.69,7.4,19.04,193,64.38,1
CAR01006,Toyota,2021,63094,1800,101,17.07,3,6,0,5,24.89,5.1,19.13,101,41.77,1
CAR01007,Maruti,2019,167212,2200,130,17.61,4,10,1,7,29.2,9.6,15.7,130,48.2,1
CAR01008,Kia,2012,58162,3000,234,15.66,3,10,1,14,20.44,8.6,14.35,234,57.01,1
CAR01009,Audi,2021,55320,1600,89,16.67,2,8,0,5,2.93,5.2,21.87,89,-3.21,1
CAR01010,BMW,2012,48569,1200,100,16.77,1,10,0,14,4.88,6.6,12.86,100,18.29,1
CAR01011,Hyundai,2023,90856,3000,173,13.4,2,5,1,3,13.93,9.5,32.81,173,49.13,1
CAR01012,Hyundai,2015,59910,1200,95,19.64,3,9,3,11,5.31,8.1,11.05,95,86.06,1
CAR01013,Mercedes,2019,48529,1500,123,17.5,1,7,1,7,47.83,5.6,28.35,123,45.86,1
CAR01014,Ford,2016,117798,1200,100,16.59,1,9,0,10,26.67,5.0,13.69,100,70.35,1
CAR01015,Hyundai,2013,123126,1500,122,18.04,1,5,1,13,31.6,5.2,8.96,122,21.37,1
CAR01016,Toyota,2017,49610,2000,127,12.22,3,4,0,9,24.7,6.9,16.0,127,40.5,1
CAR01017,Kia,2016,28063,1500,97,17.07,2,9,2,10,21.08,8.4,17.4,97,35.15,1
CAR01018,Ford,2013,102286,2500,169,16.56,2,12,0,13,9.32,5.5,14.18,169,55.78,1
CAR01019,Mercedes,2024,47766,2000,118,18.1,1,3,1,2,15.61,8.2,30.96,118,67.51,1
CAR01020,Tata,2025,92774,2200,122,8.19,2,9,0,1,7.63,6.4,24.98,122,45.65,1
CAR01021,Kia,2022,26785,1000,81,18.76,1,8,1,4,31.56,5.1,25.37,81,42.35,1
CAR01022,Maruti,2022,97131,1500,107,18.91,2,12,0,4,9.41,7.0,20.88,107,77.34,1
CAR01023,Ford,2022,37689,1500,110,15.36,1,10,2,4,14.39,10.0,33.71,110,93.71,1
CAR01024,Hyundai,2014,90308,1200,99,17.83,4,10,1,12,26.41,9.2,15.33,99,41.38,1
CAR01025,Mercedes,2020,65419,2200,165,18.13,2,15,1,6,36.92,6.9,29.92,165,48.19,1
CAR01026,Toyota,2018,42314,3000,227,12.46,2,8,0,8,28.82,7.8,22.97,227,55.3,1
CAR01027,Audi,2018,54121,1600,126,20.63,2,3,0,8,21.75,6.7,24.2,126,57.94,1
CAR01028,Hyundai,2022,88520,1800,105,15.37,2,10,2,4,15.95,4.9,21.57,105,54.68,1
CAR01029,Maruti,2017,68172,1500,99,20.53,1,6,2,9,17.68,6.7,15.78,99,9.61,1
CAR01030,Tata,2019,84553,3000,252,13.5,2,8,1,7,10.53,8.3,24.23,252,58.5,1
CAR01031,Maruti,2015,158188,1600,132,15.67,3,7,2,11,14.71,6.0,5.18,132,88.84,1
CAR01032,Mercedes,2019,32152,1800,147,19.68,1,8,1,7,25.27,8.9,24.78,147,17.54,1
CAR01033,Mercedes,2015,134577,1000,69,16.73,2,11,0,11,21.08,8.9,23.18,69,17.98,1
CAR01034,Maruti,2019,68125,1200,97,16.98,4,7,0,7,38.49,6.9,10.9,97,24.3,1
CAR01035,BMW,2020,43377,3000,169,14.41,3,9,0,6,18.06,7.6,25.14,169,62.58,1
CAR01036,Audi,2014,35721,1200,71,18.73,2,5,0,12,21.2,9.2,22.55,71,14.15,1
CAR01037,Tata,2014,59697,1800,121,17.41,2,7,0,12,24.52,8.0,11.22,121,72.89,1
CAR01038,Maruti,2022,98409,2500,174,14.12,3,7,4,4,26.43,9.4,19.69,174,28.77,1
CAR01039,Toyota,2024,61374,1500,94,15.32,4,8,0,2,6.1,5.2,18.22,94,66.41,1
CAR01040,Mercedes,2013,128305,2000,131,14.98,4,8,0,13,26.09,6.7,9.29,131,38.36,1
CAR01041,Honda,2024,33830,1600,96,20.07,2,4,0,2,28.89,7.1,27.0,96,35.37,1
CAR01042,Hyundai,2021,64647,2200,153,13.04,1,7,2,5,24.44,9.1,32.19,153,59.9,1
CAR01043,Audi,2014,36996,1500,118,21.0,1,7,0,12,18.68,7.5,18.51,118,61.6,1
CAR01044,Honda,2014,76556,2000,150,16.92,1,4,0,12,17.21,6.5,20.87,150,34.66,1
CAR01045,Honda,2016,96881,3000,175,12.23,3,5,0,10,43.38,7.4,23.3,175,55.23,1
CAR01046,Maruti,2016,53788,1000,70,15.14,3,6,0,10,25.54,8.2,10.73,70,63.24,1
CAR01047,BMW,2013,20136,1500,114,13.97,2,5,3,13,12.84,7.1,7.9,114,12.48,1
CAR01048,Tata,2023,71088,1200,85,17.86,2,3,0,3,14.94,8.6,27.11,85,48.62,1
CAR01049,Honda,2021,79116,2500,167,13.9,1,7,2,5,16.6,7.7,28.85,167,48.25,1
CAR01050,Kia,2024,77970,2200,162,15.95,2,7,1,2,22.22,7.1,26.27,162,13.21,1
CAR01051,Honda,2017,113351,1200,101,22.01,2,3,0,9,11.25,9.0,18.81,101,49.85,1
CAR01052,Kia,2016,40142,2000,116,17.36,1,9,2,10,11.06,9.4,17.82,116,48.87,1
CAR01053,Mercedes,2017,88277,1500,100,17.46,1,5,0,9,7.43,9.0,16.59,100,66.52,1
CAR01054,Hyundai,2012,111165,2500,168,17.29,2,5,0,14,5.56,6.5,12.99,168,59.34,1
CAR01055,Kia,2016,29196,1500,108,18.02,1,4,0,10,5.58,9.0,23.54,108,78.13,1
CAR01056,Kia,2020,75056,3000,179,16.63,4,12,0,6,7.8,8.8,34.44,179,57.45,1
CAR01057,BMW,2023,51806,1000,60,17.8,1,10,0,3,32.54,6.0,26.65,60,30.48,1
CAR01058,Honda,2021,62659,1800,114,14.56,3,11,0,5,5.02,7.1,31.9,114,40.96,1
CAR01059,Mercedes,2025,76008,1500,126,13.71,1,3,2,1,14.03,9.1,25.42,126,70.03,1
CAR01060,Maruti,2013,52203,2000,154,16.07,1,6,0,13,5.19,8.7,16.65,154,66.39,1
CAR01061,Maruti,2012,47958,1200,90,16.1,2,10,1,14,48.9,6.8,8.98,90,64.73,1
CAR01062,Mercedes,2025,66007,3000,239,10.93,2,7,1,1,35.12,6.1,25.44,239,66.76,1
CAR01063,Ford,2021,39850,2000,118,18.35,2,8,0,5,20.8,9.2,34.16,118,56.28,1
CAR01064,Toyota,2024,39876,2200,178,12.27,1,5,1,2,16.47,8.2,32.89,178,53.04,1
CAR01065,Hyundai,2022,88244,1800,131,17.06,1,9,0,4,12.31,7.5,36.18,131,46.85,1
CAR01066,Mercedes,2020,38762,3000,195,13.26,2,4,0,6,10.29,6.5,26.08,195,70.72,1
CAR01067,Kia,2021,87727,1000,79,19.33,1,7,0,5,4.07,8.4,27.36,79,56.45,1
CAR01068,Kia,2020,80042,1800,142,19.63,1,4,2,6,14.41,6.2,18.74,142,9.75,1
CAR01069,Mercedes,2020,29897,2000,161,14.63,2,7,2,6,31.03,6.3,26.84,161,57.65,1
CAR01070,Ford,2017,47918,2200,129,18.48,1,1,0,9,17.28,8.0,20.73,129,68.2,1
CAR01071,Maruti,2019,111245,1600,135,13.91,1,6,0,7,4.56,8.8,23.66,135,32.68,1
CAR01072,Kia,2025,41799,1000,84,20.44,1,9,0,1,5.94,7.7,35.27,84,39.13,1
CAR01073,BMW,2022,52742,2500,164,17.81,4,6,1,4,12.53,7.0,32.13,164,50.27,1
CAR01074,Tata,2024,80023,1600,91,9.32,1,3,0,2,20.94,8.7,39.36,91,78.04,1
CAR01075,Honda,2012,92473,1500,90,17.64,3,6,0,14,27.56,6.0,15.75,90,43.61,1
CAR01076,Hyundai,2021,58044,2200,187,15.48,1,6,1,5,44.88,6.3,21.94,187,43.87,1
CAR01077,Mercedes,2015,49675,1200,86,18.72,2,7,1,11,43.84,8.9,18.56,86,59.74,1
CAR01078,Maruti,2012,123279,2500,164,18.28,1,14,1,14,8.17,6.0,15.48,164,54.12,1
CAR01079,Mercedes,2019,142151,2000,127,14.76,2,5,0,7,16.73,5.2,19.05,127,36.67,1
CAR01080,Ford,2012,100975,2200,138,13.35,3,7,0,14,22.57,6.2,17.7,138,50.97,1
CAR01081,Toyota,2014,67544,1800,135,17.02,3,5,0,12,12.85,8.9,25.78,135,51.1,1
CAR01082,Tata,2024,45181,3000,203,15.68,2,7,1,2,3.74,8.7,33.32,203,75.3,1
CAR01083,Hyundai,2015,44732,1800,151,17.97,3,6,0,11,41.89,5.6,20.88,151,31.07,1
CAR01084,Kia,2019,82230,1800,136,16.93,1,5,0,7,8.9,6.4,32.53,136,51.65,1
CAR01085,Maruti,2017,78466,1500,118,17.26,2,5,1,9,12.06,5.6,20.7,118,61.13,1
CAR01086,Ford,2025,122133,1000,64,15.13,2,6,1,1,19.62,8.3,24.24,64,71.47,1
CAR01087,Honda,2021,87103,1200,69,19.74,3,7,1,5,9.31,5.9,24.27,69,38.03,1
CAR01088,Tata,2023,33049,2500,174,16.27,1,10,0,3,29.79,8.1,33.92,174,87.23,1
CAR01089,Audi,2018,104351,1000,64,17.76,3,8,1,8,7.53,7.2,20.03,64,16.46,1
CAR01090,Toyota,2025,41482,2200,134,14.78,2,6,5,1,9.85,7.6,21.56,134,20.38,1
CAR01091,Maruti,2019,54686,1800,150,14.76,2,7,0,7,15.91,5.3,26.47,150,54.32,1
CAR01092,BMW,2013,72746,1500,102,19.45,1,8,1,13,11.99,8.7,23.72,102,17.25,1
CAR01093,Audi,2024,159563,2200,133,14.98,1,7,0,2,22.21,9.5,28.33,133,37.4,1
CAR01094,Maruti,2021,250000,3000,183,13.13,2,9,0,5,24.19,9.4,27.93,183,59.96,1
CAR01095,Honda,2025,85406,1200,76,19.83,2,8,0,1,16.21,7.6,33.94,76,78.63,1
CAR01096,Maruti,2022,59856,2500,212,15.51,3,6,1,4,6.58,4.8,24.85,212,55.6,1
CAR01097,Toyota,2019,82675,3000,189,14.56,2,7,1,7,25.55,7.0,23.53,189,57.57,1
CAR01098,Audi,2014,96915,1500,97,18.06,2,8,0,12,39.54,7.8,18.09,97,63.46,1
CAR01099,Kia,2018,56266,1200,90,18.97,3,10,0,8,28.91,7.7,18.63,90,18.16,1
CAR01100,Hyundai,2014,145799,2200,140,16.09,2,5,1,12,14.86,5.5,11.59,140,62.27,1
CAR01101,Audi,2018,72090,1800,111,17.76,2,4,1,8,9.98,8.4,15.78,111,50.07,1
CAR01102,Kia,2025,81318,1800,108,17.86,1,8,0,1,19.21,8.5,39.11,108,34.04,1
CAR01103,Audi,2022,87712,1800,116,14.41,1,5,0,4,33.53,8.5,24.08,116,30.77,1
CAR01104,Honda,2023,78579,1600,93,16.23,2,8,0,3,38.54,6.6,24.81,93,48.36,1
CAR01105,Honda,2024,94813,1800,100,16.45,3,5,0,2,38.03,5.6,24.03,100,66.33,1
CAR01106,Tata,2013,49236,1600,127,18.33,1,3,0,13,30.22,6.9,12.76,127,71.74,1
CAR01107,Maruti,2021,50560,2000,118,19.48,1,7,2,5,7.27,9.0,25.32,118,47.48,1
CAR01108,Toyota,2017,39619,1600,125,15.8,2,9,1,9,13.25,6.2,15.53,125,70.93,1
CAR01109,Hyundai,2014,79215,1200,95,20.33,1,7,0,12,33.4,6.4,16.74,95,28.32,1
CAR01110,Maruti,2014,92287,3000,213,12.29,2,7,3,12,15.58,6.1,19.32,213,41.1,1
CAR01111,Honda,2020,79869,1200,77,21.31,2,9,2,6,18.54,7.0,21.79,77,84.22,1
CAR01112,Mercedes,2018,138090,3000,178,17.25,1,9,1,8,14.86,8.0,17.94,178,73.92,1
CAR01113,Tata,2016,64837,2000,154,12.79,3,8,1,10,10.96,8.4,10.37,154,33.9,1
CAR01114,Hyundai,2023,87823,3000,219,12.78,2,11,0,3,32.87,5.9,31.23,219,64.85,1
CAR01115,Mercedes,2021,39770,3000,224,8.73,2,5,0,5,11.43,8.8,23.39,224,38.65,1
CAR01116,Mercedes,2018,54609,1500,83,14.33,1,5,1,8,7.53,9.0,25.23,83,44.07,1
CAR01117,Kia,2020,88888,1000,83,15.89,1,12,0,6,11.61,7.1,25.91,83,48.97,1
CAR01118,Maruti,2012,95248,1000,57,20.39,3,11,0,14,22.04,5.7,9.71,57,23.33,1
CAR01119,Maruti,2018,56946,1500,99,18.59,1,8,1,8,7.62,9.1,20.73,99,56.05,1
CAR01120,Toyota,2017,62939,1800,121,18.46,1,6,2,9,26.04,8.0,28.28,121,77.48,1
CAR01121,BMW,2021,32830,1500,83,18.93,1,12,1,5,8.41,10.0,27.95,83,47.02,1
CAR01122,BMW,2025,55353,3000,210,14.4,1,7,0,1,8.79,5.6,34.58,210,39.01,1
CAR01123,Mercedes,2023,97034,3000,233,13.65,1,6,2,3,16.64,7.9,34.5,233,38.33,1
CAR01124,Kia,2020,84203,1500,120,17.45,1,8,1,6,16.23,9.4,34.77,120,6.44,1
CAR01125,Tata,2012,81425,1500,122,19.75,3,2,1,14,73.14,8.1,12.59,122,1.52,1
CAR01126,Tata,2024,66472,1800,125,16.88,2,5,0,2,12.43,4.7,25.92,125,87.25,1
CAR01127,Tata,2015,65207,1200,89,19.62,1,5,1,11,18.83,4.8,18.82,89,41.13,1
CAR01128,Kia,2020,48291,2000,115,11.63,2,5,1,6,33.64,9.8,23.79,115,31.62,1
CAR01129,Ford,2015,89020,2200,153,13.36,1,8,1,11,15.83,6.7,15.51,153,32.28,1
CAR01130,Honda,2021,78557,3000,179,15.39,2,6,0,5,6.72,8.1,23.82,179,48.78,1
CAR01131,Toyota,2014,81109,2000,132,14.95,1,6,2,12,52.52,5.8,11.07,132,45.09,1
CAR01132,Honda,2020,51299,1500,97,14.92,1,5,1,6,5.89,6.8,18.1,97,57.77,1
CAR01133,Honda,2024,24665,1800,122,18.14,3,7,0,2,19.32,8.7,27.49,122,24.21,1
CAR01134,Toyota,2013,106496,1600,115,17.43,1,8,0,13,9.06,7.9,16.29,115,58.78,1
CAR01135,Audi,2015,52400,1800,148,16.04,3,13,1,11,18.13,6.9,17.2,148,61.56,1
CAR01136,Hyundai,2017,44086,2500,167,17.88,1,11,1,9,6.15,8.5,31.77,167,44.21,1
CAR01137,Tata,2013,88806,2500,211,17.53,1,6,1,13,19.95,7.4,23.44,211,66.36,1
CAR01138,Tata,2019,54488,2000,156,15.91,2,3,0,7,23.43,8.8,25.82,156,76.27,1
CAR01139,Audi,2019,104727,1000,70,20.59,2,2,1,7,50.87,6.9,16.88,70,44.37,1
CAR01140,BMW,2012,85802,2500,186,10.38,1,6,0,14,31.51,7.9,21.32,186,48.84,1
CAR01141,Toyota,2023,88411,2500,145,17.04,1,5,1,3,29.83,10.0,27.86,145,56.63,1
CAR01142,Mercedes,2014,35153,1200,96,16.4,1,8,1,12,10.42,7.7,20.08,96,62.84,1
CAR01143,Hyundai,2021,112142,1600,116,14.52,3,7,1,5,20.05,8.4,22.62,116,65.32,1
CAR01144,Kia,2020,73109,1200,101,15.0,2,7,2,6,12.87,5.2,13.9,101,63.56,1
CAR01145,Kia,2016,55048,1600,119,13.7,1,7,1,10,60.73,7.7,17.66,119,64.66,1
CAR01146,Maruti,2017,69332,2200,176,17.87,3,10,1,9,21.59,7.8,16.26,176,53.54,1
CAR01147,Honda,2015,29227,3000,237,14.69,1,9,0,11,4.51,5.9,17.78,237,65.83,1
CAR01148,Tata,2021,78123,2500,163,13.33,1,9,0,5,23.2,7.1,24.5,163,65.1,1
CAR01149,Kia,2013,40902,3000,188,15.14,1,6,2,13,17.77,7.1,22.08,188,47.35,1
CAR01150,Ford,2022,35364,2500,170,13.67,2,4,0,4,19.18,6.1,24.92,170,76.27,1
CAR01151,Audi,2019,32764,1200,83,19.22,1,6,0,7,11.59,6.8,18.41,83,21.25,1
CAR01152,Kia,2022,107243,2200,137,14.75,2,8,2,4,10.29,10.0,21.97,137,52.91,1
CAR01153,Toyota,2024,48971,1200,98,18.33,3,9,2,2,29.31,7.5,31.08,98,58.17,1
CAR01154,Hyundai,2017,129615,1200,86,16.76,1,6,0,9,8.93,7.9,17.0,86,49.59,1
CAR01155,Mercedes,2016,51074,1600,135,15.91,1,3,2,10,9.32,10.0,20.54,135,86.22,1
CAR01156,Honda,2020,30147,1000,79,20.23,1,4,0,6,33.22,4.3,19.49,79,48.09,1
CAR01157,Maruti,2012,39329,1800,129,18.27,2,5,1,14,11.89,10.0,20.48,129,77.86,1
CAR01158,Maruti,2016,113353,2000,167,15.46,3,7,0,10,17.23,8.5,19.77,167,39.54,1
CAR01159,Mercedes,2017,60596,3000,210,10.38,1,3,0,9,15.24,5.9,28.7,210,46.25,1
CAR01160,Honda,2016,50788,2500,204,19.8,1,3,1,10,3.31,5.9,19.73,204,55.13,1
CAR01161,Audi,2017,69853,1200,79,18.64,1,10,0,9,6.84,8.5,23.15,79,47.34,1
CAR01162,Audi,2017,81466,1000,66,19.77,1,11,0,9,6.44,8.5,21.97,66,26.45,1
CAR01163,BMW,2018,107471,1200,81,16.05,2,9,0,8,33.64,8.1,18.97,81,57.37,1
CAR01164,Maruti,2015,124738,2200,157,18.14,1,10,1,11,37.36,6.3,14.57,157,51.63,1
CAR01165,Honda,2025,55284,1600,115,20.16,1,6,1,1,10.35,7.8,36.28,115,38.37,1
CAR01166,Hyundai,2022,35790,1800,126,13.44,2,8,1,4,20.91,6.7,24.95,126,6.04,1
CAR01167,Hyundai,2025,53965,2200,141,15.51,1,3,0,1,25.43,7.1,30.53,141,19.28,1
CAR01168,Hyundai,2025,73077,1500,124,17.35,2,5,2,1,21.4,6.2,22.08,124,20.21,1
CAR01169,Maruti,2025,42127,1200,87,23.35,1,10,0,1,49.4,6.6,30.98,87,48.75,1
CAR01170,Mercedes,2019,42253,2200,148,18.6,3,14,2,7,18.77,4.8,11.99,148,72.19,1
CAR01171,Kia,2018,75875,1800,134,13.96,1,6,2,8,25.45,9.5,21.43,134,35.13,1
CAR01172,Tata,2020,63592,1000,78,17.69,3,9,0,6,5.76,6.4,21.99,78,62.01,1
CAR01173,Maruti,2018,65966,1000,84,17.36,1,5,0,8,12.63,9.3,27.99,84,29.39,1
CAR01174,Mercedes,2014,46204,3000,210,14.17,2,5,1,12,23.1,6.9,21.79,210,45.17,1
CAR01175,Tata,2014,58598,1800,105,20.0,1,10,0,12,12.26,6.7,12.95,105,44.22,1
CAR01176,BMW,2019,42883,1000,68,19.36,2,5,1,7,29.14,4.8,15.91,68,51.12,1
CAR01177,Tata,2016,97026,2200,153,16.72,1,8,0,10,36.97,10.0,20.48,153,45.92,1
CAR01178,Kia,2015,103570,3000,246,12.1,2,5,0,11,14.33,8.9,24.25,246,51.01,1
CAR01179,Audi,2019,28321,1000,67,20.13,2,6,0,7,15.27,6.3,26.79,67,66.19,1
CAR01180,Honda,2017,42782,1600,134,16.48,2,5,0,9,26.2,8.7,27.38,134,60.33,1
CAR01181,Hyundai,2013,33147,1500,104,14.43,2,6,2,13,9.72,8.9,13.97,104,54.38,1
CAR01182,BMW,2015,48515,1800,152,17.72,1,8,1,11,23.34,7.8,15.47,152,53.69,1
CAR01183,Ford,2023,62605,2200,122,15.69,1,9,0,3,11.74,7.7,27.6,122,34.32,1
CAR01184,Honda,2022,33854,2500,205,12.66,2,9,0,4,11.01,7.5,22.91,205,40.68,1
CAR01185,Honda,2015,42929,1200,100,21.86,1,4,2,11,9.85,6.5,13.96,100,51.51,1
CAR01186,Ford,2017,41372,2200,184,14.18,1,6,1,9,8.9,7.0,21.0,184,53.63,1
CAR01187,Ford,2017,71354,1000,55,20.36,1,5,1,9,29.04,6.2,14.16,55,26.17,1
CAR01188,Toyota,2012,67060,2200,132,14.99,1,5,0,14,8.51,8.8,16.92,132,6.86,1
CAR01189,Tata,2025,46975,2500,187,17.94,2,12,0,1,14.1,9.7,36.0,187,49.36,1
CAR01190,Hyundai,2019,70383,1200,67,18.1,2,8,1,7,19.5,8.0,21.32,67,30.34,1
CAR01191,Kia,2017,50825,3000,171,10.08,3,4,2,9,35.55,6.8,20.87,171,77.81,1
CAR01192,Tata,2014,57521,1000,62,20.76,1,12,0,12,11.07,6.9,23.82,62,63.47,1
CAR01193,Hyundai,2025,138026,2000,141,19.36,3,7,3,1,11.4,8.0,24.25,141,61.71,1
CAR01194,BMW,2020,118818,1000,71,18.29,2,7,0,6,5.92,8.2,19.68,71,23.26,1
CAR01195,BMW,2013,36219,1500,84,19.07,3,6,1,13,17.52,7.7,11.48,84,67.49,1
CAR01196,Honda,2022,94421,2000,120,16.54,3,11,0,4,6.12,6.6,27.11,120,37.45,1
CAR01197,Mercedes,2019,93645,1500,105,16.95,2,3,0,7,8.33,9.0,22.42,105,65.3,1
CAR01198,Kia,2021,38771,2500,182,16.54,1,6,0,5,7.1,7.7,24.88,182,67.28,1
CAR01199,Kia,2014,93957,1800,107,15.26,1,8,0,12,16.71,8.1,13.85,107,18.72,1
CAR01200,Audi,2024,129860,1200,80,18.64,1,7,2,2,19.25,4.8,21.85,80,30.09,1
CAR01201,Ford,2023,39222,1600,131,17.94,4,8,1,3,8.32,7.2,21.49,131,79.24,1
CAR01202,Audi,2016,43013,3000,255,13.87,4,5,3,10,11.0,8.4,15.01,255,20.31,1
CAR01203,Kia,2017,102754,1600,135,15.88,2,11,0,9,24.31,5.9,20.55,135,60.77,1
CAR01204,Toyota,2021,73447,2500,204,18.98,3,6,0,5,27.51,5.2,25.76,204,28.75,1
CAR01205,Toyota,2017,83309,1800,120,19.38,3,10,0,9,2.11,9.0,16.51,120,73.34,1
CAR01206,Ford,2015,75766,1000,76,21.12,2,3,1,11,16.43,7.7,12.42,76,45.56,1
CAR01207,Mercedes,2014,77494,2200,148,18.58,2,10,1,12,4.0,7.8,19.81,148,48.57,1
CAR01208,Kia,2015,35783,1500,112,17.85,1,5,0,11,23.41,8.0,15.85,112,72.89,1
CAR01209,Kia,2012,104134,2500,161,14.11,1,8,0,14,19.04,7.8,10.45,161,83.63,1
CAR01210,Hyundai,2015,110024,1500,110,15.54,1,4,1,11,14.63,3.6,16.2,110,47.73,1
CAR01211,Toyota,2012,58625,1000,71,17.74,1,10,0,14,53.6,7.0,18.06,71,60.53,1
CAR01212,Hyundai,2023,63741,1800,100,14.83,2,13,1,3,20.97,7.3,34.53,100,49.43,1
CAR01213,Audi,2012,32635,1200,94,17.52,1,8,3,14,6.62,7.7,10.89,94,85.57,1
CAR01214,Mercedes,2021,81925,1600,89,17.98,3,8,0,5,7.18,7.5,19.84,89,79.47,1
CAR01215,Ford,2025,84084,1000,64,20.97,1,7,2,1,13.29,6.9,24.52,64,52.24,1
