Customer_ID,Age,Annual_Income,Credit_Limit,Bill_Amount,Payment_Amount,Total_Transactions,Late_Payments,Credit_Utilization,Months_With_Bank,Employment_Type,Education_Level,Marital_Status,Card_Type,Region,Default
CUST100875,22,25084.0,12989.0,10504.0,4947.0,31,1,80.87,48,Salaried,Bachelor,Single,Standard,West,0
CUST100876,33,147910.0,58204.0,37763.0,18570.0,19,4,64.88,69,Unemployed,Master,Married,Standard,North,0
CUST100877,63,66494.0,37010.0,10659.0,1901.0,20,1,28.8,112,Student,High School,Married,Standard,East,0
CUST100878,63,82933.0,52025.0,14921.0,6524.0,20,4,28.68,116,Student,Bachelor,Single,Standard,East,0
CUST100879,68,109699.0,67234.0,48102.0,10545.0,24,0,71.54,63,Unemployed,Master,Widowed,Platinum,West,0
CUST100880,31,37068.0,22413.0,10441.0,6130.0,23,2,46.58,140,Self-Employed,High School,Single,Standard,West,0
CUST100881,67,84335.0,34247.0,6070.0,4195.0,20,0,17.72,90,Salaried,High School,Single,Standard,South,0
CUST100882,43,56103.0,18518.0,2392.0,1248.0,22,0,12.92,38,Business,High School,Married,Standard,South,0
CUST100883,36,103556.0,39612.0,19820.0,4863.0,18,1,50.04,69,Salaried,Master,Single,Standard,East,0
CUST100884,51,20174.0,9985.0,2208.0,1323.0,22,4,22.11,42,Business,Bachelor,Married,Standard,West,0
CUST100885,31,61552.0,36439.0,5729.0,2136.0,24,2,15.72,26,Salaried,High School,Single,Gold,East,0
CUST100886,36,46658.0,11827.0,4490.0,549.0,21,1,37.96,73,Salaried,Bachelor,Married,Standard,North,0
CUST100887,28,82445.0,50217.0,18286.0,4868.0,22,0,36.41,67,Salaried,Bachelor,Single,Standard,Central,0
CUST100888,24,84176.0,46936.0,29627.0,18998.0,28,1,63.12,66,Business,High School,Married,Standard,North,0
CUST100889,60,44044.0,28163.0,14579.0,5246.0,23,2,51.77,57,Salaried,Doctorate,Married,Standard,Central,0
CUST100890,24,43934.0,25927.0,11245.0,3533.0,21,2,43.37,60,Salaried,Diploma,Single,Platinum,Central,0
CUST100891,45,61162.0,17735.0,3631.0,157.0,20,2,20.47,75,Salaried,Master,Married,Standard,South,0
CUST100892,23,39695.0,8057.0,5571.0,2318.0,19,2,69.14,32,Salaried,Master,Single,Gold,West,0
CUST100893,52,103284.0,21289.0,13094.0,6491.0,15,3,61.51,61,Unemployed,Bachelor,Married,Platinum,East,0
CUST100894,23,53055.0,15684.0,13103.0,3122.0,27,3,83.54,26,Business,Doctorate,Single,Standard,South,0
CUST100895,47,18000.0,8228.0,4651.0,3054.0,25,2,56.53,57,Self-Employed,High School,Married,Gold,North,0
CUST100896,49,52891.0,29204.0,10016.0,3986.0,23,2,34.3,48,Salaried,Doctorate,Married,Standard,East,0
CUST100897,52,36715.0,22015.0,5394.0,1626.0,18,3,24.5,136,Self-Employed,High School,Married,Gold,West,0
CUST100898,70,26501.0,12240.0,6233.0,2288.0,32,0,,87,Self-Employed,Bachelor,Married,Standard,East,0
CUST100899,39,32911.0,5029.0,2861.0,1644.0,25,0,56.89,32,Self-Employed,Master,Divorced,Gold,South,0
CUST100900,41,69031.0,16785.0,1542.0,572.0,24,2,9.19,66,Unemployed,Bachelor,Married,Standard,East,0
CUST100901,25,134982.0,26978.0,9949.0,2864.0,20,1,36.88,76,Student,Bachelor,Widowed,Standard,Central,0
CUST100902,38,77218.0,25610.0,2465.0,1292.0,28,3,9.63,79,Salaried,Diploma,Married,Gold,West,0
CUST100903,48,46563.0,18657.0,6921.0,2241.0,27,3,37.1,25,Business,Doctorate,Married,Gold,North,1
CUST100904,62,83524.0,14341.0,8816.0,4098.0,16,1,61.47,69,Salaried,Diploma,Single,Standard,East,0
CUST100905,42,50496.0,16373.0,9024.0,2927.0,16,2,55.12,65,Unemployed,Master,Married,Signature,East,0
CUST100906,41,44361.0,10628.0,628.0,100.0,21,1,5.91,107,Self-Employed,Doctorate,Single,Standard,East,0
CUST100907,26,34449.0,16313.0,7701.0,2502.0,25,1,47.21,14,Self-Employed,Diploma,Single,Standard,West,0
CUST100908,21,24801.0,9477.0,1594.0,987.0,23,2,175.0,92,Self-Employed,Master,Single,Gold,West,0
CUST100909,25,52454.0,20859.0,4083.0,3459.0,21,3,19.57,92,Salaried,High School,Married,Standard,South,0
CUST100910,61,70903.0,25798.0,13567.0,8995.0,17,2,52.59,63,Salaried,Master,Married,Platinum,South,0
CUST100911,32,61636.0,38708.0,12701.0,10503.0,23,1,32.81,137,Salaried,Bachelor,Married,Gold,East,0
CUST100912,46,51708.0,13308.0,2195.0,1182.0,21,2,16.49,87,Salaried,High School,Married,Gold,North,0
CUST100913,66,38638.0,15777.0,6186.0,2838.0,13,3,39.21,48,Salaried,Master,Divorced,Standard,West,1
CUST100914,54,90824.0,47048.0,20103.0,8150.0,26,1,42.73,55,,Bachelor,Single,Platinum,West,0
CUST100915,69,31499.0,13495.0,2044.0,1738.0,24,1,15.15,10,Salaried,Diploma,Single,Gold,Central,1
CUST100916,34,99604.0,61208.0,24987.0,5054.0,24,3,40.82,64,Unemployed,Bachelor,Single,Gold,Central,0
CUST100917,46,37456.0,12697.0,5573.0,3057.0,26,5,43.89,94,Salaried,Bachelor,Single,Standard,,0
CUST100918,65,42972.0,16408.0,9675.0,3836.0,18,0,58.97,19,Salaried,Master,Married,Gold,East,0
CUST100919,47,29010.0,5636.0,3949.0,3038.0,17,2,70.07,49,Unemployed,Bachelor,Single,Gold,West,0
CUST100920,29,49334.0,22422.0,8168.0,5915.0,27,1,36.43,104,Unemployed,Diploma,Married,Gold,,0
CUST100921,46,111142.0,32688.0,16328.0,3593.0,21,1,49.95,59,Salaried,Diploma,Married,Platinum,South,0
CUST100922,67,86313.0,19865.0,6574.0,3321.0,19,2,33.09,34,Salaried,Master,Married,Signature,Central,0
CUST100923,42,111332.0,47012.0,18529.0,9305.0,19,3,39.41,119,Salaried,Bachelor,Married,Standard,East,0
CUST100924,67,86623.0,36049.0,21669.0,6453.0,22,2,60.11,78,Self-Employed,Bachelor,Married,Standard,East,0
CUST100925,50,35423.0,6657.0,4111.0,625.0,15,2,61.75,62,Salaried,Bachelor,Married,Gold,South,0
CUST100926,63,54188.0,27046.0,13466.0,6670.0,24,1,49.79,40,Salaried,Bachelor,Married,Gold,North,0
CUST100927,68,42321.0,19547.0,12660.0,7332.0,19,1,64.77,48,Business,High School,Married,Standard,East,0
CUST100928,37,135125.0,33039.0,12949.0,11907.0,31,3,39.19,22,Student,Bachelor,Married,Standard,North,0
CUST100929,46,33655.0,12948.0,2550.0,884.0,14,2,19.69,125,Unemployed,Diploma,Widowed,Standard,West,0
CUST100930,56,106263.0,54211.0,20187.0,7485.0,26,2,37.24,89,Self-Employed,Bachelor,Married,Standard,North,0
CUST100931,21,106220.0,44051.0,16488.0,,19,3,37.43,70,Salaried,High School,Married,Standard,Central,0
CUST100932,28,177803.0,61830.0,29497.0,9252.0,24,1,47.71,72,Self-Employed,Bachelor,Married,Standard,West,0
CUST100933,69,51887.0,16146.0,4513.0,3489.0,24,1,27.95,74,Student,Master,Married,Standard,South,0
CUST100934,55,96175.0,43779.0,19582.0,6071.0,23,1,44.73,100,Salaried,Bachelor,Married,Standard,North,0
CUST100935,35,227989.0,141252.0,51571.0,38165.0,19,1,36.51,39,Unemployed,Bachelor,Married,Gold,Central,0
CUST100936,67,46279.0,22486.0,12190.0,2225.0,26,2,54.21,45,Salaried,Bachelor,Married,Platinum,West,0
CUST100937,42,27942.0,5236.0,2069.0,799.0,23,1,39.51,50,Salaried,Diploma,Single,Standard,West,0
CUST100938,34,23113.0,8791.0,279.0,165.0,24,6,3.17,53,Salaried,High School,Single,Standard,North,0
CUST100939,46,96195.0,57276.0,20971.0,5669.0,20,1,36.61,89,Unemployed,Master,Married,Signature,East,0
CUST100940,48,23073.0,4551.0,1404.0,623.0,16,3,30.85,36,Salaried,Master,Married,Gold,Central,0
CUST100941,43,52964.0,34132.0,28597.0,13039.0,23,0,83.78,45,Salaried,Bachelor,Married,Gold,North,0
CUST100942,34,82674.0,51633.0,32371.0,8064.0,27,3,62.69,44,Business,Diploma,Single,Standard,East,0
CUST100943,44,71969.0,13612.0,4965.0,3487.0,18,0,36.48,54,Unemployed,Master,Married,Gold,West,0
CUST100944,22,82136.0,50654.0,28457.0,8958.0,21,0,56.18,22,Salaried,Diploma,Married,Gold,West,0
CUST100945,65,73453.0,24355.0,5427.0,3705.0,24,1,22.28,38,Self-Employed,Master,Single,Standard,South,0
CUST100946,46,,75171.0,22561.0,10298.0,19,2,30.01,19,Unemployed,Bachelor,Divorced,Gold,Central,0
CUST100947,34,38498.0,13828.0,5519.0,2463.0,21,3,39.91,38,Student,High School,Married,Gold,East,0
CUST100948,27,44792.0,16592.0,13272.0,1518.0,15,1,79.99,53,Unemployed,Master,Divorced,Signature,Central,1
CUST100949,23,42497.0,19851.0,3427.0,2158.0,35,1,17.26,25,Student,Bachelor,Married,Standard,East,0
CUST100950,67,102616.0,55129.0,31615.0,7418.0,17,4,57.35,27,Salaried,Bachelor,Married,Platinum,South,0
CUST100951,43,106656.0,17800.0,9115.0,6046.0,20,4,51.21,27,Salaried,Bachelor,Married,Signature,Central,0
CUST100952,66,83309.0,37204.0,8951.0,5612.0,26,1,24.06,62,Student,Master,Single,Standard,Central,0
CUST100953,63,124625.0,30330.0,21598.0,3565.0,15,1,71.21,46,Business,Diploma,Divorced,Standard,South,0
CUST100954,67,34004.0,10982.0,5748.0,1890.0,18,5,52.34,13,,High School,Single,Standard,South,1
CUST100955,65,162611.0,52683.0,26800.0,19692.0,18,0,50.87,112,Business,Master,Single,Standard,Central,0
CUST100956,38,150230.0,57768.0,27971.0,7526.0,25,2,48.42,62,Salaried,Bachelor,Married,Gold,East,0
CUST100957,58,97415.0,30887.0,16511.0,6275.0,14,2,53.46,119,Self-Employed,Master,Single,,Central,0
CUST100958,55,173188.0,35275.0,8939.0,1587.0,13,2,25.34,77,Salaried,Bachelor,Widowed,Platinum,South,0
CUST100959,35,26134.0,5823.0,3059.0,1985.0,22,3,52.53,76,Self-Employed,Bachelor,Married,Platinum,North,0
CUST100960,45,48713.0,8121.0,5310.0,,24,0,65.39,35,Unemployed,High School,Single,Standard,North,0
CUST100961,57,43379.0,16706.0,4611.0,1865.0,11,3,27.6,93,Business,Master,Widowed,Gold,South,0
CUST100962,48,96660.0,60627.0,33479.0,23411.0,21,5,55.22,87,Self-Employed,Diploma,Single,Standard,East,1
CUST100963,30,36482.0,7582.0,2333.0,1087.0,19,4,30.77,12,Salaried,High School,Married,Gold,South,0
CUST100964,59,98594.0,61437.0,25605.0,18238.0,12,3,41.68,18,Salaried,Bachelor,Single,Standard,East,0
CUST100965,37,138128.0,71368.0,16391.0,5998.0,16,3,22.97,99,Business,Master,Single,Platinum,North,0
CUST100966,59,95273.0,44659.0,11495.0,4926.0,35,3,25.74,24,Self-Employed,Diploma,Single,Platinum,Central,0
CUST100967,42,75978.0,35910.0,11997.0,7338.0,27,3,33.41,41,Salaried,Diploma,Single,Gold,South,0
CUST100968,46,37753.0,21269.0,8663.0,4641.0,23,1,40.73,62,Unemployed,Bachelor,Single,Signature,Central,0
CUST100969,64,40797.0,8301.0,1926.0,669.0,20,0,23.2,18,Self-Employed,Master,Married,Platinum,East,0
CUST100970,45,129241.0,52004.0,24554.0,20652.0,24,1,47.22,39,Self-Employed,Master,Married,Standard,East,0
CUST100971,37,99786.0,49748.0,10566.0,3712.0,26,0,21.24,133,Salaried,Diploma,Single,Standard,North,0
CUST100972,33,63620.0,28210.0,12776.0,10532.0,20,3,45.29,22,Student,Diploma,Married,Standard,North,0
CUST100973,40,51652.0,29255.0,15382.0,9963.0,29,0,52.58,122,Student,Master,Married,Standard,East,0
CUST100974,45,21332.0,3971.0,1147.0,589.0,23,0,28.88,66,Business,Bachelor,Single,Platinum,South,0
CUST100975,24,36068.0,17866.0,11366.0,7050.0,16,0,63.62,33,Salaried,Diploma,Married,Standard,North,0
CUST100976,30,185985.0,77558.0,29809.0,18312.0,27,3,38.43,105,Salaried,High School,Married,,North,0
CUST100977,23,32141.0,10914.0,4314.0,2188.0,16,3,39.53,78,Salaried,High School,Single,Standard,East,0
CUST100978,61,72139.0,23094.0,13231.0,4992.0,17,2,57.29,34,Salaried,Diploma,Married,Gold,South,0
CUST100979,65,113124.0,52084.0,26700.0,15011.0,23,2,51.26,56,Salaried,Master,Single,Standard,West,0
CUST100980,38,32596.0,19411.0,8448.0,6490.0,29,0,43.52,48,Salaried,Bachelor,Single,Platinum,North,0
CUST100981,67,71950.0,28642.0,3815.0,1100.0,18,1,13.32,133,Salaried,Doctorate,Single,Platinum,North,0
CUST100982,56,108879.0,61229.0,28837.0,18509.0,26,2,47.1,80,,Bachelor,Divorced,Standard,Central,0
CUST100983,67,65448.0,22977.0,2244.0,723.0,19,0,9.77,15,Business,Diploma,Married,Standard,North,0
CUST100984,42,314822.0,63341.0,14006.0,5895.0,22,3,22.11,44,Salaried,Diploma,Widowed,Standard,Central,0
CUST100985,54,25963.0,4693.0,797.0,738.0,21,1,16.98,63,Self-Employed,Bachelor,Single,Standard,Central,0
CUST100986,67,116360.0,20441.0,10312.0,7416.0,22,0,50.45,35,Salaried,Master,Single,Gold,Central,0
CUST100987,28,59107.0,20101.0,6345.0,1297.0,32,4,31.57,49,Unemployed,Master,Married,,East,0
CUST100988,60,99379.0,31664.0,15432.0,9110.0,21,1,48.74,53,Self-Employed,Diploma,Single,Standard,West,0
CUST100989,69,82856.0,42171.0,8290.0,1397.0,17,2,19.66,57,Self-Employed,Master,Single,Gold,South,0
CUST100990,64,43430.0,22645.0,6801.0,4903.0,15,1,30.03,86,Salaried,Master,Married,Gold,Central,0
CUST100991,39,73725.0,12933.0,2682.0,399.0,22,1,20.74,47,Salaried,Diploma,Single,Gold,West,0
CUST100992,62,23395.0,6096.0,4189.0,419.0,27,2,68.72,58,Self-Employed,Diploma,Married,Platinum,West,0
CUST100993,61,90575.0,26007.0,6358.0,3779.0,28,5,24.45,87,Self-Employed,High School,Divorced,Signature,South,0
CUST100994,57,76583.0,32456.0,8547.0,2579.0,17,3,26.33,57,Salaried,High School,Single,Gold,South,0
CUST100995,26,92356.0,20527.0,12833.0,9520.0,21,2,62.52,69,Salaried,Bachelor,Married,Gold,East,0
CUST100996,46,116321.0,25238.0,11451.0,4099.0,24,3,45.37,110,Salaried,Bachelor,Married,Gold,North,0
CUST100997,54,79565.0,49481.0,22489.0,14501.0,20,2,45.45,77,Salaried,High School,Married,Gold,South,0
CUST100998,65,70516.0,38932.0,10261.0,5752.0,16,4,26.36,27,Salaried,Doctorate,Single,Standard,East,1
CUST100999,26,40037.0,9622.0,4711.0,1030.0,26,1,48.96,31,Salaried,Bachelor,Married,Signature,West,0
CUST101000,57,43933.0,15521.0,4803.0,3750.0,15,1,30.95,28,Business,Master,Single,Gold,East,0
CUST101001,53,124847.0,40926.0,19380.0,7871.0,19,3,47.35,19,Business,Bachelor,Married,Gold,South,0
CUST101002,42,143219.0,78126.0,44538.0,22772.0,15,2,57.01,77,Unemployed,Bachelor,Single,Standard,North,0
CUST101003,41,57021.0,23100.0,9845.0,4331.0,14,2,42.62,95,Salaried,Bachelor,Single,Standard,West,0
CUST101004,26,66666.0,14262.0,10284.0,,19,1,72.11,91,Student,Master,Single,Standard,West,0
CUST101005,26,39522.0,20532.0,10770.0,8262.0,19,2,,43,Student,Diploma,Single,Gold,Central,0
CUST101006,68,123891.0,43169.0,16597.0,3784.0,27,2,38.45,25,Salaried,Doctorate,Single,Standard,North,0
CUST101007,24,93725.0,26380.0,20729.0,6025.0,21,0,78.58,36,Self-Employed,High School,Married,Platinum,East,0
CUST101008,50,189059.0,63855.0,7326.0,1709.0,21,0,11.47,6,Self-Employed,High School,Divorced,Standard,East,0
CUST101009,31,40097.0,15994.0,4904.0,628.0,28,2,30.66,29,Salaried,Master,Single,Platinum,West,0
CUST101010,50,52799.0,16978.0,8172.0,2190.0,19,0,48.13,22,Salaried,Bachelor,Single,Gold,East,0
CUST101011,51,73824.0,20003.0,9619.0,1756.0,21,3,48.09,18,Salaried,Master,Married,Platinum,West,0
CUST101012,44,92755.0,32395.0,1493.0,872.0,21,1,4.61,88,Student,Bachelor,Single,Standard,North,0
CUST101013,29,57730.0,9213.0,3055.0,246.0,17,4,33.16,17,Self-Employed,Bachelor,Married,Standard,North,0
CUST101014,23,40216.0,21566.0,10846.0,2668.0,17,1,50.29,35,Salaried,High School,Married,Gold,South,0
CUST101015,51,105548.0,24854.0,10916.0,4620.0,14,2,43.92,54,Self-Employed,Master,Single,Standard,East,0
CUST101016,60,96642.0,16618.0,10694.0,5537.0,22,1,64.35,47,Salaried,Bachelor,Widowed,Signature,West,0
CUST101017,57,39269.0,18725.0,5929.0,2121.0,20,4,31.66,21,Salaried,High School,Single,Gold,South,0
CUST101018,56,136986.0,73557.0,52159.0,15422.0,20,1,70.91,44,,Diploma,Divorced,Standard,West,0
CUST101019,44,123717.0,68900.0,23777.0,12105.0,20,1,34.51,43,Student,Bachelor,Married,Standard,West,0
CUST101020,51,69983.0,27766.0,16080.0,7250.0,30,2,57.91,35,Salaried,High School,Single,Gold,East,0
CUST101021,26,67909.0,17160.0,4622.0,2945.0,25,3,26.93,74,Salaried,Master,Single,Gold,Central,0
CUST101022,22,88157.0,45719.0,37361.0,15958.0,18,3,81.72,53,Salaried,Master,Married,Signature,North,0
CUST101023,40,40466.0,20227.0,6847.0,2910.0,20,1,33.85,94,Salaried,Bachelor,Single,Gold,South,0
CUST101024,48,66083.0,18050.0,11826.0,5223.0,15,0,65.52,6,Salaried,Master,Divorced,Standard,Central,0
CUST101025,31,19897.0,11972.0,4848.0,897.0,22,3,40.49,67,Salaried,Master,Single,Standard,North,0
CUST101026,24,105260.0,21282.0,16369.0,7843.0,20,3,76.91,29,Self-Employed,Master,Married,Gold,Central,0
CUST101027,35,27538.0,17661.0,3964.0,2434.0,26,2,22.44,74,Salaried,Bachelor,Single,Standard,Central,0
CUST101028,26,148601.0,86207.0,47482.0,18745.0,22,1,55.08,91,Unemployed,Bachelor,Divorced,Gold,West,0
CUST101029,69,54208.0,26776.0,21041.0,7189.0,27,3,78.58,19,Salaried,Bachelor,Married,Standard,North,0
CUST101030,50,57857.0,35835.0,15461.0,1657.0,32,4,43.14,64,Salaried,Bachelor,Married,Gold,East,0
CUST101031,58,46023.0,23525.0,11135.0,4396.0,18,2,47.33,34,Unemployed,Bachelor,Married,Signature,North,0
CUST101032,22,55477.0,13605.0,4759.0,3547.0,20,3,34.98,133,,High School,Single,Platinum,South,0
CUST101033,35,141823.0,52627.0,4310.0,1054.0,23,0,8.19,53,Self-Employed,High School,Married,Platinum,North,0
CUST101034,31,18000.0,3344.0,419.0,175.0,25,1,12.53,109,Salaried,Master,Single,Gold,North,0
CUST101035,28,131199.0,45241.0,27091.0,10401.0,22,2,59.88,121,Salaried,Master,Single,Platinum,West,0
CUST101036,46,78281.0,40769.0,13968.0,3489.0,19,2,34.26,87,Unemployed,Diploma,Divorced,Platinum,Central,0
CUST101037,65,33466.0,11486.0,2834.0,214.0,19,1,24.67,40,Salaried,Bachelor,Married,Standard,West,0
CUST101038,64,35980.0,11339.0,10695.0,5231.0,21,0,94.32,39,Self-Employed,Bachelor,Married,Standard,South,0
CUST101039,25,163433.0,73165.0,11224.0,5060.0,30,2,15.34,53,Student,Bachelor,Married,Platinum,South,0
CUST101040,26,38643.0,22649.0,7080.0,2351.0,23,2,31.26,78,Self-Employed,High School,Single,Standard,Central,0
CUST101041,46,34468.0,5990.0,254.0,122.0,19,2,4.24,74,Business,Master,Divorced,Standard,South,0
CUST101042,24,121500.0,41642.0,7364.0,361.0,20,1,17.68,117,Business,Bachelor,Married,Standard,North,0
CUST101043,39,78303.0,17941.0,12261.0,6049.0,25,1,68.34,47,Salaried,Bachelor,Single,Platinum,South,0
CUST101044,40,38804.0,19312.0,6819.0,2211.0,17,2,35.31,51,Self-Employed,Bachelor,Single,Standard,South,0
CUST101045,53,73225.0,14855.0,8504.0,6375.0,20,1,57.25,39,Salaried,Bachelor,Single,Gold,East,0
CUST101046,40,36974.0,17836.0,11316.0,4945.0,22,1,63.44,37,Salaried,Bachelor,Single,Standard,West,0
CUST101047,69,119085.0,34903.0,9985.0,3958.0,24,3,28.61,51,Unemployed,Bachelor,Single,Standard,West,0
CUST101048,32,116529.0,29069.0,4188.0,903.0,20,1,14.41,64,Salaried,Doctorate,Single,Standard,West,0
CUST101049,67,87094.0,53839.0,20360.0,12326.0,28,5,37.82,72,Salaried,High School,Single,Gold,Central,0
CUST101050,21,79305.0,12630.0,6386.0,5649.0,19,1,50.56,109,Salaried,Master,Divorced,Standard,East,0
CUST101051,46,171236.0,63167.0,31505.0,25075.0,19,1,49.88,121,Unemployed,High School,Married,Platinum,North,0
CUST101052,34,64989.0,10451.0,8821.0,3316.0,19,2,84.4,110,Salaried,Diploma,Married,Gold,South,0
CUST101053,58,33932.0,13294.0,11078.0,4945.0,16,0,83.33,145,Business,Doctorate,Single,,West,0
CUST101054,57,83229.0,33335.0,16642.0,8561.0,24,5,49.92,53,Business,Master,Single,Standard,East,0
CUST101055,31,204734.0,63638.0,21143.0,5490.0,20,2,33.22,31,Salaried,Bachelor,Single,Platinum,East,0
CUST101056,56,37199.0,8038.0,1917.0,986.0,16,2,23.85,82,Business,Bachelor,Single,Signature,South,0
CUST101057,33,53281.0,18019.0,12795.0,1945.0,22,1,71.01,51,Unemployed,Diploma,Divorced,Gold,South,0
CUST101058,63,81731.0,39732.0,10744.0,9892.0,30,5,27.04,85,Self-Employed,Diploma,Single,Gold,East,0
CUST101059,23,63101.0,34150.0,18898.0,7914.0,32,1,55.34,30,Salaried,High School,Married,Platinum,North,0
CUST101060,53,37869.0,15730.0,8633.0,4467.0,20,1,54.88,31,Self-Employed,High School,Married,Standard,South,0
CUST101061,26,120471.0,53600.0,14233.0,3082.0,27,1,26.55,97,Salaried,Bachelor,Married,Gold,East,0
CUST101062,70,232854.0,58285.0,27608.0,19098.0,22,1,47.37,118,Unemployed,Bachelor,Married,Gold,North,0
CUST101063,30,72404.0,21263.0,7335.0,2184.0,19,2,34.5,42,Salaried,Master,Single,Gold,North,0
CUST101064,25,39534.0,9130.0,2567.0,350.0,16,1,28.12,78,Salaried,High School,Married,Platinum,North,0
CUST101065,43,27728.0,7615.0,1827.0,1139.0,16,2,23.99,35,Salaried,Bachelor,Married,Platinum,South,0
CUST101066,30,74909.0,19659.0,9680.0,8826.0,27,5,49.24,107,Salaried,Master,Single,Standard,East,0
CUST101067,64,119286.0,48874.0,13509.0,6696.0,27,2,27.64,70,Salaried,Master,Married,Signature,North,0
CUST101068,22,84414.0,36412.0,10420.0,1172.0,25,0,28.62,71,Self-Employed,Bachelor,Single,Standard,Central,0
CUST101069,33,64914.0,40407.0,11765.0,5411.0,21,0,29.12,75,Self-Employed,High School,Single,Gold,East,0
CUST101070,60,47007.0,11648.0,4463.0,2451.0,25,6,38.32,90,Unemployed,Diploma,Married,Standard,East,0
CUST101071,22,35648.0,16784.0,11872.0,4401.0,28,3,70.73,28,Salaried,Bachelor,Divorced,Gold,North,0
CUST101072,40,102874.0,57468.0,16065.0,10916.0,24,3,27.95,39,Salaried,Bachelor,Married,Standard,North,0
CUST101073,21,107443.0,46213.0,17830.0,14762.0,22,1,38.58,31,Unemployed,Doctorate,Single,Standard,East,0
CUST101074,57,27778.0,7708.0,5305.0,2653.0,27,2,68.82,22,Salaried,Master,Married,Standard,West,0
CUST101075,29,155835.0,43833.0,13557.0,4122.0,20,2,30.93,103,Self-Employed,Bachelor,Single,Gold,West,0
CUST101076,37,89133.0,15119.0,3440.0,1458.0,18,3,22.75,12,Salaried,Bachelor,Single,Standard,East,0
CUST101077,29,140354.0,42488.0,15077.0,9334.0,21,0,35.49,105,Unemployed,High School,Single,Platinum,East,0
CUST101078,31,31069.0,16227.0,8034.0,2796.0,21,4,49.51,61,Salaried,High School,Single,Standard,East,0
CUST101079,35,30667.0,5329.0,1500.0,863.0,22,1,28.15,32,Business,Bachelor,Married,Gold,South,0
CUST101080,44,59887.0,15550.0,7154.0,233.0,20,2,46.01,33,Unemployed,High School,Single,Platinum,Central,0
CUST101081,58,85706.0,43120.0,23955.0,7699.0,25,0,55.55,83,Student,Diploma,Married,Signature,Central,0
CUST101082,55,174580.0,94505.0,45106.0,19620.0,22,4,47.73,46,Self-Employed,Doctorate,Single,Standard,West,0
CUST101083,50,95845.0,36197.0,2419.0,730.0,22,4,6.68,36,Unemployed,Master,Single,Gold,South,0
CUST101084,51,56878.0,28384.0,19566.0,7817.0,30,2,68.93,84,Self-Employed,Bachelor,Single,Standard,West,0
CUST101085,69,36962.0,12714.0,2836.0,1380.0,15,2,22.31,18,Business,Master,Married,Standard,North,0
CUST101086,25,127854.0,29401.0,8159.0,1732.0,15,1,27.75,62,Salaried,Diploma,Single,Gold,East,0
CUST101087,64,38237.0,13348.0,6256.0,1671.0,19,1,46.87,62,Salaried,Bachelor,Married,Standard,West,0
