Transaction_ID,Customer_Age,Annual_Income,Purchase_Amount,Transaction_Count,Discount_Percentage,Customer_Tenure_Months,Delivery_Distance_Km,Product_Rating,Customer_Support_Calls,Monthly_Spend,Returns_Count
TXN01310,41,29112.03,6012.39,5,7.01,61,2.4,3.15,0,3204.64,2
TXN01311,36,46074.82,12823.47,2,13.35,15,3.76,3.8,4,1674.93,2
TXN01312,44,122640.09,1112.05,0,2.15,1,10.07,5.0,3,2802.84,2
TXN01313,50,32590.52,6250.72,4,28.75,26,14.16,3.98,4,7561.87,2
TXN01314,42,62168.13,2323.34,4,11.98,12,8.51,3.34,2,5399.17,2
TXN01315,36,35890.95,2239.09,2,10.51,18,11.62,4.22,6,4340.94,0
TXN01316,23,46438.66,677.22,5,20.42,34,18.69,4.32,1,3352.94,1
TXN01317,25,20610.62,1962.5,8,9.54,36,9.46,4.22,3,3831.68,0
TXN01318,33,47654.8,1071.02,5,2.56,1,45.37,4.35,2,3153.42,1
TXN01319,30,48493.25,1685.42,7,11.28,44,3.22,4.46,3,8089.33,0
TXN01320,34,78141.43,982.98,7,12.05,20,30.26,3.71,2,6645.44,2
TXN01321,37,63590.61,1706.97,6,14.43,24,3.41,3.71,3,1809.58,0
TXN01322,41,25238.69,1770.21,6,39.93,11,9.1,4.39,2,1244.3,1
TXN01323,35,111281.39,2714.3,5,18.45,16,7.3,2.09,3,1483.65,0
TXN01324,41,63056.44,633.66,5,13.51,37,5.6,1.99,8,2727.46,3
TXN01325,37,62570.19,731.69,4,21.52,45,39.48,3.38,1,4086.0,0
TXN01326,18,54672.71,3400.48,10,2.72,15,3.81,3.56,1,3368.1,2
TXN01327,27,39282.96,1269.3,2,27.48,35,13.48,4.29,6,5440.56,0
TXN01328,35,63364.56,6231.65,8,20.31,9,19.56,3.46,5,3464.58,1
TXN01329,24,74923.36,3027.6,2,28.82,54,2.63,4.62,4,10694.81,2
TXN01330,42,17669.69,4187.23,4,9.65,28,43.41,3.9,0,4997.41,3
TXN01331,51,38750.31,8292.73,7,16.48,45,9.49,3.25,1,3544.28,1
TXN01332,48,46600.8,1921.37,3,9.98,19,29.51,4.68,4,1215.55,2
TXN01333,34,64964.7,1534.15,6,38.21,8,13.08,3.99,3,4472.59,2
TXN01334,51,119460.45,5244.8,10,10.48,17,12.58,2.89,8,4963.75,1
TXN01335,37,33304.8,3855.02,5,5.45,14,5.09,4.34,1,2123.81,1
TXN01336,33,39791.69,2132.0,4,6.35,12,17.67,4.33,0,1558.0,2
TXN01337,30,39416.56,8158.25,4,14.63,7,0.5,2.91,1,7531.35,1
TXN01338,33,32666.18,2087.32,7,19.82,43,9.74,3.88,1,1776.72,2
TXN01339,32,43888.92,2570.62,4,6.41,3,0.5,4.22,0,3930.08,1
TXN01340,38,90772.34,2545.51,1,18.89,66,4.4,2.63,5,3574.09,1
TXN01341,38,27725.15,1129.63,4,27.35,6,1.22,4.54,4,4784.42,0
TXN01342,36,72632.5,2670.43,2,25.08,117,29.11,3.32,3,1785.85,1
TXN01343,40,18194.09,8195.1,12,18.7,134,11.87,3.19,3,3216.81,1
TXN01344,48,38185.79,3649.22,4,20.14,15,13.25,3.6,2,1778.12,2
TXN01345,45,44396.7,2566.89,7,17.4,132,22.86,4.29,4,3686.4,4
TXN01346,21,163365.82,2178.83,8,3.0,61,15.85,4.5,2,4980.91,1
TXN01347,18,46003.23,3311.92,6,22.58,3,1.59,4.97,1,6550.58,2
TXN01348,45,13151.36,4728.43,8,9.31,88,11.53,3.17,3,9965.49,2
TXN01349,22,15000.08,4196.05,4,26.41,1,45.89,4.06,1,2910.31,1
TXN01350,34,56230.11,1885.52,1,7.74,6,2.89,4.28,2,2874.53,1
TXN01351,24,81964.34,3294.83,3,10.18,26,11.6,4.14,4,8530.16,2
TXN01352,18,70202.19,3759.33,4,15.55,3,9.95,3.11,2,5234.83,2
TXN01353,41,61329.06,1062.02,4,46.89,5,5.96,3.98,1,8320.66,1
TXN01354,44,117073.5,2884.31,5,16.06,92,37.12,4.03,6,13729.21,0
TXN01355,30,38729.4,398.19,6,16.05,157,5.29,3.36,2,1939.12,2
TXN01356,18,98398.45,3767.62,7,5.67,48,1.18,4.14,3,6167.36,0
TXN01357,31,19039.65,4382.34,7,4.57,22,39.41,3.95,3,2300.94,2
TXN01358,40,30542.44,4719.51,2,9.01,69,15.68,2.85,3,10456.17,1
TXN01359,21,16992.23,1786.93,6,19.72,4,5.03,4.24,2,1523.98,2
TXN01360,38,46001.95,3251.06,6,16.06,86,3.95,3.88,1,6653.34,0
TXN01361,36,53370.78,8386.74,4,12.86,13,31.58,2.48,3,2375.56,0
TXN01362,42,59234.2,8314.45,6,9.66,59,3.84,3.59,5,5159.6,3
TXN01363,37,57257.43,2438.77,8,22.57,33,9.24,3.89,5,8503.21,1
TXN01364,26,30096.94,2814.3,6,33.31,97,2.9,3.3,2,2229.91,3
TXN01365,48,48602.58,6427.37,2,21.56,60,64.11,4.02,0,1252.22,2
TXN01366,34,20780.04,698.1,3,29.09,66,17.61,3.6,1,2919.68,1
TXN01367,36,133410.66,1899.66,9,12.02,30,10.06,4.52,3,2668.65,3
TXN01368,27,45149.37,7779.76,6,19.89,54,16.44,3.99,0,1424.24,0
TXN01369,32,40027.12,5727.11,8,40.71,42,29.78,5.0,2,857.37,3
TXN01370,27,154492.32,3421.79,3,28.96,5,39.6,2.79,2,8202.4,3
TXN01371,34,24529.41,695.12,5,36.62,31,18.5,4.02,3,9943.25,1
TXN01372,53,26461.78,2396.16,9,29.45,5,22.69,3.81,2,2296.62,2
TXN01373,22,26971.75,1514.16,5,34.28,61,6.09,4.09,2,2851.76,0
TXN01374,20,52626.34,3312.4,2,9.42,2,5.97,4.72,2,6160.79,1
TXN01375,51,72812.94,1256.52,7,7.65,130,19.82,2.8,3,6228.97,1
TXN01376,34,88954.25,1045.43,2,11.64,15,17.11,4.23,3,12159.95,1
TXN01377,29,292694.72,432.21,2,10.23,6,27.75,4.04,2,5408.09,1
TXN01378,46,12745.8,7062.68,6,8.55,82,1.71,3.16,5,1707.47,0
TXN01379,30,81696.51,1779.77,5,34.37,1,14.09,4.63,3,6089.2,2
TXN01380,54,38290.37,2857.26,7,4.77,19,12.52,3.84,2,2147.48,0
TXN01381,43,37568.4,2495.25,6,29.16,44,19.22,3.28,1,3342.9,0
TXN01382,31,36762.61,1009.01,5,20.9,11,0.5,4.1,2,7625.8,1
TXN01383,58,30466.66,857.35,7,0.31,23,21.0,4.47,3,1857.04,1
TXN01384,30,164395.37,1063.72,5,9.78,36,4.74,4.02,2,3325.16,1
TXN01385,43,95090.25,1352.02,5,8.82,91,13.94,3.5,5,1483.97,1
TXN01386,39,55835.54,3414.07,9,7.13,3,11.5,3.24,3,1751.88,0
TXN01387,49,132355.76,1271.16,7,7.03,5,6.96,3.23,1,2386.81,1
TXN01388,52,20577.32,11032.08,3,7.88,21,16.45,4.36,2,10956.29,1
TXN01389,36,23158.8,5985.67,7,7.35,16,39.0,4.46,4,3582.72,0
TXN01390,28,13351.84,4969.88,6,9.75,16,4.69,3.62,2,22278.48,1
TXN01391,41,34907.92,2258.23,7,7.8,11,16.56,5.0,4,6829.1,2
TXN01392,29,61095.44,9056.02,3,8.7,25,4.53,3.63,3,6960.26,2
TXN01393,56,58802.91,2077.13,4,44.66,64,22.42,3.75,3,1627.46,3
TXN01394,37,60606.7,2434.44,7,19.48,5,6.9,3.52,3,3143.44,0
TXN01395,32,21980.29,2888.59,8,31.63,7,7.16,3.72,1,1572.49,1
TXN01396,38,92701.42,4539.61,5,4.9,33,17.73,3.77,2,2817.61,2
TXN01397,23,64269.88,4295.91,5,8.43,2,8.23,4.21,3,2541.75,2
TXN01398,26,88572.24,1669.35,5,6.71,34,3.72,3.66,0,3398.82,1
TXN01399,48,16071.34,1589.22,4,47.41,11,64.94,4.22,3,6237.83,0
TXN01400,29,67343.22,4306.86,5,24.49,13,11.62,2.68,6,2913.67,3
TXN01401,26,25413.63,4591.66,5,12.15,16,12.43,3.36,5,6316.95,1
TXN01402,41,42481.69,1789.51,3,26.97,13,12.48,3.58,4,1254.36,1
TXN01403,48,77841.16,648.68,3,11.83,55,25.78,3.62,3,4790.08,1
TXN01404,43,58354.94,2096.09,3,12.07,88,2.44,2.52,4,2579.93,0
TXN01405,46,31621.34,4247.32,3,7.73,24,0.73,4.43,0,4179.54,2
TXN01406,28,55224.72,11598.72,6,10.86,26,5.87,2.77,4,6403.29,2
TXN01407,22,20324.67,903.05,6,12.85,2,9.99,3.36,6,1275.96,1
TXN01408,51,116164.47,1739.69,6,6.43,37,4.04,3.78,3,9787.7,2
TXN01409,33,48129.66,1795.53,5,29.73,26,14.02,5.0,1,3056.31,0
TXN01410,33,113794.1,7914.73,3,28.24,2,0.92,3.76,1,12885.62,0
TXN01411,49,39059.56,2426.84,6,8.51,7,18.77,4.11,6,3678.38,0
TXN01412,42,39134.67,1156.11,6,2.26,7,15.19,2.76,1,8823.2,1
TXN01413,41,33468.74,4019.6,5,11.67,6,2.89,3.22,4,3649.5,2
TXN01414,58,97207.34,1772.42,4,12.19,32,4.25,3.31,1,4219.95,2
TXN01415,30,34681.38,882.99,5,24.72,79,19.74,3.43,2,3796.65,0
TXN01416,45,83623.14,1170.5,6,14.47,43,17.81,4.51,2,3001.45,3
TXN01417,37,42894.31,10915.96,4,2.91,19,20.17,3.42,3,2923.03,2
TXN01418,39,15225.28,3465.54,4,11.42,16,4.67,4.23,1,4098.65,0
TXN01419,51,37963.65,2739.81,4,15.0,15,41.91,3.26,0,5137.69,0
TXN01420,41,25557.04,2021.58,6,8.11,28,15.08,3.6,2,4121.68,0
TXN01421,41,56225.48,3204.7,4,25.82,13,0.81,2.12,2,5033.86,0
TXN01422,47,25370.02,3172.41,3,25.78,8,7.79,3.75,5,1209.34,2
TXN01423,32,100405.5,3204.75,4,13.93,28,13.11,3.79,2,6590.0,1
TXN01424,28,51838.54,2756.35,6,29.35,15,2.22,3.66,4,2081.23,0
TXN01425,26,49003.7,5231.87,4,1.61,1,27.85,5.0,3,1104.7,2
TXN01426,18,84239.43,2549.58,3,17.24,1,16.83,3.75,3,12756.36,0
TXN01427,57,102911.84,1088.76,6,17.97,10,1.02,1.89,4,9392.41,2
TXN01428,25,54286.14,1485.47,6,10.2,22,29.33,2.95,3,3474.41,2
TXN01429,34,33316.51,464.93,3,1.78,13,6.22,3.77,2,7400.18,1
TXN01430,33,17361.46,14000.39,3,10.89,1,7.23,3.74,0,2775.7,2
TXN01431,39,35212.49,5205.06,2,8.95,8,18.34,3.23,2,2519.8,2
TXN01432,44,36823.83,1234.58,3,32.9,3,12.39,3.09,1,2308.82,1
TXN01433,45,58963.61,1967.42,5,21.58,89,6.9,4.77,3,2236.57,0
TXN01434,30,43947.15,1454.91,7,13.58,11,3.61,4.49,4,2919.49,0
TXN01435,34,86012.24,9276.24,3,12.22,1,8.73,4.59,1,2123.36,0
TXN01436,39,36925.19,747.81,3,34.33,32,10.39,3.36,3,476.54,3
TXN01437,34,52998.12,2755.49,6,2.2,8,11.96,4.29,0,3078.26,2
TXN01438,52,118738.67,2279.7,7,2.31,25,11.15,2.0,2,1775.92,0
TXN01439,41,68684.23,5048.56,3,44.74,5,11.53,3.51,1,4309.63,1
TXN01440,43,52895.0,2288.47,6,10.79,124,7.75,3.41,5,2959.1,1
TXN01441,43,37191.09,560.91,8,4.61,105,9.9,3.62,3,5458.27,1
TXN01442,48,36442.39,2019.48,3,2.42,32,4.09,3.88,1,3532.13,3
TXN01443,38,31640.39,1094.12,3,35.07,37,2.07,3.68,2,1442.34,1
TXN01444,23,38693.77,2674.96,5,6.13,17,11.21,3.01,3,1442.63,2
TXN01445,40,89883.64,8459.93,5,5.3,98,0.58,3.28,3,1468.24,1
TXN01446,29,47613.0,569.94,7,16.76,17,0.81,4.16,3,1911.9,1
TXN01447,31,22873.54,1266.3,9,22.71,8,3.41,4.05,2,2140.13,1
TXN01448,42,173580.8,1562.84,4,16.25,4,2.59,4.91,0,6661.21,2
TXN01449,48,67715.19,1807.43,6,16.27,7,5.62,4.02,0,3987.49,2
TXN01450,36,22039.14,4689.84,6,6.79,25,5.57,4.84,3,951.27,0
TXN01451,39,41269.82,2157.13,5,16.84,8,1.49,2.79,1,1896.23,0
TXN01452,53,59110.54,3559.87,6,31.08,32,3.4,4.21,0,3411.37,0
TXN01453,38,166553.74,1468.71,10,17.76,14,0.5,4.33,2,1732.85,0
TXN01454,62,26764.06,3039.6,4,7.42,65,5.19,4.14,1,3704.25,1
TXN01455,42,103726.71,4842.44,3,23.39,25,19.1,2.96,2,1945.37,1
TXN01456,18,136592.13,1341.56,8,7.77,29,3.71,4.02,3,3186.27,2
TXN01457,44,36550.98,4857.12,6,13.9,24,12.37,3.55,3,2350.07,2
TXN01458,40,45922.23,2613.81,7,14.38,65,1.24,4.2,5,3785.94,2
TXN01459,49,28042.81,6079.56,5,45.15,2,0.5,3.74,2,9595.62,1
TXN01460,43,48186.72,2106.62,6,18.21,2,8.28,3.4,5,6539.31,0
TXN01461,35,53707.34,3456.82,2,5.97,36,7.43,5.0,5,1642.01,2
TXN01462,24,84445.44,2415.18,4,5.47,44,2.55,3.28,2,20300.15,3
TXN01463,34,111715.16,2303.69,4,14.33,17,4.05,4.0,2,7998.97,2
TXN01464,27,33820.62,3115.47,5,33.74,13,0.5,4.19,4,2165.45,2
TXN01465,30,15311.01,3945.51,6,1.75,10,19.18,3.59,6,1908.55,0
TXN01466,42,54245.72,864.3,6,14.5,8,4.3,4.6,5,4442.01,1
TXN01467,53,66561.92,8456.03,3,30.96,73,2.97,4.4,2,5730.79,1
TXN01468,40,64680.17,514.57,6,20.89,10,19.6,2.62,4,12058.49,3
TXN01469,24,44478.04,1396.82,3,39.01,31,0.5,4.23,2,4996.22,0
TXN01470,40,59645.7,2307.49,7,11.24,46,4.02,5.0,1,2199.3,1
TXN01471,48,147285.42,3549.45,3,5.52,1,3.66,3.27,2,2453.73,0
TXN01472,30,70489.26,9545.19,6,11.12,1,3.66,2.84,1,5427.03,1
TXN01473,35,43148.33,515.17,9,6.21,12,0.5,3.59,2,1369.5,2
TXN01474,36,39733.9,1623.77,3,43.68,36,32.74,3.78,1,9964.4,1
TXN01475,28,49250.97,410.03,5,15.24,9,23.95,3.82,3,2390.55,1
TXN01476,42,159367.71,2568.11,7,17.61,1,6.42,4.53,2,6851.2,3
TXN01477,35,48822.33,3149.43,2,5.64,10,7.07,3.31,0,8104.03,1
TXN01478,40,54296.89,9664.57,4,8.45,3,8.91,4.17,3,29701.56,2
TXN01479,27,40198.49,2769.95,4,25.42,7,7.81,4.34,1,2826.58,2
TXN01480,32,112356.0,6072.15,12,13.02,12,18.12,3.87,1,2881.28,2
TXN01481,43,196611.05,4106.42,3,9.95,4,8.04,3.36,2,2778.84,1
TXN01482,32,73716.87,1726.9,4,14.8,37,2.51,2.99,4,3952.6,2
TXN01483,53,58040.18,754.78,7,10.1,9,1.49,2.72,2,2229.02,2
TXN01484,32,56330.83,3158.33,6,1.17,32,30.05,2.77,1,8175.23,3
TXN01485,38,11675.98,703.28,9,4.15,27,0.6,2.67,5,7088.52,1
TXN01486,45,89271.41,7517.37,6,14.13,68,27.34,4.87,6,2923.75,2
TXN01487,22,60011.81,2178.29,3,25.54,3,14.07,3.67,3,2128.22,1
TXN01488,18,72657.42,6904.63,3,9.08,7,6.22,5.0,3,2579.08,0
TXN01489,21,34635.62,1662.14,1,34.38,60,2.49,4.06,2,2520.33,0
TXN01490,49,42838.46,3141.86,4,25.05,52,4.46,2.72,5,4945.19,1
TXN01491,30,42105.02,2986.9,4,27.54,6,9.06,3.66,1,4006.5,0
TXN01492,62,106845.96,2406.09,2,3.48,3,12.84,4.24,2,6222.01,3
TXN01493,30,42997.38,1730.71,2,24.23,58,14.11,4.02,1,9913.61,1
TXN01494,38,212951.06,3489.92,8,8.62,6,7.12,3.49,2,4313.81,0
TXN01495,51,72776.55,1137.75,8,35.77,61,5.62,4.42,1,5301.04,0
TXN01496,56,24002.06,894.29,6,11.24,97,17.55,3.06,1,19534.34,0
TXN01497,57,50591.22,7190.02,7,8.32,7,31.15,3.92,4,5218.64,0
TXN01498,48,36008.12,4638.47,1,8.56,55,29.51,4.35,1,2484.3,0
TXN01499,46,13210.14,2644.02,6,21.73,17,9.63,3.54,0,3336.55,0
TXN01500,42,155553.43,10295.04,5,3.22,47,0.99,4.15,2,1090.55,2
TXN01501,44,86866.79,1991.11,7,15.67,16,0.91,3.71,1,5127.35,0
TXN01502,30,77782.61,7695.14,11,12.52,2,6.19,3.94,2,2382.39,1
TXN01503,28,61242.76,2902.37,1,6.77,37,15.84,4.09,1,1876.15,2
TXN01504,36,22399.12,1046.29,5,27.21,5,8.25,3.59,1,1910.19,0
TXN01505,34,40164.44,12026.65,5,20.55,79,11.85,4.77,2,7792.66,1
TXN01506,31,95058.33,5803.12,5,7.13,16,22.24,3.98,5,2919.97,2
TXN01507,43,27772.33,2255.62,3,4.91,3,0.5,4.19,4,5976.23,1
TXN01508,46,10608.79,4638.48,4,11.83,8,30.9,4.59,6,4584.96,0
TXN01509,37,47451.79,1773.83,6,20.93,60,4.82,4.21,5,4026.95,2
TXN01510,51,50158.64,5058.49,7,18.02,12,0.58,3.13,2,2676.46,4
TXN01511,25,60066.33,327.55,7,21.26,58,21.65,4.3,2,4951.95,0
TXN01512,34,88311.5,1050.7,2,2.07,6,32.65,3.98,5,2597.71,3
TXN01513,29,83244.08,5746.91,5,6.34,19,17.56,3.31,4,3905.1,3
TXN01514,18,65074.55,2021.99,8,16.92,63,19.59,4.6,3,7592.28,0
TXN01515,35,119632.98,2982.32,6,7.13,1,24.6,3.08,4,8799.3,1
TXN01516,35,20491.35,795.74,8,27.55,11,8.87,3.41,1,2579.35,1
TXN01517,51,76348.73,12024.88,4,11.03,72,13.69,3.51,2,4541.66,4
TXN01518,42,82647.38,6877.4,4,5.1,27,4.05,2.91,2,5268.55,3
TXN01519,26,24572.25,2107.93,3,4.65,38,3.45,3.79,3,4132.84,1
TXN01520,55,20706.91,1772.34,2,14.95,55,11.27,3.34,2,5973.05,1
TXN01521,48,33868.01,5998.17,4,5.6,22,15.92,3.96,3,6019.6,0
TXN01522,42,35777.93,13482.47,5,2.28,56,6.07,5.0,2,12668.43,1
TXN01523,34,89752.5,5623.68,5,7.28,31,6.14,3.77,2,15833.91,3
TXN01524,26,36887.88,15836.59,3,44.42,35,37.01,4.14,4,3118.6,0
TXN01525,32,31522.66,1141.44,4,1.4,5,8.77,3.79,0,11189.46,0
TXN01526,47,36957.6,1245.84,3,8.69,84,51.47,3.58,4,4759.44,1
TXN01527,55,113800.19,910.0,9,8.55,48,23.84,4.31,2,3091.08,2
TXN01528,51,55468.28,3639.29,2,7.39,9,12.25,3.14,1,5353.37,2
TXN01529,31,48951.01,2902.45,7,12.01,26,0.5,4.5,3,2973.27,3
TXN01530,25,51204.61,2197.09,5,16.41,14,4.21,3.26,3,3396.98,1
TXN01531,37,127379.7,4973.68,6,23.76,32,6.49,4.74,0,1624.48,1
TXN01532,18,33796.98,7126.14,5,55.16,152,12.69,3.54,4,3702.69,4
TXN01533,39,129335.99,683.5,11,21.34,1,6.04,3.22,1,6723.69,1
TXN01534,35,63064.36,1505.11,3,27.46,91,21.11,3.87,3,5795.92,4
TXN01535,31,49553.88,5019.91,3,8.96,2,13.05,2.7,3,4514.75,0
TXN01536,20,279476.58,1679.86,5,12.3,19,5.12,3.05,0,11804.56,0
TXN01537,41,27692.66,1268.48,5,11.27,20,18.41,4.13,3,15590.17,0
TXN01538,31,43703.9,5942.01,3,7.69,9,4.33,4.62,4,4960.73,0
TXN01539,24,24686.41,835.45,6,13.67,25,0.78,3.39,3,10709.85,1
TXN01540,18,102149.1,1934.69,5,3.81,54,2.27,4.69,2,4469.11,1
TXN01541,36,164894.52,3305.67,6,8.6,10,0.5,3.51,0,3722.36,2
TXN01542,54,162842.42,1535.02,2,30.12,2,21.43,3.93,4,6857.59,0
TXN01543,53,121863.29,4864.54,5,15.02,30,11.84,3.93,5,3331.47,1
TXN01544,31,48370.0,1541.48,6,30.44,42,10.14,4.87,3,671.0,2
TXN01545,30,43376.88,8278.13,2,15.23,93,13.02,4.42,2,2920.18,1
TXN01546,41,18561.19,2246.57,8,11.29,5,12.72,3.66,4,1219.96,2
TXN01547,26,206572.41,4423.23,5,5.73,69,10.0,5.0,3,2667.75,3
TXN01548,39,74602.12,4713.41,5,12.97,20,22.17,3.76,0,2389.6,2
TXN01549,44,39947.3,1466.5,12,7.79,8,6.98,3.81,3,2399.63,3
TXN01550,48,130395.24,436.41,4,4.45,99,19.61,4.03,1,1676.41,3
TXN01551,35,29225.34,3397.14,7,6.26,8,18.54,3.51,6,1512.2,1
TXN01552,34,71638.85,2658.43,5,18.63,40,2.67,4.77,3,2225.25,0
TXN01553,27,49162.16,4009.81,3,29.52,46,7.26,3.73,3,2699.5,1
TXN01554,28,83302.06,2062.14,8,19.72,17,21.62,4.25,2,2840.81,1
TXN01555,34,52773.56,1733.99,3,5.97,35,21.32,1.88,0,4195.47,1
TXN01556,40,21417.97,13783.78,3,15.04,25,0.5,3.89,2,5738.64,3
TXN01557,45,57769.32,715.19,6,10.44,6,3.03,3.56,4,1726.17,1
TXN01558,28,108754.7,4665.28,4,16.91,43,6.62,3.85,2,1897.43,1
TXN01559,51,53965.37,1534.0,7,8.59,79,0.58,2.99,1,11224.21,0
TXN01560,33,91027.17,1879.26,5,22.73,20,3.62,3.67,2,5947.09,4
TXN01561,36,27875.25,1909.33,4,22.73,155,3.59,3.93,4,2033.65,3
TXN01562,29,54069.14,1262.85,3,20.82,17,2.9,3.55,3,1455.53,1
TXN01563,18,36649.56,4062.63,3,14.42,20,6.06,4.22,1,2469.02,2
TXN01564,45,89377.66,8152.61,6,23.2,34,20.12,3.84,2,2931.6,1
TXN01565,43,56137.42,3727.74,4,3.69,6,3.36,4.25,2,5641.03,2
TXN01566,33,86132.01,2729.63,3,10.01,70,10.47,4.48,2,698.64,1
TXN01567,37,111535.73,1080.92,7,27.8,48,9.79,4.54,4,1781.62,0
TXN01568,41,86218.54,3879.06,2,5.95,62,20.44,3.53,4,12338.59,1
TXN01569,20,65684.32,15629.93,7,23.94,28,6.01,3.52,4,3539.99,1
TXN01570,31,28745.9,1808.87,3,15.69,65,3.04,4.92,1,3656.12,1
TXN01571,44,54900.49,1816.12,6,12.15,34,26.65,3.16,0,2357.64,1
TXN01572,23,38893.39,1551.72,5,10.14,21,21.47,3.51,5,6078.98,1
TXN01573,39,43978.09,1649.2,4,5.97,81,11.66,3.69,3,990.19,1
TXN01574,22,43115.65,242.39,3,24.06,17,1.17,3.2,2,2599.4,2
TXN01575,41,29089.62,3527.43,4,14.9,21,0.5,3.88,2,815.41,0
TXN01576,36,15410.72,1218.44,6,27.86,6,2.42,4.65,2,3451.8,0
TXN01577,20,35624.74,636.08,6,20.01,88,2.63,2.46,3,2561.32,0
TXN01578,48,62366.6,4742.2,3,13.48,7,1.76,3.44,3,1118.35,0
TXN01579,29,22897.28,996.58,3,9.23,7,3.65,3.88,2,7100.34,1
TXN01580,28,55563.51,1874.65,4,5.5,3,4.95,4.9,1,5673.57,0
TXN01581,38,189143.82,8695.16,7,4.44,18,16.85,2.75,6,7196.56,3
TXN01582,47,106945.56,754.62,5,27.06,10,14.83,4.41,2,1219.08,0
TXN01583,26,160073.83,679.49,6,10.9,41,1.32,3.69,1,1733.59,0
TXN01584,37,70920.98,3143.07,4,18.72,11,45.32,3.91,2,8119.1,1
TXN01585,40,117473.71,6641.61,2,5.92,38,16.74,4.66,1,6172.59,2
TXN01586,43,34355.29,655.8,4,7.42,7,2.14,3.71,4,9348.76,2
TXN01587,38,36180.2,3535.4,6,10.21,8,1.6,3.78,0,2958.85,3
TXN01588,32,9271.01,4096.53,6,12.3,49,1.1,3.89,1,3242.1,2
TXN01589,28,118905.34,434.31,7,3.04,14,15.79,3.94,2,5387.34,2
TXN01590,37,149686.6,4928.41,6,3.42,4,3.23,3.04,5,1359.31,1
TXN01591,25,38388.89,5266.71,2,7.06,98,0.91,3.91,0,4014.16,1
TXN01592,18,46630.95,1917.98,6,15.03,6,6.57,4.1,2,20641.38,1
TXN01593,40,33694.1,7248.43,5,17.9,5,14.8,2.67,1,2724.48,1
TXN01594,45,70531.4,6568.45,3,18.5,13,4.36,4.41,3,1139.24,0
TXN01595,18,114267.17,2729.02,6,24.53,3,7.91,4.44,2,4667.07,1
TXN01596,26,17717.12,1703.29,6,3.83,5,2.57,3.98,3,1862.56,0
TXN01597,42,71770.12,1093.5,11,13.48,56,6.73,2.86,4,3247.46,0
TXN01598,57,45947.37,2421.44,5,15.76,6,5.34,3.35,3,7493.69,1
TXN01599,36,59206.99,4057.58,7,39.4,4,6.83,2.17,4,5172.93,1
TXN01600,29,74119.55,1897.89,5,25.73,64,7.52,3.55,2,2486.31,1
TXN01601,34,48667.02,386.13,4,11.26,18,1.16,3.16,3,6294.7,2
TXN01602,50,51418.69,7349.98,1,10.39,5,1.18,3.75,2,1088.95,3
TXN01603,30,47861.64,2938.74,7,5.32,26,3.62,4.5,1,4017.81,1
TXN01604,28,103341.47,1810.51,5,8.48,1,1.48,3.45,2,2675.04,0
TXN01605,31,72206.29,5180.36,4,17.77,17,3.5,4.09,3,670.97,3
TXN01606,26,63479.21,9136.1,6,15.41,27,0.5,3.74,1,1499.7,1
TXN01607,37,24075.98,231.0,1,6.94,94,5.18,3.17,3,3464.38,1
TXN01608,52,43002.42,3616.17,3,5.66,12,2.88,4.79,4,5902.99,1
TXN01609,39,98639.14,743.52,5,20.04,43,26.72,4.38,4,3553.75,1
TXN01610,33,56364.3,3821.09,8,16.58,4,23.44,3.02,3,2844.86,0
TXN01611,33,84438.94,2787.18,5,7.42,17,4.29,4.11,2,6169.46,2
TXN01612,20,173393.89,4291.59,2,20.31,8,7.74,3.65,4,4240.72,2
TXN01613,45,108031.96,1635.47,11,12.25,20,37.43,4.16,2,7034.7,3
TXN01614,35,58433.31,508.67,8,11.13,16,8.91,2.86,7,5232.37,2
TXN01615,34,39456.16,1704.85,3,2.52,117,22.64,3.56,0,2126.22,2
TXN01616,68,10459.66,3532.87,7,14.19,75,21.01,4.05,0,5597.94,1
TXN01617,39,49297.97,5926.15,5,7.41,26,34.02,3.04,2,6858.07,2
TXN01618,28,44497.15,923.33,3,11.71,6,4.38,3.98,3,9326.74,1
TXN01619,32,70885.88,5985.21,10,16.83,24,0.53,3.57,1,2420.0,2
TXN01620,47,49764.15,1441.38,6,7.53,47,1.32,3.83,3,2714.41,2
TXN01621,37,44660.21,3402.03,7,5.93,1,10.16,4.51,4,6482.05,0
TXN01622,22,17300.3,1620.74,2,5.05,17,9.07,5.0,0,6308.2,2
TXN01623,45,29855.05,2918.69,4,33.21,1,4.25,3.85,1,2448.66,1
TXN01624,29,74975.12,5335.52,8,8.41,8,3.43,3.67,4,2185.98,0
TXN01625,55,167783.28,881.02,6,9.47,3,14.83,5.0,3,2584.79,0
TXN01626,47,51621.68,1402.66,4,15.09,97,5.0,4.59,2,3699.67,1
TXN01627,32,68061.41,2925.63,7,22.6,6,11.11,5.0,1,1880.04,1
TXN01628,49,102150.17,19252.42,5,16.45,5,14.95,3.97,3,4695.36,1
TXN01629,37,32467.91,1200.31,5,6.89,107,6.76,4.37,1,1044.98,1
TXN01630,45,69808.96,14159.77,4,6.5,22,2.58,3.83,1,1955.37,2
TXN01631,41,33988.24,13736.42,7,9.54,43,23.66,3.84,3,3981.17,2
TXN01632,28,96492.87,2301.53,7,27.62,12,1.18,3.88,2,1838.98,2
TXN01633,30,60687.95,1940.34,5,14.8,23,21.23,4.09,2,2611.44,1
