Application_ID,Application_Date,Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loans,Debt_to_Income,Employment_Type,Education_Level,Loan_Purpose,Approval_Status,Approval_Decision_Date,Post_Approval_Review,Final_Loan_Status
APP100467,2023-07-27 21:43:38.072690898,52,695896.0,8,626.0,493532.0,36,2,0.244,Salaried,Diploma,Home,0,2023-08-01 21:43:38.072690898,Rejected_Review,Rejected
APP100468,2023-07-28 08:26:05.321773926,21,657480.0,9,630.0,626532.0,60,0,0.215,Salaried,Bachelor,Personal,0,2023-08-02 08:26:05.321773926,Rejected_Review,Rejected
APP100469,2023-07-28 19:08:32.570856956,25,707320.0,11,752.0,810992.0,36,1,0.38,Salaried,Bachelor,Home,0,2023-08-03 19:08:32.570856956,Standard_Review,Closed
APP100470,2023-07-29 05:50:59.819939980,65,317285.0,10,638.0,762965.0,48,0,0.393,Contract,Master,Personal,0,2023-08-03 05:50:59.819939980,Standard_Review,Rejected
APP100471,2023-07-29 16:33:27.069023008,24,1162524.0,15,787.0,378831.0,60,3,0.338,Salaried,Master,Home,1,2023-08-04 16:33:27.069023008,Approved_Review,Pending_Disbursement
APP100472,2023-07-30 03:15:54.318106036,36,1192665.0,4,656.0,866944.0,48,1,0.248,Contract,Bachelor,Education,0,2023-08-05 03:15:54.318106036,Rejected_Review,Rejected
APP100473,2023-07-30 13:58:21.567189064,44,1259685.0,11,716.0,744122.0,48,4,0.2,Contract,Bachelor,Personal,0,2023-08-03 13:58:21.567189064,Rejected_Review,Rejected
APP100474,2023-07-31 00:40:48.816272092,36,752512.0,5,732.0,1438223.0,24,3,0.411,Business,High School,Vehicle,0,2023-08-01 00:40:48.816272092,Rejected_Review,Rejected
APP100475,2023-07-31 11:23:16.065355120,22,875757.0,10,624.0,331584.0,36,1,0.217,Salaried,Bachelor,Personal,0,2023-08-02 11:23:16.065355120,Rejected_Review,Rejected
APP100476,2023-07-31 22:05:43.314438148,48,440174.0,8,600.0,653826.0,60,1,0.467,Salaried,Diploma,Vehicle,0,2023-08-05 22:05:43.314438148,Rejected_Review,Rejected
APP100477,2023-08-01 08:48:10.563521176,52,945560.0,4,708.0,1172312.0,36,2,0.331,Business,Diploma,Medical,0,2023-08-05 08:48:10.563521176,Rejected_Review,Closed
APP100478,2023-08-01 19:30:37.812604204,47,727982.0,6,672.0,603573.0,48,1,0.12,Business,High School,Home,0,2023-08-09 19:30:37.812604204,Rejected_Review,Rejected
APP100479,2023-08-02 06:13:05.061687232,40,528366.0,3,722.0,443347.0,48,2,0.206,Contract,Bachelor,Personal,0,2023-08-03 06:13:05.061687232,Standard_Review,Rejected
APP100480,2023-08-02 16:55:32.310770260,44,959208.0,1,603.0,465471.0,24,2,0.265,Salaried,Bachelor,Personal,0,2023-08-08 16:55:32.310770260,Standard_Review,Rejected
APP100481,2023-08-03 03:37:59.559853288,32,976060.0,5,667.0,1036366.0,36,2,0.265,Business,Diploma,Business,0,2023-08-07 03:37:59.559853288,Rejected_Review,Rejected
APP100482,2023-08-03 14:20:26.808936312,55,667972.0,22,678.0,322801.0,36,2,0.173,Salaried,Diploma,Medical,0,2023-08-05 14:20:26.808936312,Rejected_Review,Rejected
APP100483,2023-08-04 01:02:54.058019340,53,791749.0,1,532.0,592568.0,24,0,0.193,Salaried,Master,Personal,0,2023-08-12 01:02:54.058019340,Rejected_Review,Rejected
APP100484,2023-08-04 11:45:21.307102368,53,408585.0,20,755.0,451712.0,60,2,0.218,Self-Employed,Master,Vehicle,0,2023-08-06 11:45:21.307102368,Rejected_Review,Rejected
APP100485,2023-08-04 22:27:48.556185396,63,1137292.0,3,641.0,469005.0,48,2,0.217,Self-Employed,Bachelor,Vehicle,0,2023-08-09 22:27:48.556185396,Rejected_Review,Rejected
APP100486,2023-08-05 09:10:15.805268424,57,433767.0,2,787.0,872952.0,36,3,0.345,Salaried,High School,Personal,0,2023-08-11 09:10:15.805268424,Rejected_Review,Closed
APP100487,2023-08-05 19:52:43.054351452,32,473206.0,4,645.0,574462.0,36,1,0.39,Salaried,High School,Medical,0,2023-08-07 19:52:43.054351452,Rejected_Review,Closed
APP100488,2023-08-06 06:35:10.303434480,23,668485.0,6,656.0,786504.0,48,0,0.233,Salaried,Diploma,Business,0,2023-08-07 06:35:10.303434480,Standard_Review,Rejected
APP100489,2023-08-06 17:17:37.552517508,21,1073312.0,7,609.0,376183.0,36,2,0.101,Salaried,Master,Education,0,2023-08-11 17:17:37.552517508,Rejected_Review,Rejected
APP100490,2023-08-07 04:00:04.801600536,53,1073038.0,1,765.0,1060006.0,24,4,0.267,Salaried,Bachelor,Education,0,2023-08-13 04:00:04.801600536,Rejected_Review,Rejected
APP100491,2023-08-07 14:42:32.050683564,60,648590.0,5,720.0,778538.0,36,0,0.152,Salaried,Master,Vehicle,0,2023-08-10 14:42:32.050683564,Rejected_Review,Rejected
APP100492,2023-08-08 01:24:59.299766592,30,920418.0,1,781.0,1299954.0,60,4,0.151,Contract,Bachelor,Education,0,2023-08-09 01:24:59.299766592,Rejected_Review,Rejected
APP100493,2023-08-08 12:07:26.548849620,63,303960.0,7,677.0,571123.0,12,1,0.419,Business,Master,Vehicle,0,2023-08-12 12:07:26.548849620,Rejected_Review,Rejected
APP100494,2023-08-08 22:49:53.797932648,64,470257.0,17,687.0,876434.0,36,1,0.377,Business,Bachelor,Personal,0,2023-08-11 22:49:53.797932648,Standard_Review,Rejected
APP100495,2023-08-09 09:32:21.047015672,49,474587.0,6,581.0,1035644.0,60,1,0.266,Salaried,High School,Vehicle,0,2023-08-10 09:32:21.047015672,Standard_Review,Rejected
APP100496,2023-08-09 20:14:48.296098700,33,1141922.0,3,649.0,867858.0,12,3,0.248,Salaried,High School,Business,0,2023-08-14 20:14:48.296098700,Rejected_Review,Rejected
APP100497,2023-08-10 06:57:15.545181728,32,872678.0,3,701.0,1635943.0,60,1,0.355,Business,Master,Home,0,2023-08-13 06:57:15.545181728,Standard_Review,Rejected
APP100498,2023-08-10 17:39:42.794264756,51,706318.0,6,715.0,304744.0,36,2,0.095,Salaried,Bachelor,Personal,0,2023-08-15 17:39:42.794264756,Rejected_Review,Rejected
APP100499,2023-08-11 04:22:10.043347784,22,737859.0,1,809.0,763876.0,24,0,0.325,Salaried,Diploma,Vehicle,0,2023-08-20 04:22:10.043347784,Rejected_Review,Rejected
APP100500,2023-08-11 15:04:37.292430812,55,1316491.0,5,570.0,571436.0,12,1,0.308,Salaried,Master,Vehicle,0,2023-08-15 15:04:37.292430812,Rejected_Review,Rejected
APP100501,2023-08-12 01:47:04.541513840,43,602081.0,6,705.0,551276.0,12,1,0.395,Salaried,High School,Business,0,2023-08-16 01:47:04.541513840,Rejected_Review,Rejected
APP100502,2023-08-12 12:29:31.790596868,37,359834.0,4,666.0,1477117.0,24,2,0.665,Business,Bachelor,Home,0,2023-08-16 12:29:31.790596868,Rejected_Review,Rejected
APP100503,2023-08-12 23:11:59.039679896,46,1060197.0,12,695.0,513358.0,12,3,0.21,Business,Doctorate,Vehicle,0,2023-08-16 23:11:59.039679896,Rejected_Review,Closed
APP100504,2023-08-13 09:54:26.288762924,28,705425.0,4,697.0,1072228.0,36,1,0.457,Contract,Diploma,Personal,0,2023-08-15 09:54:26.288762924,Rejected_Review,Closed
APP100505,2023-08-13 20:36:53.537845952,49,998371.0,8,678.0,413244.0,12,2,0.217,Contract,High School,Education,0,2023-08-18 20:36:53.537845952,Rejected_Review,Rejected
APP100506,2023-08-14 07:19:20.786928980,46,637037.0,8,616.0,1165420.0,48,1,0.346,Self-Employed,Bachelor,Personal,0,2023-08-17 07:19:20.786928980,Standard_Review,Rejected
APP100507,2023-08-14 18:01:48.036012004,30,445663.0,15,604.0,692186.0,60,0,0.29,Salaried,Bachelor,Business,0,2023-08-17 18:01:48.036012004,Standard_Review,Rejected
APP100508,2023-08-15 04:44:15.285095032,46,779180.0,6,673.0,607711.0,60,1,0.282,Salaried,High School,Business,0,2023-08-18 04:44:15.285095032,Rejected_Review,Rejected
APP100509,2023-08-15 15:26:42.534178060,54,652983.0,4,598.0,324636.0,36,1,0.095,Self-Employed,Bachelor,Vehicle,0,2023-08-20 15:26:42.534178060,Rejected_Review,Rejected
APP100510,2023-08-16 02:09:09.783261088,61,706410.0,7,683.0,608343.0,60,0,0.335,Salaried,High School,Personal,0,2023-08-18 02:09:09.783261088,Rejected_Review,Rejected
APP100511,2023-08-16 12:51:37.032344116,27,1345376.0,11,674.0,496560.0,12,0,0.097,Business,Diploma,Business,0,2023-08-21 12:51:37.032344116,Rejected_Review,Rejected
APP100512,2023-08-16 23:34:04.281427144,24,396453.0,11,531.0,1677251.0,24,0,0.598,Self-Employed,Master,Personal,0,2023-08-21 23:34:04.281427144,Rejected_Review,Rejected
APP100513,2023-08-17 10:16:31.530510172,65,739250.0,10,816.0,718319.0,36,1,0.288,Business,Master,Education,0,2023-08-21 10:16:31.530510172,Rejected_Review,Rejected
APP100514,2023-08-17 20:58:58.779593200,31,449629.0,4,695.0,519482.0,48,1,0.411,Self-Employed,Master,Personal,0,2023-08-18 20:58:58.779593200,Rejected_Review,Rejected
APP100515,2023-08-18 07:41:26.028676228,49,202599.0,7,532.0,508598.0,60,0,0.432,Salaried,High School,Medical,0,2023-08-21 07:41:26.028676228,Standard_Review,Rejected
APP100516,2023-08-18 18:23:53.277759256,56,635834.0,7,706.0,354650.0,48,0,0.143,Business,Master,Education,0,2023-08-22 18:23:53.277759256,Rejected_Review,Rejected
APP100517,2023-08-19 05:06:20.526842284,45,659138.0,12,677.0,1498500.0,36,3,0.498,Business,Bachelor,Medical,0,2023-08-20 05:06:20.526842284,Standard_Review,Rejected
APP100518,2023-08-19 15:48:47.775925312,41,860538.0,2,604.0,1311885.0,48,1,0.302,Business,Bachelor,Vehicle,0,2023-08-24 15:48:47.775925312,Standard_Review,Rejected
APP100519,2023-08-20 02:31:15.025008340,56,589385.0,10,710.0,676966.0,24,3,0.17,Business,Bachelor,Home,0,2023-08-27 02:31:15.025008340,Rejected_Review,Rejected
APP100520,2023-08-20 13:13:42.274091364,30,332594.0,8,629.0,2081311.0,36,5,0.75,Salaried,Master,Vehicle,0,2023-08-25 13:13:42.274091364,Rejected_Review,Rejected
APP100521,2023-08-20 23:56:09.523174392,57,448935.0,27,,695430.0,36,1,0.32,Contract,Bachelor,Home,0,2023-08-22 23:56:09.523174392,Rejected_Review,Rejected
APP100522,2023-08-21 10:38:36.772257420,29,1175682.0,12,644.0,1211115.0,24,1,0.257,Salaried,Bachelor,Education,0,2023-08-30 10:38:36.772257420,Rejected_Review,Rejected
APP100523,2023-08-21 21:21:04.021340448,44,446076.0,3,631.0,929049.0,12,0,0.452,Business,Master,Home,0,2023-08-24 21:21:04.021340448,Rejected_Review,Rejected
APP100524,2023-08-22 08:03:31.270423476,55,1325339.0,6,689.0,525227.0,48,2,0.255,Business,Master,Home,0,2023-08-27 08:03:31.270423476,Rejected_Review,Rejected
APP100525,2023-08-22 18:45:58.519506504,55,1042592.0,8,585.0,766826.0,36,1,0.186,Salaried,High School,Home,0,2023-08-25 18:45:58.519506504,Rejected_Review,Rejected
APP100526,2023-08-23 05:28:25.768589532,56,563389.0,4,685.0,843401.0,36,1,0.338,Contract,Bachelor,Home,0,2023-08-27 05:28:25.768589532,Standard_Review,Closed
APP100527,2023-08-23 16:10:53.017672560,38,468196.0,4,733.0,364653.0,36,2,0.134,Contract,High School,Education,0,2023-08-30 16:10:53.017672560,Rejected_Review,Rejected
APP100528,2023-08-24 02:53:20.266755588,59,1041621.0,12,773.0,808409.0,60,2,0.225,Self-Employed,Bachelor,Medical,1,2023-08-26 02:53:20.266755588,Approved_Review,Disbursed
APP100529,2023-08-24 13:35:47.515838616,52,583219.0,4,761.0,1238372.0,36,2,0.343,Business,Master,Medical,0,2023-08-27 13:35:47.515838616,Rejected_Review,Rejected
APP100530,2023-08-25 00:18:14.764921644,44,324222.0,20,778.0,495375.0,24,1,0.319,Contract,Master,Personal,0,2023-08-29 00:18:14.764921644,Rejected_Review,Rejected
APP100531,2023-08-25 11:00:42.014004672,43,837160.0,6,660.0,630094.0,36,1,0.212,Salaried,Diploma,Home,1,2023-08-26 11:00:42.014004672,Standard_Review,Pending_Disbursement
APP100532,2023-08-25 21:43:09.263087696,52,784260.0,1,623.0,401930.0,48,1,0.199,Contract,High School,Home,0,2023-08-31 21:43:09.263087696,Standard_Review,Rejected
APP100533,2023-08-26 08:25:36.512170724,57,1084571.0,5,743.0,549870.0,12,3,0.094,Self-Employed,Bachelor,Home,0,2023-08-29 08:25:36.512170724,Rejected_Review,Rejected
APP100534,2023-08-26 19:08:03.761253752,32,760739.0,5,656.0,571622.0,36,2,0.148,Business,Bachelor,Vehicle,0,2023-08-30 19:08:03.761253752,Rejected_Review,Rejected
APP100535,2023-08-27 05:50:31.010336780,33,507682.0,8,690.0,1540961.0,36,0,0.499,,Bachelor,Medical,0,2023-08-29 05:50:31.010336780,Rejected_Review,Rejected
APP100536,2023-08-27 16:32:58.259419808,43,1150933.0,5,739.0,597339.0,36,2,0.317,Self-Employed,Bachelor,Personal,0,2023-08-29 16:32:58.259419808,Rejected_Review,Rejected
APP100537,2023-08-28 03:15:25.508502836,45,1202452.0,5,821.0,536958.0,36,3,0.255,Business,Bachelor,Education,0,2023-09-01 03:15:25.508502836,Rejected_Review,Rejected
APP100538,2023-08-28 13:57:52.757585864,55,721921.0,9,724.0,667876.0,48,0,0.291,Salaried,Diploma,Vehicle,0,2023-09-04 13:57:52.757585864,Rejected_Review,Rejected
APP100539,2023-08-29 00:40:20.006668892,61,667886.0,11,703.0,298043.0,60,4,0.162,Salaried,Master,Personal,0,2023-08-31 00:40:20.006668892,Rejected_Review,Rejected
APP100540,2023-08-29 11:22:47.255751920,50,358347.0,3,617.0,215233.0,60,2,0.156,Self-Employed,Diploma,Personal,0,2023-09-04 11:22:47.255751920,Rejected_Review,Rejected
APP100541,2023-08-29 22:05:14.504834948,37,494519.0,6,766.0,350732.0,48,2,0.279,Salaried,High School,Home,1,2023-09-05 22:05:14.504834948,Standard_Review,Disbursed
APP100542,2023-08-30 08:47:41.753917976,40,915361.0,1,717.0,823145.0,36,3,0.176,Salaried,Bachelor,Home,0,2023-09-05 08:47:41.753917976,Rejected_Review,Rejected
APP100543,2023-08-30 19:30:09.003001004,45,505828.0,10,667.0,699064.0,60,2,0.43,Salaried,Bachelor,Business,0,2023-09-03 19:30:09.003001004,Standard_Review,Rejected
APP100544,2023-08-31 06:12:36.252084032,42,337443.0,6,661.0,1080990.0,60,4,0.531,Salaried,Master,Home,0,2023-09-04 06:12:36.252084032,Rejected_Review,Rejected
APP100545,2023-08-31 16:55:03.501167056,33,3000000.0,5,664.0,327306.0,60,2,0.304,Salaried,High School,Personal,0,2023-09-07 16:55:03.501167056,Rejected_Review,Rejected
APP100546,2023-09-01 03:37:30.750250084,39,336447.0,7,693.0,632101.0,24,5,0.495,Salaried,Doctorate,Education,0,2023-09-07 03:37:30.750250084,Rejected_Review,Rejected
APP100547,2023-09-01 14:19:57.999333112,56,1794552.0,7,595.0,315819.0,12,2,0.201,Self-Employed,Diploma,Home,0,2023-09-05 14:19:57.999333112,Rejected_Review,Rejected
APP100548,2023-09-02 01:02:25.248416140,32,566021.0,5,769.0,800103.0,60,3,0.346,Self-Employed,Bachelor,Home,0,2023-09-04 01:02:25.248416140,Rejected_Review,Rejected
APP100549,2023-09-02 11:44:52.497499168,61,625730.0,9,757.0,351472.0,60,0,0.172,Salaried,Bachelor,Home,0,2023-09-10 11:44:52.497499168,Rejected_Review,Rejected
APP100550,2023-09-02 22:27:19.746582196,39,480317.0,7,679.0,619800.0,36,0,0.397,Salaried,Master,Business,0,2023-09-06 22:27:19.746582196,Rejected_Review,Closed
APP100551,2023-09-03 09:09:46.995665224,32,924496.0,22,664.0,776098.0,60,2,0.224,Business,Master,Home,0,2023-09-06 09:09:46.995665224,Rejected_Review,Rejected
APP100552,2023-09-03 19:52:14.244748252,29,340044.0,16,688.0,575639.0,48,1,0.235,Self-Employed,High School,Education,0,2023-09-08 19:52:14.244748252,Rejected_Review,Rejected
APP100553,2023-09-04 06:34:41.493831280,27,283957.0,10,700.0,225903.0,36,1,0.326,Salaried,Bachelor,Personal,0,2023-09-05 06:34:41.493831280,Rejected_Review,Rejected
APP100554,2023-09-04 17:17:08.742914308,48,1341508.0,5,670.0,1607197.0,36,3,0.332,Salaried,Bachelor,Home,0,2023-09-09 17:17:08.742914308,Rejected_Review,Rejected
APP100555,2023-09-05 03:59:35.991997336,34,452680.0,3,755.0,545876.0,48,2,0.259,Salaried,Master,Education,0,2023-09-10 03:59:35.991997336,Rejected_Review,Rejected
APP100556,2023-09-05 14:42:03.241080364,51,909334.0,9,597.0,313039.0,36,2,0.21,Business,Bachelor,Home,0,2023-09-10 14:42:03.241080364,Rejected_Review,Rejected
APP100557,2023-09-06 01:24:30.490163388,39,398823.0,17,644.0,1024212.0,60,0,0.46,Self-Employed,Bachelor,Home,0,2023-09-12 01:24:30.490163388,Rejected_Review,Rejected
APP100558,2023-09-06 12:06:57.739246416,36,894050.0,11,740.0,1043531.0,36,3,0.394,Salaried,Master,Business,0,2023-09-11 12:06:57.739246416,Rejected_Review,Rejected
APP100559,2023-09-06 22:49:24.988329444,25,1386542.0,28,711.0,601839.0,60,1,0.132,Salaried,Bachelor,Home,1,2023-09-11 22:49:24.988329444,Approved_Review,Disbursed
APP100560,2023-09-07 09:31:52.237412472,55,512739.0,2,646.0,1509003.0,60,0,0.607,Contract,Doctorate,Business,0,2023-09-12 09:31:52.237412472,Standard_Review,Rejected
APP100561,2023-09-07 20:14:19.486495500,32,272305.0,14,716.0,483346.0,12,1,0.456,Self-Employed,Master,Vehicle,0,2023-09-13 20:14:19.486495500,Rejected_Review,Rejected
APP100562,2023-09-08 06:56:46.735578528,45,1389820.0,6,638.0,764257.0,24,1,0.171,Salaried,Master,Business,0,2023-09-11 06:56:46.735578528,Rejected_Review,Rejected
APP100563,2023-09-08 17:39:13.984661556,41,986124.0,4,,903685.0,48,2,0.289,Contract,Master,Medical,0,2023-09-13 17:39:13.984661556,Rejected_Review,Rejected
APP100564,2023-09-09 04:21:41.233744584,56,525245.0,12,758.0,1492308.0,36,1,0.529,Salaried,Bachelor,Education,0,2023-09-12 04:21:41.233744584,Standard_Review,Closed
APP100565,2023-09-09 15:04:08.482827612,43,589276.0,4,751.0,264919.0,48,0,0.412,Business,Bachelor,Business,0,2023-09-14 15:04:08.482827612,Rejected_Review,Rejected
APP100566,2023-09-10 01:46:35.731910640,36,394326.0,5,709.0,2201696.0,24,2,0.75,Salaried,Diploma,Personal,0,2023-09-14 01:46:35.731910640,Rejected_Review,Rejected
APP100567,2023-09-10 12:29:02.980993668,59,1231623.0,7,622.0,1258929.0,36,2,0.138,Salaried,Master,Medical,0,2023-09-12 12:29:02.980993668,Standard_Review,Rejected
APP100568,2023-09-10 23:11:30.230076696,65,510990.0,12,665.0,876387.0,24,0,0.215,Self-Employed,Bachelor,Business,0,2023-09-15 23:11:30.230076696,Rejected_Review,Rejected
APP100569,2023-09-11 09:53:57.479159724,62,343282.0,6,696.0,469306.0,36,0,0.329,Salaried,Bachelor,Home,0,2023-09-12 09:53:57.479159724,Standard_Review,Rejected
APP100570,2023-09-11 20:36:24.728242748,59,715594.0,7,785.0,449999.0,24,1,0.297,Salaried,Master,Home,0,2023-09-13 20:36:24.728242748,Rejected_Review,Rejected
APP100571,2023-09-12 07:18:51.977325776,34,441407.0,4,574.0,808351.0,60,1,0.307,Contract,Master,Education,0,2023-09-17 07:18:51.977325776,Rejected_Review,Rejected
APP100572,2023-09-12 18:01:19.226408804,51,408898.0,7,633.0,896036.0,36,2,0.4,Salaried,Bachelor,Personal,0,2023-09-15 18:01:19.226408804,Rejected_Review,Rejected
APP100573,2023-09-13 04:43:46.475491832,25,535621.0,12,763.0,840094.0,60,2,0.307,Self-Employed,High School,Business,0,2023-09-18 04:43:46.475491832,Rejected_Review,Rejected
APP100574,2023-09-13 15:26:13.724574860,55,675756.0,10,778.0,758207.0,60,0,0.205,Salaried,Diploma,Business,0,2023-09-22 15:26:13.724574860,Rejected_Review,Rejected
APP100575,2023-09-14 02:08:40.973657888,43,349140.0,7,685.0,868755.0,60,2,0.491,Contract,Bachelor,Business,0,2023-09-15 02:08:40.973657888,Rejected_Review,Rejected
APP100576,2023-09-14 12:51:08.222740916,49,1212318.0,4,790.0,234691.0,36,0,0.051,Contract,Bachelor,Education,0,2023-09-19 12:51:08.222740916,Standard_Review,Rejected
APP100577,2023-09-14 23:33:35.471823944,63,881561.0,2,642.0,612794.0,48,4,0.278,Salaried,High School,Home,0,2023-09-22 23:33:35.471823944,Rejected_Review,Rejected
APP100578,2023-09-15 10:16:02.720906972,31,551454.0,14,592.0,350536.0,24,1,0.196,Self-Employed,Bachelor,Medical,0,2023-09-19 10:16:02.720906972,Rejected_Review,Rejected
APP100579,2023-09-15 20:58:29.969990000,38,432883.0,2,741.0,685954.0,24,3,0.409,Business,High School,Personal,0,2023-09-19 20:58:29.969990000,Standard_Review,Rejected
APP100580,2023-09-16 07:40:57.219073028,32,624419.0,11,774.0,1345220.0,60,0,0.421,Salaried,Diploma,Vehicle,0,2023-09-19 07:40:57.219073028,Rejected_Review,Rejected
APP100581,2023-09-16 18:23:24.468156056,29,974299.0,6,773.0,444405.0,12,0,0.096,Self-Employed,Master,Vehicle,0,2023-09-18 18:23:24.468156056,Rejected_Review,Rejected
APP100582,2023-09-17 05:05:51.717239080,30,908718.0,6,634.0,490996.0,60,1,0.237,Contract,Bachelor,Vehicle,0,2023-09-18 05:05:51.717239080,Rejected_Review,Rejected
APP100583,2023-09-17 15:48:18.966322108,64,1046597.0,3,703.0,457749.0,48,1,0.176,Salaried,Bachelor,Home,0,2023-09-20 15:48:18.966322108,Rejected_Review,Rejected
APP100584,2023-09-18 02:30:46.215405136,37,523639.0,5,745.0,489374.0,36,1,0.339,Business,Diploma,Education,0,2023-09-22 02:30:46.215405136,Rejected_Review,Rejected
APP100585,2023-09-18 13:13:13.464488164,58,180000.0,3,710.0,923441.0,24,2,0.75,Salaried,Master,Education,0,2023-09-22 13:13:13.464488164,Rejected_Review,Rejected
APP100586,2023-09-18 23:55:40.713571192,27,1139662.0,8,784.0,1037614.0,48,1,0.339,Self-Employed,Master,Vehicle,0,2023-09-24 23:55:40.713571192,Rejected_Review,Rejected
APP100587,2023-09-19 10:38:07.962654220,33,602890.0,9,664.0,1459254.0,36,0,0.416,Salaried,Bachelor,Education,0,2023-09-25 10:38:07.962654220,Rejected_Review,Rejected
APP100588,2023-09-19 21:20:35.211737248,60,877211.0,2,685.0,423484.0,48,0,0.144,Salaried,Master,Home,1,2023-09-23 21:20:35.211737248,Approved_Review,Disbursed
APP100589,2023-09-20 08:03:02.460820276,62,1377637.0,9,705.0,985402.0,36,2,0.235,Salaried,Bachelor,Personal,0,2023-09-25 08:03:02.460820276,Rejected_Review,Rejected
APP100590,2023-09-20 18:45:29.709903304,29,1943909.0,10,744.0,1070911.0,12,3,0.267,Salaried,High School,Personal,1,2023-09-24 18:45:29.709903304,Approved_Review,Disbursed
APP100591,2023-09-21 05:27:56.958986332,47,485196.0,7,677.0,1599951.0,36,1,0.479,Business,High School,Home,0,2023-09-23 05:27:56.958986332,Rejected_Review,Rejected
APP100592,2023-09-21 16:10:24.208069360,22,690388.0,3,750.0,439587.0,36,1,0.248,Salaried,High School,Education,0,2023-09-27 16:10:24.208069360,Rejected_Review,Rejected
