Customer_ID,Age,Gender,Contract_Type,Education_Level,Satisfaction_Level,Is_Member,Payment_Method,City,Product_Category,Customer_Segment,Referral_Source,Monthly_Charges,Tenure_Months,Support_Calls,Churn
CUST00894,64,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Delhi,Home Appliances,Standard,Google,663.94,1,8,Yes
CUST00895,39,Female,Quarterly,Bachelor,Medium,No,UPI,Coimbatore,Grocery,Premium,Email,2364.36,48,3,No
CUST00896,31,Female,Monthly,Bachelor,High,Yes,Bank Transfer,Coimbatore,Books,Premium,Google,524.03,22,0,No
CUST00897,43,Female,Quarterly,High School,Medium,Yes,Bank Transfer,Bhopal,Books,Basic,Friend,2215.09,41,4,No
CUST00898,45,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Chennai,Home Appliances,Standard,Friend,5010.19,25,4,No
CUST00899,40,Female,Quarterly,Master,High,No,UPI,Bangalore,Grocery,Standard,Advertisement,4236.58,46,1,No
CUST00900,31,Male,Monthly,Bachelor,High,Yes,Credit Card,Mumbai,Sports,Basic,Friend,4008.32,9,1,No
CUST00901,41,Female,Monthly,Bachelor,Medium,Yes,UPI,Nagpur,Home Appliances,Premium,Email,8394.05,61,2,No
CUST00902,19,Male,Monthly,Bachelor,Medium,No,UPI,Kochi,Clothing,Premium,Advertisement,6912.46,47,3,No
CUST00903,62,Female,Yearly,Master,Low,Yes,Bank Transfer,Pune,Books,Basic,Google,9396.1,3,3,No
CUST00904,43,Female,Quarterly,Bachelor,Low,Yes,UPI,Mumbai,Books,Standard,Website,4730.74,8,5,Yes
CUST00905,31,Female,Monthly,Bachelor,Medium,No,UPI,Kochi,Sports,Basic,Friend,3086.18,25,3,No
CUST00906,24,Female,Yearly,PhD,Low,Yes,UPI,Pune,Grocery,Basic,Advertisement,1665.5,36,1,No
CUST00907,20,Female,Monthly,Bachelor,Medium,No,Credit Card,Mysore,Electronics,Standard,Friend,6884.26,43,4,Yes
CUST00908,64,Female,Yearly,Bachelor,Low,Yes,UPI,Mumbai,Sports,Premium,Friend,8496.54,50,4,No
CUST00909,40,Female,Yearly,Master,Medium,Yes,Credit Card,Hyderabad,Grocery,Premium,Facebook,2245.52,63,6,No
CUST00910,63,Female,Yearly,Master,Medium,Yes,Bank Transfer,Trichy,Clothing,Basic,Google,8848.15,34,6,No
CUST00911,60,Male,Yearly,Bachelor,Low,No,UPI,Trichy,Grocery,Premium,Friend,5499.62,10,6,No
CUST00912,64,Other,Monthly,High School,Medium,Yes,Credit Card,Chennai,Sports,Premium,Website,1868.77,27,6,No
CUST00913,62,Female,Monthly,Master,Medium,Yes,UPI,Chennai,Electronics,Premium,Email,6607.2,13,2,No
CUST00914,35,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Lucknow,Clothing,Premium,Facebook,5440.5,51,3,No
CUST00915,55,Male,Monthly,Master,Medium,Yes,Credit Card,Hyderabad,Clothing,Standard,Advertisement,767.74,68,7,Yes
CUST00916,52,Male,Monthly,High School,High,No,Bank Transfer,Mumbai,Electronics,Basic,Advertisement,4292.81,16,1,Yes
CUST00917,32,Female,Quarterly,Bachelor,Low,No,Bank Transfer,Bangalore,Home Appliances,Basic,Website,7955.49,12,4,Yes
CUST00918,42,Male,Monthly,High School,Low,No,Credit Card,Hyderabad,Grocery,Basic,Website,5776.53,25,6,No
CUST00919,54,Female,Yearly,Master,Low,Yes,Cash,Madurai,Sports,Standard,Email,3179.39,49,1,No
CUST00920,45,Female,Yearly,Master,Medium,Yes,UPI,Hyderabad,Clothing,Basic,Google,9322.1,16,3,No
CUST00921,27,Male,Yearly,Bachelor,High,No,UPI,Bangalore,Sports,Standard,Website,2758.9,2,2,No
CUST00922,56,Female,Quarterly,PhD,Low,No,UPI,Coimbatore,Grocery,Basic,Advertisement,2900.99,35,3,Yes
CUST00923,34,Female,Yearly,High School,Medium,Yes,Credit Card,Kolkata,Electronics,Premium,Google,3869.07,22,4,No
CUST00924,56,Female,Yearly,High School,Medium,Yes,Credit Card,Vellore,Books,Basic,Website,8998.11,48,3,No
CUST00925,39,Female,Quarterly,Master,High,Yes,Credit Card,Trichy,Electronics,Standard,Website,5322.44,64,1,No
CUST00926,43,Male,Monthly,Master,High,Yes,Credit Card,Kochi,Grocery,Standard,Advertisement,6980.7,67,3,No
CUST00927,61,Female,Yearly,Master,Medium,Yes,Credit Card,Mumbai,Clothing,Basic,Google,9774.51,22,0,No
CUST00928,42,Male,Yearly,Master,Medium,No,UPI,Mysore,Grocery,Standard,Facebook,7941.31,47,2,No
CUST00929,34,Female,Monthly,Bachelor,High,Yes,UPI,Trichy,Books,Standard,Facebook,2139.7,40,5,No
CUST00930,30,Female,Monthly,Bachelor,High,Yes,Cash,Erode,Clothing,Standard,Email,7989.36,53,3,No
CUST00931,37,Male,Quarterly,Master,Medium,Yes,UPI,Bangalore,Books,Standard,Google,7609.2,3,0,No
CUST00932,42,Female,Monthly,Bachelor,Medium,No,Credit Card,Hyderabad,Home Appliances,Basic,Website,2709.86,6,1,No
CUST00933,21,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Kochi,Sports,Premium,Website,3590.82,14,3,No
CUST00934,27,Male,Yearly,Master,Medium,Yes,Bank Transfer,Bangalore,Electronics,Premium,Google,7246.22,58,6,No
CUST00935,20,Other,Monthly,Bachelor,Medium,Yes,Credit Card,Mumbai,Home Appliances,Premium,Facebook,2764.73,7,2,No
CUST00936,58,Male,Quarterly,Master,Medium,Yes,Bank Transfer,Pune,Grocery,Basic,Email,2477.78,29,0,No
CUST00937,62,Male,Monthly,High School,High,No,UPI,Hyderabad,Home Appliances,Basic,Friend,7182.99,3,2,Yes
CUST00938,35,Female,Quarterly,Master,Medium,Yes,Bank Transfer,Trichy,Electronics,Standard,Advertisement,8865.66,13,4,No
CUST00939,64,Female,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Clothing,Basic,Google,1212.66,36,2,No
CUST00940,53,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Kochi,Sports,Basic,Email,4736.12,38,6,No
CUST00941,64,Female,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Books,Basic,Friend,6268.16,60,9,No
CUST00942,39,Female,Monthly,Bachelor,Medium,Yes,UPI,Ahmedabad,Clothing,Standard,Advertisement,6924.63,22,4,No
CUST00943,51,Female,Monthly,Bachelor,Medium,No,UPI,Bangalore,Sports,Basic,Friend,9963.86,21,3,Yes
CUST00944,64,Male,Monthly,Bachelor,Medium,Yes,UPI,Trichy,Home Appliances,Premium,Friend,6985.57,33,3,No
CUST00945,25,Male,Quarterly,Bachelor,Medium,No,Credit Card,Mumbai,Grocery,Standard,Advertisement,6391.46,4,6,Yes
CUST00946,57,Male,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Home Appliances,Basic,Friend,9902.47,44,3,No
CUST00947,61,Male,Monthly,High School,Low,No,Bank Transfer,Delhi,Electronics,Standard,Facebook,1076.35,1,2,Yes
CUST00948,36,Female,Yearly,High School,Medium,Yes,Bank Transfer,Visakhapatnam,Electronics,Premium,Email,1207.15,62,0,No
CUST00949,59,Male,Yearly,Master,Medium,Yes,UPI,Coimbatore,Grocery,Basic,Google,5826.48,22,4,Yes
CUST00950,58,Male,Yearly,High School,High,Yes,Credit Card,Bangalore,Sports,Basic,Email,3907.31,59,1,No
CUST00951,54,Male,Yearly,Master,Medium,Yes,Credit Card,Hyderabad,Clothing,Basic,Facebook,1418.63,37,0,No
CUST00952,23,Female,Monthly,Master,Medium,Yes,Bank Transfer,Chennai,Electronics,Premium,Facebook,3411.26,23,4,No
CUST00953,43,Female,Monthly,Master,Low,No,Bank Transfer,Jaipur,Electronics,Basic,Advertisement,6906.37,33,1,No
CUST00954,51,Female,Quarterly,Master,Medium,No,Bank Transfer,Bangalore,Grocery,Standard,Advertisement,8865.84,22,3,No
CUST00955,62,Female,Yearly,High School,High,Yes,UPI,Pune,Clothing,Standard,Advertisement,1396.08,64,1,No
CUST00956,23,Female,Yearly,Master,Low,Yes,Bank Transfer,Chennai,Home Appliances,Standard,Friend,5631.38,62,2,No
CUST00957,54,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Chennai,Books,Standard,Friend,3313.1,54,2,No
CUST00958,50,Male,Monthly,Master,Medium,No,UPI,Chennai,Grocery,Basic,Google,6839.6,58,4,Yes
CUST00959,39,Female,Monthly,Master,Medium,Yes,Cash,Hyderabad,Clothing,Basic,Friend,5719.79,12,2,No
CUST00960,38,Female,Quarterly,High School,Medium,Yes,Credit Card,Mumbai,Books,Basic,Google,9303.75,18,3,No
CUST00961,23,Female,Quarterly,Bachelor,Medium,No,UPI,Coimbatore,Grocery,Standard,Facebook,858.0,67,6,No
CUST00962,23,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Erode,Home Appliances,Premium,Google,4965.35,60,3,No
CUST00963,65,Female,Monthly,Master,Medium,No,Credit Card,Mumbai,Home Appliances,Premium,Google,2331.22,1,1,No
CUST00964,21,Female,Quarterly,Bachelor,Medium,Yes,Cash,Coimbatore,Clothing,Basic,Advertisement,5599.43,20,2,No
CUST00965,47,Female,Quarterly,Bachelor,Medium,No,UPI,Coimbatore,Clothing,Basic,Friend,8609.0,17,3,No
CUST00966,28,Male,Monthly,Bachelor,Low,Yes,Bank Transfer,Coimbatore,Home Appliances,Premium,Website,9157.51,49,3,No
CUST00967,47,Female,Yearly,Bachelor,High,Yes,UPI,Chennai,Home Appliances,Premium,Website,4283.2,22,2,No
CUST00968,48,Male,Quarterly,PhD,High,No,Bank Transfer,Mumbai,Grocery,Basic,Advertisement,8211.91,33,3,Yes
CUST00969,41,Female,Yearly,Master,Medium,Yes,Cash,Vellore,Sports,Standard,Email,3164.83,26,7,No
CUST00970,26,Female,Yearly,Bachelor,Medium,Yes,UPI,Mysore,Sports,Basic,Email,559.9,27,2,No
CUST00971,20,Male,Monthly,High School,Low,Yes,Credit Card,Erode,Clothing,Basic,Email,8624.77,60,3,No
CUST00972,48,Female,Monthly,High School,High,Yes,Cash,Bangalore,Books,Standard,Facebook,1634.42,34,6,No
CUST00973,57,Male,Quarterly,Bachelor,High,No,UPI,Bangalore,Home Appliances,Standard,Facebook,667.31,52,7,No
CUST00974,54,Female,Monthly,Master,Medium,Yes,UPI,Surat,Books,Basic,Facebook,3861.08,55,0,No
CUST00975,53,Male,Yearly,Bachelor,Medium,No,Credit Card,Kochi,Clothing,Standard,Google,4104.11,61,5,No
CUST00976,41,Female,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Bangalore,Clothing,Standard,Friend,1233.59,50,5,No
CUST00977,48,Male,Yearly,Master,Medium,Yes,UPI,Bangalore,Electronics,Standard,Facebook,8234.74,63,4,No
CUST00978,23,Female,Monthly,Master,High,No,Bank Transfer,Hyderabad,Home Appliances,Standard,Website,4353.13,64,4,No
CUST00979,19,Male,Monthly,Bachelor,Medium,Yes,Cash,Delhi,Sports,Basic,Google,5154.27,14,1,No
CUST00980,37,Female,Quarterly,High School,High,No,Credit Card,Mysore,Sports,Basic,Facebook,3013.94,51,0,No
CUST00981,45,Female,Monthly,Bachelor,Medium,Yes,UPI,Chennai,Clothing,Standard,Facebook,5359.31,27,4,Yes
CUST00982,28,Other,Quarterly,Master,Low,Yes,Bank Transfer,Coimbatore,Clothing,Standard,Email,7783.95,40,2,No
CUST00983,21,Female,Yearly,PhD,Medium,Yes,Cash,Bangalore,Home Appliances,Basic,Email,9108.74,68,6,No
CUST00984,32,Female,Monthly,High School,Medium,Yes,UPI,Chennai,Electronics,Standard,Friend,9720.03,9,5,No
CUST00985,23,Male,Quarterly,High School,High,Yes,Bank Transfer,Delhi,Electronics,Standard,Friend,4553.88,56,2,No
CUST00986,47,Male,Monthly,Master,Medium,Yes,Credit Card,Kochi,Electronics,Standard,Google,9905.32,39,6,Yes
CUST00987,55,Male,Monthly,Master,Medium,No,UPI,Bangalore,Electronics,Standard,Website,3302.08,15,0,No
CUST00988,19,Female,Yearly,PhD,Medium,Yes,Cash,Kochi,Grocery,Standard,Advertisement,566.27,18,3,No
CUST00989,32,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Bangalore,Home Appliances,Basic,Email,7792.36,52,3,No
CUST00990,28,Male,Monthly,Bachelor,Medium,Yes,UPI,Pune,Home Appliances,Standard,Website,2195.14,61,7,No
CUST00991,25,Female,Yearly,High School,High,Yes,Cash,Pune,Home Appliances,Basic,Email,998.32,37,5,No
CUST00992,43,Female,Monthly,High School,Medium,Yes,UPI,Chennai,Sports,Standard,Friend,9278.08,53,1,No
CUST00993,62,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Pune,Electronics,Standard,Friend,8022.2,12,5,No
CUST00994,61,Male,Monthly,Bachelor,High,Yes,UPI,Bangalore,Electronics,Basic,Advertisement,1475.32,25,4,No
CUST00995,22,Male,Yearly,High School,Low,Yes,UPI,Bangalore,Sports,Basic,Website,7880.65,25,2,No
CUST00996,23,Female,Monthly,Master,Medium,Yes,UPI,Chennai,Sports,Basic,Website,8518.0,21,5,No
CUST00997,43,Female,Quarterly,High School,Medium,No,Bank Transfer,Bangalore,Clothing,Standard,Advertisement,9100.37,7,3,Yes
CUST00998,21,Male,Quarterly,Master,Low,No,Credit Card,Trichy,Grocery,Basic,Friend,5665.09,49,2,Yes
CUST00999,36,Female,Quarterly,Bachelor,High,Yes,Cash,Chennai,Sports,Basic,Google,7182.41,39,4,No
CUST01000,37,Female,Monthly,Master,Medium,No,Cash,Kochi,Home Appliances,Standard,Website,7741.27,49,7,No
CUST01001,50,Female,Monthly,High School,Medium,Yes,Cash,Mysore,Grocery,Basic,Facebook,7042.07,34,3,No
CUST01002,37,Female,Monthly,Master,Low,Yes,UPI,Bangalore,Sports,Basic,Website,6644.92,16,1,No
CUST01003,29,Male,Quarterly,High School,Medium,No,UPI,Coimbatore,Home Appliances,Premium,Website,5701.81,15,2,No
CUST01004,64,Male,Quarterly,Bachelor,Medium,Yes,UPI,Coimbatore,Electronics,Premium,Website,5052.36,40,3,No
CUST01005,18,Female,Quarterly,Master,Medium,No,Cash,Coimbatore,Electronics,Basic,Friend,9963.19,7,4,No
CUST01006,43,Male,Quarterly,High School,High,No,UPI,Coimbatore,Home Appliances,Standard,Facebook,3706.83,40,7,No
CUST01007,31,Male,Monthly,Bachelor,Medium,Yes,UPI,Madurai,Books,Standard,Website,1338.55,66,2,No
CUST01008,55,Male,Yearly,Master,Medium,No,UPI,Chennai,Electronics,Premium,Google,7767.85,70,4,No
CUST01009,54,Male,Quarterly,Master,Medium,No,Bank Transfer,Pune,Clothing,Standard,Email,2531.33,22,5,Yes
CUST01010,28,Male,Monthly,High School,Medium,Yes,Credit Card,Coimbatore,Sports,Standard,Email,5560.59,59,0,No
CUST01011,53,Male,Monthly,High School,Medium,No,Bank Transfer,Chennai,Electronics,Premium,Facebook,1410.11,5,4,No
CUST01012,30,Male,Yearly,High School,Low,Yes,Credit Card,Chennai,Clothing,Basic,Advertisement,6383.2,18,5,No
CUST01013,60,Male,Yearly,High School,Medium,No,UPI,Chennai,Grocery,Standard,Google,9468.07,11,5,No
CUST01014,20,Female,Monthly,PhD,Low,Yes,UPI,Chennai,Electronics,Standard,Advertisement,7365.69,8,4,No
CUST01015,50,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Delhi,Sports,Premium,Website,2538.08,20,2,No
CUST01016,23,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Pune,Electronics,Premium,Friend,9725.81,59,4,No
CUST01017,27,Male,Monthly,PhD,Low,Yes,UPI,Coimbatore,Sports,Basic,Website,3417.33,25,1,Yes
CUST01018,22,Male,Quarterly,Bachelor,High,No,Credit Card,Madurai,Grocery,Basic,Website,4647.84,58,1,No
CUST01019,40,Female,Quarterly,Master,Medium,Yes,Cash,Chennai,Sports,Basic,Advertisement,5232.11,19,4,No
CUST01020,27,Female,Quarterly,Bachelor,High,Yes,UPI,Chennai,Clothing,Basic,Website,9911.83,2,1,Yes
CUST01021,61,Female,Monthly,Bachelor,Low,Yes,Bank Transfer,Erode,Books,Standard,Google,1154.47,58,1,No
CUST01022,19,Male,Monthly,Bachelor,High,Yes,UPI,Mysore,Sports,Standard,Friend,7118.92,66,1,No
CUST01023,30,Female,Monthly,High School,Low,No,Credit Card,Erode,Sports,Standard,Advertisement,3938.34,7,4,Yes
CUST01024,57,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Clothing,Standard,Facebook,1244.09,51,2,No
CUST01025,19,Male,Monthly,High School,High,Yes,Cash,Patna,Home Appliances,Basic,Email,9382.8,33,2,Yes
CUST01026,37,Female,Monthly,High School,Medium,Yes,UPI,Pune,Home Appliances,Standard,Website,6103.65,13,1,No
CUST01027,18,Female,Monthly,Bachelor,Low,Yes,Bank Transfer,Mumbai,Home Appliances,Premium,Email,7658.42,10,1,No
CUST01028,54,Male,Monthly,Bachelor,High,Yes,Cash,Lucknow,Sports,Standard,Advertisement,2783.66,59,3,No
CUST01029,26,Male,Quarterly,Bachelor,Medium,No,Bank Transfer,Erode,Grocery,Basic,Email,7734.64,38,2,No
CUST01030,34,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Kochi,Clothing,Basic,Website,8370.52,20,5,No
CUST01031,26,Male,Monthly,Master,Low,Yes,UPI,Tiruppur,Sports,Basic,Website,4592.88,14,6,No
CUST01032,28,Male,Quarterly,High School,Medium,Yes,Credit Card,Bangalore,Electronics,Standard,Advertisement,5933.59,40,3,Yes
CUST01033,32,Male,Monthly,Bachelor,Low,Yes,Credit Card,Kochi,Sports,Basic,Google,9732.79,7,1,Yes
CUST01034,41,Female,Quarterly,Master,High,No,UPI,Chennai,Home Appliances,Standard,Facebook,8543.93,69,2,No
CUST01035,55,Male,Monthly,High School,Medium,Yes,UPI,Surat,Clothing,Standard,Website,4726.08,6,6,No
CUST01036,52,Other,Monthly,Master,High,No,Credit Card,Delhi,Electronics,Standard,Google,6813.45,40,6,No
CUST01037,47,Female,Monthly,Master,Medium,Yes,UPI,Erode,Clothing,Basic,Website,7950.2,53,1,No
CUST01038,48,Other,Monthly,High School,High,Yes,UPI,Bangalore,Grocery,Standard,Website,731.12,9,4,No
CUST01039,22,Female,Quarterly,High School,Medium,No,Credit Card,Salem,Home Appliances,Standard,Google,6089.48,65,6,No
CUST01040,61,Male,Yearly,PhD,High,Yes,UPI,Bangalore,Books,Basic,Website,9853.02,20,4,No
CUST01041,31,Male,Monthly,High School,Medium,No,Credit Card,Delhi,Sports,Premium,Facebook,9498.22,6,2,Yes
CUST01042,28,Male,Monthly,Master,High,Yes,UPI,Salem,Home Appliances,Standard,Email,8408.18,39,6,No
CUST01043,26,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Home Appliances,Basic,Advertisement,1509.03,21,1,No
CUST01044,51,Female,Monthly,Bachelor,Low,Yes,Bank Transfer,Bangalore,Grocery,Standard,Email,9943.39,37,5,Yes
CUST01045,29,Male,Yearly,High School,Medium,No,Credit Card,Mumbai,Electronics,Basic,Google,6290.61,12,3,No
CUST01046,52,Male,Monthly,Bachelor,Medium,No,Bank Transfer,Bangalore,Home Appliances,Standard,Email,2617.63,70,2,No
CUST01047,52,Male,Yearly,Bachelor,Medium,Yes,UPI,Bangalore,Electronics,Standard,Friend,6905.55,15,1,No
CUST01048,18,Female,Monthly,Master,Medium,Yes,UPI,Chennai,Electronics,Basic,Website,8636.97,21,3,No
CUST01049,57,Male,Monthly,Master,Medium,Yes,UPI,Chennai,Grocery,Basic,Advertisement,1567.11,46,1,No
CUST01050,39,Male,Yearly,Master,Medium,Yes,UPI,Tiruppur,Home Appliances,Basic,Facebook,9206.16,71,2,No
CUST01051,46,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Kolkata,Sports,Standard,Facebook,9241.94,10,0,No
CUST01052,25,Female,Monthly,Master,Low,Yes,Cash,Kochi,Grocery,Basic,Friend,627.91,66,2,No
CUST01053,28,Female,Quarterly,Master,High,Yes,Bank Transfer,Coimbatore,Grocery,Standard,Email,9053.03,39,1,No
CUST01054,58,Male,Quarterly,Master,High,Yes,Bank Transfer,Trichy,Books,Basic,Facebook,9494.77,22,5,Yes
CUST01055,54,Male,Monthly,Bachelor,Medium,Yes,UPI,Mumbai,Sports,Basic,Email,858.07,42,4,No
CUST01056,31,Male,Quarterly,Master,Low,Yes,UPI,Salem,Grocery,Basic,Advertisement,3294.58,6,5,Yes
CUST01057,47,Male,Monthly,Bachelor,Medium,Yes,UPI,Hyderabad,Books,Basic,Friend,4044.52,52,8,No
CUST01058,52,Female,Yearly,Bachelor,High,Yes,UPI,Coimbatore,Electronics,Basic,Email,3814.46,37,1,No
CUST01059,38,Female,Yearly,PhD,Medium,No,Bank Transfer,Kochi,Sports,Premium,Google,7710.53,6,1,No
CUST01060,54,Male,Monthly,High School,Medium,Yes,UPI,Hyderabad,Sports,Standard,Email,3901.99,29,2,No
CUST01061,22,Female,Monthly,High School,Low,Yes,Bank Transfer,Thanjavur,Electronics,Premium,Email,9587.5,69,1,No
CUST01062,36,Male,Monthly,Master,High,Yes,UPI,Madurai,Clothing,Basic,Friend,9952.43,51,3,No
CUST01063,31,Female,Monthly,High School,Medium,No,UPI,Bangalore,Sports,Premium,Google,3509.78,27,0,No
CUST01064,43,Female,Yearly,Master,Medium,Yes,Bank Transfer,Madurai,Clothing,Standard,Facebook,5333.61,37,4,No
CUST01065,21,Male,Monthly,Master,Low,No,Bank Transfer,Mumbai,Electronics,Standard,Advertisement,5798.21,46,3,No
CUST01066,42,Female,Monthly,High School,Medium,Yes,UPI,Chennai,Home Appliances,Basic,Email,6004.33,25,2,Yes
CUST01067,62,Male,Yearly,Bachelor,Medium,Yes,UPI,Hyderabad,Clothing,Basic,Website,4054.99,37,3,No
CUST01068,59,Male,Yearly,Master,Medium,Yes,Credit Card,Chennai,Grocery,Premium,Friend,2076.94,23,1,No
CUST01069,42,Male,Monthly,Bachelor,High,Yes,Credit Card,Coimbatore,Sports,Standard,Facebook,1018.33,26,2,No
CUST01070,35,Male,Quarterly,PhD,Low,Yes,Cash,Chennai,Clothing,Standard,Email,1510.31,52,1,No
CUST01071,57,Female,Quarterly,Master,High,Yes,UPI,Chennai,Sports,Basic,Advertisement,9062.27,3,4,No
CUST01072,25,Female,Yearly,Bachelor,Medium,Yes,UPI,Coimbatore,Electronics,Basic,Website,3163.56,72,2,No
CUST01073,56,Female,Quarterly,High School,Medium,Yes,UPI,Salem,Home Appliances,Premium,Friend,1229.82,28,5,No
CUST01074,57,Female,Quarterly,PhD,High,Yes,UPI,Coimbatore,Electronics,Standard,Advertisement,6423.53,34,1,No
CUST01075,31,Female,Monthly,Bachelor,Medium,Yes,UPI,Hyderabad,Home Appliances,Standard,Facebook,1215.42,65,3,No
CUST01076,49,Male,Monthly,High School,Medium,Yes,Bank Transfer,Hyderabad,Sports,Basic,Email,1165.5,29,3,No
CUST01077,55,Female,Quarterly,Master,High,No,Credit Card,Chennai,Clothing,Standard,Email,6404.92,4,6,No
CUST01078,50,Male,Yearly,Master,Medium,Yes,Bank Transfer,Bhopal,Grocery,Basic,Email,6118.25,68,4,No
CUST01079,40,Female,Yearly,Bachelor,Medium,Yes,UPI,Delhi,Grocery,Basic,Friend,894.03,62,1,No
CUST01080,32,Female,Yearly,Bachelor,High,Yes,Cash,Erode,Electronics,Standard,Email,4874.54,38,5,No
CUST01081,50,Male,Monthly,Master,Medium,Yes,Bank Transfer,Mumbai,Sports,Standard,Friend,4639.8,67,2,No
CUST01082,42,Female,Quarterly,Master,Medium,Yes,UPI,Madurai,Home Appliances,Basic,Email,5693.55,2,2,No
CUST01083,34,Female,Yearly,Master,High,Yes,Credit Card,Bhopal,Clothing,Standard,Google,7509.52,44,3,No
CUST01084,50,Female,Quarterly,PhD,Medium,Yes,Credit Card,Bangalore,Home Appliances,Standard,Email,3186.6,32,1,No
CUST01085,64,Male,Monthly,Bachelor,Low,No,Credit Card,Mumbai,Home Appliances,Premium,Google,4611.41,3,1,No
CUST01086,19,Male,Monthly,Master,High,Yes,Cash,Mumbai,Home Appliances,Basic,Friend,8031.06,17,3,Yes
CUST01087,31,Male,Yearly,PhD,Low,Yes,Credit Card,Noida,Sports,Basic,Advertisement,9264.29,12,2,Yes
CUST01088,57,Male,Monthly,High School,High,No,Credit Card,Chennai,Clothing,Premium,Facebook,8967.57,64,4,No
CUST01089,57,Male,Yearly,High School,High,Yes,UPI,Pune,Sports,Standard,Website,5037.49,63,1,No
CUST01090,56,Female,Monthly,Master,Medium,No,UPI,Coimbatore,Home Appliances,Standard,Google,5448.23,72,4,No
CUST01091,23,Male,Quarterly,High School,Low,Yes,UPI,Kolkata,Sports,Basic,Facebook,5526.5,41,2,No
CUST01092,23,Female,Quarterly,High School,Medium,Yes,UPI,Delhi,Grocery,Premium,Email,8752.8,2,3,No
CUST01093,20,Female,Quarterly,High School,Medium,No,Cash,Vellore,Electronics,Standard,Friend,8479.43,53,3,No
CUST01094,24,Female,Monthly,Bachelor,High,No,Credit Card,Mysore,Books,Standard,Facebook,3459.56,34,4,No
CUST01095,25,Male,Yearly,Bachelor,Medium,Yes,UPI,Mumbai,Home Appliances,Premium,Facebook,2047.07,40,5,No
CUST01096,59,Female,Quarterly,Bachelor,Low,Yes,Bank Transfer,Kochi,Grocery,Standard,Email,4100.26,71,1,No
CUST01097,32,Female,Monthly,PhD,Medium,Yes,UPI,Kochi,Sports,Basic,Facebook,3239.86,65,2,No
CUST01098,64,Male,Quarterly,Master,High,Yes,Cash,Hyderabad,Grocery,Standard,Friend,9532.42,55,4,No
CUST01099,46,Male,Monthly,Master,Medium,No,Bank Transfer,Hyderabad,Electronics,Standard,Google,3026.2,51,3,No
CUST01100,50,Female,Monthly,High School,High,Yes,Bank Transfer,Chennai,Electronics,Standard,Website,2221.46,5,7,No
CUST01101,47,Male,Monthly,Master,Medium,Yes,UPI,Bangalore,Books,Standard,Advertisement,9045.05,56,6,No
CUST01102,56,Male,Yearly,Master,High,Yes,Cash,Noida,Books,Basic,Google,1321.55,21,4,No
CUST01103,44,Male,Monthly,Master,Medium,No,Cash,Chennai,Books,Standard,Website,2972.53,58,5,Yes
CUST01104,53,Male,Quarterly,Bachelor,Medium,Yes,Cash,Salem,Clothing,Standard,Friend,4671.56,31,0,No
